pincode,households
686584,3586
686585,3586
686586,3586
686587,3586
686601,3586
686602,3586
686603,3586
686604,3586
686605,3586
686606,3586
686607,3586
686608,3586
686609,3586
686610,3586
686611,3586
686612,3586
686613,3586
686616,3586
686630,3586
686631,3586
686632,3586
686633,3586
686634,3586
686635,3586
686636,3586
686637,3586
686651,3586
686652,3586
686653,3586
686661,5243
686662,5243
686663,5243
686664,5243
686665,5243
686667,5243
686668,5243
686669,5243
686670,5243
686671,5243
686672,5243
686673,5243
686681,5243
686691,5243
686692,5243
686693,5243
688001,4082
688002,4082
688003,4082
688004,4082
688005,4082
688006,4082
688007,4082
688008,4082
688009,4082
688011,4082
688012,4082
688013,4082
688014,4082
688501,4082
688502,4082
688503,4082
688504,4082
688505,4082
688506,4082
688521,4082
688522,4082
688523,4082
688524,4082
688525,4082
688526,4082
688527,4082
688528,4082
688529,4082
688530,4082
688531,4082
688532,4082
688533,4082
688534,4082
688535,4082
688536,4082
688537,4082
688538,4082
688539,4082
688540,4082
688541,4082
688555,4082
688561,4082
688562,4082
688570,4082
688582,4082
689101,2523
689102,2523
689103,2523
689104,2523
689105,2523
689106,2523
689107,2523
689108,2523
689109,4082
689110,2523
689111,2523
689112,2523
689113,2523
689115,2523
689121,4082
689122,4082
689123,4082
689124,4082
689126,4082
689501,2523
689502,2523
689503,2523
689504,4082
689505,4082
689506,4082
689507,2523
689508,4082
689509,4082
689510,4082
689511,4082
689512,4082
689513,2523
689514,2523
689520,4082
689521,4082
689531,2523
689532,2523
689533,2523
689541,2523
689542,2523
689543,2523
689544,2523
689545,2523
689546,2523
689547,2523
689548,2523
689549,2523
689550,2523
689551,2523
689571,4082
689572,4082
689573,4082
689574,4082
689581,2523
689582,2523
689583,2523
689584,2523
689585,2523
689586,2523
689587,2523
689588,2523
689589,2523
689590,4082
689591,2523
689592,2523
689594,2523
689595,4082
689597,2523
689602,2523
689611,2523
689612,2523
689613,2523
689614,2523
689615,2523
689621,2523
689622,4082
689623,4082
689624,4082
689625,2523
689626,2523
689627,4082
689641,2523
689642,2523
689643,2523
689644,2523
689645,2523
689646,2523
689647,2523
689648,2523
689649,2523
689650,2523
689652,2523
689653,2523
689654,2523
689656,2523
689661,2523
689662,2523
689663,2523
689664,2523
689666,2523
689667,2523
689668,2523
689671,2523
689672,2523
689673,2523
689674,2523
689675,2523
689676,2523
689677,2523
689678,2523
689691,2523
689692,2523
689693,2523
689694,2523
689695,5245
689696,5245
689698,2523
689699,2523
689711,2523
690101,4082
690102,4082
690103,4082
690104,4082
690105,4082
690106,4082
690107,4082
690108,4082
690110,4082
690501,4082
690502,4082
690503,4082
690504,4082
690505,4082
690506,4082
690507,4082
690508,4082
690509,4082
690510,4082
690511,4082
690512,4082
690513,4082
690514,4082
690515,4082
690516,4082
690517,4082
690518,5245
690519,5245
690520,5245
690521,5245
690522,5245
690523,5245
690524,5245
690525,5245
690526,5245
690527,4082
690528,5245
690529,4082
690530,4082
690531,4082
690532,4082
690533,4082
690534,4082
690535,4082
690536,5245
690537,4082
690538,5245
690539,5245
690540,5245
690542,5245
690544,5245
690547,4082
690548,4082
690558,4082
690559,4082
690561,5245
690571,4082
690572,4082
690573,5245
690574,5245
691001,5245
691002,5245
691003,5245
691004,5245
691005,5245
691006,5245
691007,5245
691008,5245
691009,5245
691010,5245
691011,5245
691012,5245
691013,5245
691014,5245
691015,5245
691016,5245
691019,5245
691020,5245
691021,5245
691301,5245
691302,5245
691303,5245
691304,5245
691305,5245
691306,5245
691307,5245
691308,5245
691309,5245
691310,5245
691311,5245
691312,5245
691319,5245
691322,5245
691331,5245
691332,5245
691333,5245
691334,5245
691500,5245
691501,5245
691502,5245
691503,5245
691504,5245
691505,5245
691506,5245
691507,5245
691508,5245
691509,5245
691510,5245
691511,5245
691512,5245
691515,5245
691516,5245
691520,5245
691521,5245
691522,5245
691523,2523
691524,2523
691525,2523
691526,2523
691530,2523
691531,5245
691532,5245
691533,5245
691534,5245
691535,5245
691536,5245
691537,5245
691538,5245
691540,5245
691541,5245
691543,5245
691551,2523
691552,2523
691553,5245
691554,2523
691555,2523
691556,2523
691557,5245
691559,5245
691560,5245
691566,5245
691571,5245
691572,5245
691573,5245
691574,5245
691576,5245
691577,5245
691578,5245
691579,5245
691581,5245
691582,5245
691583,5245
691584,5245
691585,5245
691589,5245
691590,5245
691601,5245
691602,5245
695001,5573
695002,5573
695003,5573
695004,5573
695005,5573
695006,5573
695007,5573
695008,5573
695009,5573
695010,5573
695011,5573
695012,5573
695013,5573
695014,5573
695015,5573
695016,5573
695017,5573
695018,5573
695019,5573
695020,5573
695021,5573
695022,5573
695023,5573
695024,5573
695025,5573
695026,5573
695027,5573
695028,5573
695029,5573
695030,5573
695032,5573
695033,5573
695034,5573
695035,5573
695036,5573
695038,5573
695040,5573
695042,5573
695043,5573
695101,5573
695102,5573
695103,5573
695104,5573
695121,5573
695122,5573
695123,5573
695124,5573
695125,5573
695126,5573
695132,5573
695133,5573
695134,5573
695141,5573
695142,5573
695143,5573
695144,5573
695145,5573
695146,5573
695301,5573
695302,5573
695303,5573
695304,5573
695305,5573
695306,5573
695307,5573
695308,5573
695309,5573
695310,5573
695311,5573
695312,5573
695313,5573
695316,5573
695317,5573
695318,5573
695501,5573
695502,5573
695503,5573
695504,5573
695505,5573
695506,5573
695507,5573
695508,5573
695512,5573
695513,5573
695521,5573
695522,5573
695523,5573
695524,5573
695525,5573
695526,5573
695527,5573
695528,5573
695541,5573
695542,5573
695543,5573
695551,5573
695561,5573
695562,5573
695563,5573
695564,5573
695568,5573
695571,5573
695572,5573
695573,5573
695574,5573
695575,5573
695581,5573
695582,5573
695583,5573
695584,5573
695585,5573
695586,5573
695587,5573
695588,5573
695589,5573
695601,5573
695602,5573
695603,5573
695604,5573
695605,5573
695606,5573
695607,5573
695608,5573
695609,5573
695610,5573
695611,5573
695612,5573
695614,5573
695615,5573
700001,12192
700002,12192
700003,12192
700004,12192
700005,12192
700006,12192
700007,12192
700008,12192
700009,12192
700010,12192
700011,12192
700012,12192
700013,12192
700014,12192
700015,12192
700016,12192
700017,12192
700018,12192
700019,12192
700020,12192
700021,12192
700022,12192
700023,12192
700024,12192
700025,12192
700026,12192
700027,12192
700028,12192
700029,12192
700030,12192
700031,12192
700032,12192
700033,12192
700034,12192
700035,12192
700036,12192
700037,12192
700038,12192
700040,12192
700041,12192
700042,12192
700043,12192
700044,12192
700045,12192
700046,12192
700047,12192
700050,12192
700052,12192
700053,12192
700054,12192
700060,12192
700061,12192
700062,12192
700063,12192
700065,12192
700066,12192
700067,12192
700068,12192
700069,12192
700071,12192
700072,12192
700073,12192
700074,12192
700075,12192
700077,12192
700078,12192
700080,12192
700082,12192
700085,12192
700086,12192
700087,12192
700088,12192
700089,12192
700090,12192
700092,12192
700094,12192
700095,12192
700099,12192
700107,12192
700108,12192
711101,21051
711102,21051
711103,21051
711104,21051
711105,21051
711106,21051
711107,21051
711108,21051
711109,21051
711110,21051
711111,21051
711112,21051
711113,21051
711114,21051
711201,21051
711202,21051
711203,21051
711204,21051
711205,21051
711225,21051
711226,21051
711227,21051
711301,21051
711302,21051
711303,21051
711304,21051
711305,21051
711306,21051
711307,21051
711308,21051
711309,21051
711310,21051
711312,21051
711313,21051
711314,21051
711315,21051
711316,21051
711317,21051
711322,21051
711401,21051
711403,21051
711404,21051
711405,21051
711408,21051
711409,21051
711410,21051
711411,21051
711412,21051
711413,21051
711414,21051
712306,1200085
713150,16288
713331,15184
713513,16288
713514,16288
713519,16288
722101,16288
722102,16288
722121,16288
722122,16288
722132,16288
722133,16288
722134,16288
722135,16288
722136,16288
722137,16288
722138,16288
722139,16288
722140,16288
722141,16288
722142,16288
722143,16288
722144,16288
722146,16288
722147,16288
722148,16288
722149,16288
722150,16288
722151,16288
722152,16288
722153,16288
722154,16288
722155,16288
722156,16288
722157,16288
722158,16288
722160,16288
722161,16288
722162,16288
722164,16288
722173,16288
722183,16288
722201,16288
722202,16288
722203,16288
722204,16288
722205,16288
722206,16288
722207,16288
722208,16288
723101,15184
723102,15184
723103,15184
723104,15184
723121,15184
723126,15184
723127,15184
723128,15184
723129,15184
723130,15184
723131,15184
723132,15184
723133,15184
723142,15184
723143,15184
723145,15184
723146,15184
723147,15184
723148,15184
723149,15184
723151,15184
723152,15184
723153,15184
723154,15184
723155,15184
723156,15184
723201,15184
723202,15184
723212,15184
723213,15184
723215,15184
731101,18570
731102,18570
731103,18570
731104,18570
731121,18570
731123,18570
731124,18570
731125,18570
731126,18570
731127,18570
731129,18570
731130,18570
731132,18570
731133,18570
731201,18570
731202,18570
731204,18570
731214,18570
731215,18570
731216,18570
731219,18570
731220,18570
731221,18570
731222,18570
731223,18570
731224,18570
731233,18570
731234,18570
731235,18570
731236,18570
731237,18570
731238,18570
731240,18570
731241,18570
731242,18570
731243,18570
731244,18570
731245,18570
731301,18570
731302,18570
731303,18570
733101,15184
733102,15184
733103,15184
733121,15184
733124,15184
733125,15184
733126,15184
733127,15184
733132,15184
733133,15184
733140,15184
733141,15184
733142,15184
733145,15184
733158,15184
734001,15184
734002,15184
734003,15184
734004,15184
734005,15184
734006,14758
734007,14758
734008,15184
734009,15184
734010,15184
734011,15184
734012,15184
734013,15184
734014,15184
734015,14758
734101,15184
734102,15184
734103,15184
734104,15184
734105,15184
734201,15184
734203,15184
734213,15184
734214,15184
734215,15184
734216,15184
734217,15184
734218,15184
734220,15184
734221,15184
734222,15184
734223,15184
734224,15184
734226,15184
734301,15184
734311,15184
734312,15184
734313,15184
734314,15184
734315,15184
734316,15184
734421,15184
734423,15184
734424,15184
734426,15184
734427,15184
734429,15184
734431,15184
734434,15184
734501,14758
734503,15184
735101,14758
735102,14758
735121,14758
735132,14758
735133,14758
735134,14758
735135,14758
735202,14758
735203,14758
735204,14758
735205,14758
735206,14758
735207,14758
735208,14758
735209,14758
735210,14758
735211,14758
735212,14758
735213,14758
735214,14758
735215,14758
735216,14758
735217,14758
735218,14758
735219,14758
735220,14758
735221,14758
735222,14758
735223,14758
735224,14758
735225,14758
735226,14758
735227,14758
735228,14758
735229,14758
735230,14758
735231,15184
735232,14758
735233,14758
735234,14758
735302,14758
735305,14758
736121,14758
736122,14758
736123,14758
736182,14758
736201,14758
736202,14758
736203,14758
736204,14758
736205,14758
736206,14758
736207,14758
736208,14758
741101,15184
741102,15184
741103,15184
741121,15184
741122,15184
741123,15184
741124,15184
741125,15184
741126,15184
741127,15184
741137,15184
741138,15184
741139,15184
741140,15184
741150,15184
741151,15184
741152,15184
741153,15184
741154,15184
741155,15184
741156,15184
741157,15184
741158,15184
741159,15184
741160,15184
741161,15184
741162,15184
741163,15184
741164,15184
741165,15184
741166,15184
741167,15184
741181,15184
741201,15184
741202,15184
741221,15184
741222,15184
741223,15184
741232,15184
741234,15184
741235,15184
741238,15184
741245,15184
741246,15184
741247,15184
741248,15184
741249,15184
741250,15184
741251,15184
741252,15184
741253,15184
741254,15184
741255,15184
741256,15184
741257,15184
741301,15184
741302,15184
741313,15184
741315,15184
741316,15184
741317,15184
741319,15184
741401,15184
741402,15184
741404,15184
741501,15184
741502,15184
741503,15184
741504,15184
741505,15184
741506,15184
741507,15184
741508,15184
741509,15184
742101,25312
742102,25312
742103,25312
742104,25312
742113,25312
742121,25312
742122,25312
742123,25312
742132,25312
742133,25312
742134,25312
742135,25312
742136,25312
742137,25312
742138,25312
742140,25312
742147,25312
742148,25312
742149,25312
742151,25312
742159,25312
742160,25312
742161,25312
742163,25312
742164,25312
742165,25312
742166,25312
742168,25312
742174,25312
742175,25312
742184,25312
742187,25312
742189,25312
742201,25312
742202,25312
742212,25312
742213,25312
742223,25312
742224,25312
742225,25312
742226,25312
742227,25312
742235,25312
742236,25312
742237,25312
742238,25312
742301,25312
742302,25312
742303,25312
742304,25312
742305,25312
742306,25312
742308,25312
742401,25312
742402,25312
742404,25312
742405,25312
742406,25312
742407,25312
742408,25312
742409,25312
743438,2191924
744202,22956
744207,51770
752001,13671
752002,13671
752003,13671
752011,13671
752012,13671
752013,13671
752014,13671
752015,13671
752016,13671
752017,13671
752020,9836
752024,9095
752025,9095
752026,9095
752045,13671
752046,13671
752063,9095
752065,9095
752068,9095
752069,9095
752070,9095
752077,9095
752078,9095
752079,9095
752080,9095
752081,9095
752082,9095
752083,9095
752084,9095
752085,9095
752089,9095
752090,9095
752091,9095
752092,9095
752093,9095
752094,9095
752104,13671
752105,13671
752106,13671
752107,13671
752108,13671
752109,13671
752110,13671
752111,13671
752113,13671
752114,13671
752116,13671
752118,13671
752119,13671
752120,13671
752121,13671
753001,10542
753002,10542
753003,10542
753004,10542
753006,10542
753007,10542
753008,10542
753009,10542
753010,10542
753011,10542
753012,10542
753013,10542
753014,10542
754001,10542
754002,10542
754003,10542
754004,10542
754005,10542
754006,10542
754007,10542
754008,10542
754009,10542
754010,10542
754011,10542
754018,10542
754021,10542
754022,10542
754023,9836
754024,9836
754025,10542
754026,10542
754027,10542
754028,10542
754029,10542
754030,10542
754031,10542
754032,10542
754035,10542
754037,10542
754071,10542
754082,9836
754100,10542
754102,9836
754103,9836
754104,9836
754105,10542
754106,9836
754107,9836
754108,9836
754109,9836
754110,9836
754111,9836
754112,10542
754113,9836
754114,9836
754119,9836
754120,9836
754130,9836
754131,10542
754132,9836
754133,9836
754134,10097
754135,9836
754136,9836
754137,9836
754138,9836
754139,9836
754140,9836
754141,9836
754142,9836
754145,9836
754153,10097
754160,9836
754162,9836
754200,10542
754201,10542
754202,10542
754203,10097
754204,10542
754205,9836
754206,10542
754207,10542
754208,10542
754209,10542
754210,10097
754211,10097
754212,10097
754213,10097
754214,10097
754215,10097
754216,10097
754217,10097
754218,10097
754219,10097
754220,10097
754221,10542
754222,10097
754223,10097
754224,10097
754225,10097
754227,10097
754228,10097
754231,10097
754239,10097
754240,10097
754244,10097
754245,10097
754246,10097
754248,10097
754250,10097
754253,10097
754289,10097
754290,10542
754292,9836
754293,10542
754294,9836
754295,10542
754296,9836
755001,9836
755003,9836
755004,9836
755005,9836
755006,9836
755007,9836
755008,9836
755009,9836
755010,9836
755011,9836
755012,9836
755013,9836
755014,9836
755015,9836
755016,9836
755017,9836
755018,9836
755019,9836
755020,9836
755022,9836
755023,9836
755024,9836
755025,9836
755026,9836
755027,9836
755028,9836
755036,9836
755043,9836
755044,9836
755049,9836
755050,9836
755061,10097
755062,9836
756100,8851
756101,8851
756111,8851
756112,8851
756113,8851
756114,8851
756115,8851
756116,8851
756117,8851
756118,8851
756119,8851
756120,8851
756121,8851
756122,8851
756123,8851
756124,8851
756125,8851
756127,8851
756128,8851
756129,8851
756130,8851
756131,8851
756132,8851
756133,8851
756135,8851
756137,8851
756138,8851
756139,8851
756144,8851
756162,8851
756163,8851
756164,8851
756165,8851
756167,8851
756168,8851
756171,8851
756181,8851
757001,8408
757002,8408
757003,8408
757014,8408
757016,8408
757017,8408
757018,8408
757019,8408
757020,8408
757021,8408
757022,8408
757023,8408
757024,8408
757025,8408
757026,8408
757027,8408
757028,8408
757029,8408
757030,8408
757031,8408
757032,8408
757033,8408
757034,8408
757035,8408
757036,8408
757037,8408
757038,8408
757039,8408
757040,8408
757041,8408
757042,8408
757043,8408
757045,8408
757046,8408
757047,8408
757048,8408
757049,8408
757050,8408
757051,8408
757052,8408
757053,8408
757054,8408
757055,8408
757073,8408
757074,8408
757075,8408
757077,8408
757079,8408
757081,8408
757082,8408
757083,8408
757084,8408
757085,8408
757086,8408
757087,8408
757092,8408
757093,8408
757100,8408
757101,8408
757102,8408
757103,8408
757104,8408
757105,8408
757106,8408
757107,8408
758001,9331
758002,9331
758013,9331
758014,9331
758015,9331
758016,9331
758017,9331
758018,9331
758019,9331
758020,9331
758021,9331
758022,9331
758023,9331
758025,9331
758026,9331
758027,9331
758028,9331
758029,9331
758030,9331
758031,9331
758032,9331
758034,9331
758035,9331
758036,9331
758037,9331
758038,9331
758040,9331
758041,9331
758043,9331
758044,9331
758045,9331
758046,9331
758047,9331
758076,9331
758078,9331
758079,9331
758080,9331
758081,9331
758082,9331
758083,9331
758084,9331
758085,9331
759001,12349
759013,12349
759014,12349
759015,12349
759016,12349
759017,12349
759018,12349
759019,12349
759020,12349
759021,12349
759022,12349
759023,12349
759024,12349
759025,12349
759026,12349
759027,12349
759028,12349
759039,12349
759120,12349
759121,12349
759123,276457
759146,12349
760001,9836
760002,9836
760003,9836
760004,9836
760005,9836
760006,9836
760007,9836
760008,9836
760010,9836
761001,9836
761002,9836
761003,9836
761004,9836
761005,9836
761006,9836
761007,9836
761008,9836
761009,9836
761010,9836
761011,9836
761012,9836
761013,9836
761014,9836
761015,8346
761016,8346
761017,8346
761018,9836
761019,9836
761020,9836
761025,9836
761026,9836
761027,9836
761028,9836
761029,9836
761030,9836
761031,9836
761032,9836
761035,9836
761037,9836
761041,9836
761042,9836
761043,9836
761045,9836
761052,9836
761054,9836
761055,9836
761100,9836
761101,9836
761102,9836
761103,9836
761104,9836
761105,9836
761106,9836
761107,9836
761108,9836
761109,9836
761110,9836
761111,9836
761114,9836
761115,9836
761116,9836
761117,9836
761118,9836
761119,9836
761120,9836
761121,9836
761122,9836
761123,9836
761124,9836
761125,9836
761126,9836
761131,9836
761132,9836
761133,9836
761140,9836
761141,9836
761143,9836
761144,9836
761146,9836
761151,9836
761200,8346
761201,8346
761206,8346
761207,8346
761208,8346
761209,9836
761210,8346
761211,8346
761212,8346
761213,8346
761214,8346
761215,8346
761217,8346
762001,7233
762002,7233
762010,7233
762011,7233
762012,7233
762013,8694
762014,8694
762015,8694
762016,8694
762017,8694
762018,8694
762019,7233
762020,8694
762021,7233
762022,7233
762023,8694
762024,8694
762026,8694
762027,7233
762028,7233
762029,7233
762030,8694
762100,7233
762101,7233
762102,7233
762103,7233
762104,7233
762105,7233
762106,7233
762107,7233
762109,7233
762110,7233
762112,7233
763001,9656
763002,9656
763003,9656
763004,9656
763008,9656
764001,9656
764002,9656
764003,9656
764004,9656
764005,9656
764006,9656
764011,9656
764014,9656
764020,9656
764021,9656
764027,9656
764028,9656
764036,9656
764037,9656
764038,9656
764039,9656
764040,9656
764041,9656
764042,9656
764043,9656
764044,16650
764045,16650
764046,16650
764047,16650
764049,9836
764051,16650
764052,16650
764055,9656
764056,9656
764057,9656
764058,9656
764059,9836
764061,9836
764062,11618
764063,9836
764070,9836
764071,9836
764072,9836
764073,9836
764074,9836
764075,9836
764076,9836
764077,9836
764078,9836
764081,9656
764085,9836
764086,16650
764087,16650
764088,9836
765001,11618
765002,11618
765013,9656
765015,11618
765016,11618
765017,11618
765018,11618
765019,11618
765020,11618
765021,11618
765022,11618
765023,11618
765024,11618
765025,11618
765026,11618
765029,11618
765033,11618
765034,11618
766001,13153
766002,13153
766011,13153
766012,13153
766013,13153
766014,13153
766015,13153
766016,13153
766017,13153
766018,13153
766019,13153
766020,13153
766023,13153
766026,13153
766027,13153
766028,13153
766029,13153
766031,13153
766032,13153
766036,13153
766037,13153
766100,13153
766101,13153
766102,13153
766103,13153
766104,18835
766105,18835
766106,18835
766107,18835
766108,18835
766110,13153
766111,18835
766118,18835
767001,12358
767002,12358
767017,9836
767020,12358
767021,12358
767022,12358
767024,12358
767025,12358
767026,12358
767027,12358
767028,12358
767029,12358
767030,12358
767032,12358
767033,12358
767035,12358
767037,12358
767038,12358
767039,12358
767040,12358
767041,12358
767042,12358
767046,12358
767048,12358
767060,12358
767061,12358
767065,12358
767066,12358
767067,12358
767070,12358
768001,9082
768003,9082
768004,9082
768005,9082
768006,9082
768016,9082
768017,9082
768018,9082
768019,9082
768020,9082
768025,9082
768027,12859
768028,12859
768029,12859
768030,12859
768031,12859
768032,12859
768033,12859
768034,12859
768035,12859
768036,12859
768037,12859
768038,12859
768039,12859
768040,12859
768042,12859
768045,12859
768048,12859
768049,12859
768050,12859
768052,12859
768102,12859
768103,12859
768104,12859
768105,9082
768106,9082
768107,9082
768108,13572
768109,13572
768110,13572
768111,12859
768112,9082
768113,9082
768115,12859
768118,9082
768119,13572
768121,13572
768200,9082
768201,8399
768202,8399
768203,8399
768204,8399
768211,8399
768212,9082
768213,8399
768214,9082
768215,8399
768216,8399
768217,8399
768218,8399
768219,8399
768220,8399
768221,9082
768222,9082
768224,9082
768225,8399
768226,8399
768227,9082
768228,9082
768234,8399
770011,9836
781001,4581
781003,4581
781004,4581
781005,4581
781006,4581
781007,4581
781008,4581
781009,4581
781010,4581
781011,4581
781012,4581
781013,4581
781014,4581
781015,4581
781016,4581
781017,4581
781018,4581
781019,4581
781020,4581
781021,4581
781022,4581
781023,4581
781024,4581
781025,4581
781026,4581
781027,4581
781028,4581
781029,4581
781030,4581
781031,4581
781032,4581
781034,4581
781035,4581
781036,4581
781037,4581
781038,4581
781039,4581
781040,4581
781101,4581
781102,4581
781103,4581
781104,4581
781120,4581
781121,4581
781122,4581
781123,4581
781124,4581
781125,4581
781126,4524
781127,4581
781128,4581
781129,4581
781131,4581
781132,4581
781133,4581
781134,4581
781135,4581
781136,4581
781137,4581
781138,4524
781141,4581
781150,4581
781171,4581
781301,16735
781302,16735
781303,4524
781304,4524
781305,16735
781306,4524
781307,16735
781308,16735
781309,16735
781310,4524
781311,16735
781312,4524
781313,16735
781314,16735
781315,16735
781316,16735
781317,16735
781318,16735
781319,16735
781321,16735
781325,16735
781326,16735
781327,16735
781328,16735
781329,16735
781330,16735
781333,4524
781334,4524
781335,4524
781337,4524
781338,4524
781339,4524
781340,4524
781341,4524
781343,4524
781344,4524
781346,4524
781347,4524
781348,4524
781349,4524
781350,4524
781351,4524
781352,16735
781353,4524
781354,4581
781355,4524
781360,4524
781364,4581
781365,4581
781366,4581
781367,4524
781368,4524
781369,4524
781370,4524
781371,4524
781372,4524
781373,4524
781374,4524
781375,4524
781376,4581
781377,4524
781378,4524
781380,4581
781381,4581
781382,4581
782001,19818
782002,19818
782003,19818
782101,19818
782102,19818
782103,19818
782105,9872
782120,19818
782122,19818
782123,19818
782124,19818
782125,19818
782135,19818
782136,19818
782137,19818
782138,19818
782139,13990
782140,19818
782141,19818
782142,19818
782143,19818
782144,19818
782401,4581
782402,4581
782403,4581
782425,19818
782426,19818
782427,19818
782428,19818
782429,19818
782435,19818
782439,19818
782440,19818
782441,13990
782442,19818
782445,19818
782446,19818
782447,13990
782448,13990
782450,13990
782460,13990
782461,13990
782462,13990
782470,13990
782480,13990
782481,13990
782482,13990
782485,13990
782486,13990
782490,13990
783101,18278
783120,18278
783122,18278
783123,18278
783124,18278
783125,18278
783126,18278
783127,26476
783128,26476
783129,18278
783130,18278
783131,26476
783132,18278
783133,18278
783134,18278
783135,26476
783301,26476
783323,26476
783324,26476
783325,26476
783330,26476
783331,26476
783332,12052
783333,12052
783334,26476
783335,26476
783336,12052
783337,12052
783339,26476
783345,12052
783346,12052
783347,12052
783348,26476
783349,26476
783350,12052
783354,12052
783360,12052
783361,12052
783369,12052
783370,12052
783371,26476
783372,12052
783373,11376
783375,12052
783376,12052
783380,11376
783381,11376
783382,11376
783383,11376
783384,11376
783385,11376
783388,11376
783389,11376
783390,11376
783391,11376
783392,11376
783393,11376
783394,11376
784001,9969
784010,9969
784025,9969
784026,9969
784027,9969
784028,9969
784101,9969
784102,9969
784103,9969
784104,9969
784105,9969
784110,9969
784111,9969
784112,9969
784113,7593
784114,7593
784115,7593
784116,7593
784117,9969
784125,7593
784144,7593
784145,7593
784146,7593
784147,7593
784148,7593
784149,9969
784150,9969
784153,9969
784154,9969
784160,14139
784161,14139
784163,14139
784164,14139
784165,14139
784166,9969
784167,9969
784168,9969
784169,9969
784170,9969
784171,9969
784172,9969
784173,9969
784174,9969
784175,9969
784176,9969
784177,9969
784178,9969
784179,9969
784180,9969
784182,9969
784184,9969
784189,9969
784190,7593
784501,9969
784502,9969
784504,9969
784505,9969
784506,9969
784507,7593
784508,7593
784509,7593
784510,7593
784513,7593
784514,7593
784521,7593
784522,7593
784523,7593
784524,7593
784525,7593
784526,7593
784527,7593
784528,7593
784529,7593
785001,7908
785004,7908
785006,7908
785007,7908
785008,7908
785009,7908
785010,7908
785013,7908
785014,7908
785015,7908
785101,7908
785102,7908
785104,7908
785105,7908
785106,7908
785107,7908
785108,7908
785110,7908
785111,7908
785112,7908
785601,12113
785602,12113
785603,12113
785609,12113
785610,12113
785611,12113
785612,12113
785613,12113
785614,12113
785615,12113
785616,7908
785618,12113
785619,12113
785621,12113
785622,12113
785625,12113
785626,12113
785630,7908
785631,7908
785632,7908
785633,7908
785634,7908
785635,7908
785636,7908
785675,10690
785676,10690
785699,12113
785700,7908
785702,12113
785703,12113
785704,7908
786001,10690
786002,10690
786003,10690
786004,10690
786005,10690
786006,10690
786007,10690
786008,10690
786010,10690
786012,10690
786101,10690
786102,10690
786103,10690
786125,9872
786126,9872
786145,9872
786146,9872
786147,9872
786150,9872
786151,9872
786152,9872
786153,9872
786154,9872
786155,9872
786156,9872
786157,9872
786158,9872
786159,9872
786160,9872
786170,9872
786171,9872
786174,9872
786179,9872
786181,9872
786182,9872
786183,9872
786184,10690
786187,9872
786188,9872
786189,9872
786190,9872
786191,10690
786192,9872
786601,9872
786602,10690
786610,10690
786611,10690
786612,10690
786613,10690
786614,10690
786621,10690
786622,10690
786623,10690
786692,10690
787001,14139
787023,14139
787026,16620
787031,14139
787032,14139
787033,14139
787034,16620
787035,16620
787051,14139
787052,14139
787053,14139
787054,14139
787055,14139
787056,14139
787057,16620
787058,16620
787059,16620
787060,16620
787061,16620
787110,16620
788001,8031
788002,8031
788003,8031
788004,8031
788005,8031
788006,8031
788007,8031
788009,8031
788010,8031
788011,8031
788013,8031
788014,8031
788015,8031
788025,8031
788026,8031
788030,8031
788031,8031
788098,8031
788099,8031
788101,8031
788102,8031
788103,8031
788104,8031
788106,8031
788107,8031
788108,8031
788109,8031
788110,8031
788111,8031
788112,8031
788113,8031
788114,8031
788115,8031
788116,8031
788117,7962
788118,8031
788119,8031
788120,8031
788121,8031
788123,8031
788126,8031
788127,8031
788150,7962
788151,8031
788152,7962
788155,7962
788156,7962
788160,7962
788161,7962
788162,7962
788163,7962
788164,7962
788165,7962
788166,13925
788168,7962
788701,13925
788709,13925
788710,13925
788711,13925
788712,13925
788713,13925
788719,13925
788720,13925
788722,13925
788723,13925
788724,13925
788725,13925
788726,13925
788727,13925
788728,13925
788734,7962
788735,7962
788736,7962
788737,7962
788781,13925
788801,7962
788802,7962
788803,13925
788804,8031
788805,8031
788806,13925
788815,8031
788816,8031
788817,8031
790001,3153
790002,3153
790003,3153
790101,3153
790102,8523
790103,8523
790104,3620
790105,3620
790106,3620
790114,3153
790116,3153
791001,6102
791002,3836
791003,6102
791101,6102
791102,7175
791103,7175
791104,7175
791105,3836
791109,4793
791110,4793
791111,4793
791112,4793
791113,4793
791118,19504
791119,9004
791120,9004
791121,4793
791122,18088
791123,4793
791125,6102
792001,6328
792056,6433
792102,6328
792103,6328
792104,4793
792105,6328
792110,11736
792111,6328
792120,6433
792121,6433
792122,6433
792123,6433
792129,8116
792130,8116
792131,8116
793001,6398
793002,6398
793003,6398
793004,6398
793005,6398
793006,6398
793007,6398
793008,6398
793009,6398
793010,6398
793011,6398
793012,6398
793014,6398
793015,6398
793016,6398
793017,6398
793018,6398
793019,6398
793021,6398
793022,6398
793104,6398
793106,6398
793107,6398
793108,6398
793109,6398
793110,6398
793112,6398
793113,6398
793114,20957
793115,20957
793119,20957
793120,20957
793121,6398
793150,6398
793151,6398
793160,6398
793200,6398
793210,6398
794001,12706
794002,12706
794005,12706
794101,12706
794102,15497
794103,12706
794104,12706
794105,12706
794106,12706
794107,17262
794108,17262
794109,12706
794110,17262
794111,17262
794112,12706
794114,15497
794115,12706
795001,9324
795002,9324
795003,9324
795004,9324
795005,24601
795006,14743
795007,7712
