pincode,name,lat,lng,psu_branch_count,mpce_combined,hces_ppi,state,district
573201,573201,12.992675,76.110555,39.0,6740.0,28.8,KARNATAKA,HASSAN
573202,573202,13.02923,76.10716500000001,,6740.0,28.8,KARNATAKA,HASSAN
573210,573210,12.665065,76.261075,2.0,6740.0,28.8,KARNATAKA,HASSAN
573211,573211,12.784665,76.257305,9.0,6740.0,28.8,KARNATAKA,HASSAN
573212,573212,12.917940000000002,76.167855,3.0,6740.0,28.8,KARNATAKA,HASSAN
573213,573213,13.000630000000001,75.97729000000001,4.0,6740.0,28.8,KARNATAKA,HASSAN
573214,573214,12.93974,75.87106499999999,2.0,6740.0,28.8,KARNATAKA,HASSAN
573215,573215,13.065625,75.89107,1.0,6740.0,28.8,KARNATAKA,HASSAN
573216,573216,13.136980000000001,75.97695999999999,4.0,6740.0,28.8,KARNATAKA,HASSAN
573217,573217,13.01351,76.02974,2.0,6740.0,28.8,KARNATAKA,HASSAN
573218,573218,12.9343,75.96983,3.0,6740.0,28.8,KARNATAKA,HASSAN
573219,573219,13.124220000000001,76.10055,,6740.0,28.8,KARNATAKA,HASSAN
573220,573220,12.939879999999999,76.233965,1.0,6740.0,28.8,KARNATAKA,HASSAN
573225,573225,12.990535000000001,76.31098499999999,2.0,6740.0,28.8,KARNATAKA,HASSAN
574101,574101,13.302775,75.031815,1.0,6611.0,28.0,KARNATAKA,UDIPI
574102,574102,13.28552,74.920455,4.0,6611.0,28.0,KARNATAKA,UDIPI
574103,574103,13.102155,74.78845,1.0,6611.0,28.0,KARNATAKA,UDIPI
574104,574104,13.208105,74.999635,14.0,6611.0,28.0,KARNATAKA,UDIPI
574105,574105,13.29115,74.75412,6.0,6611.0,28.0,KARNATAKA,UDIPI
574106,574106,13.226904999999999,74.769215,5.0,6611.0,28.0,KARNATAKA,UDIPI
574107,574107,13.175335,75.1072,1.0,6611.0,28.0,KARNATAKA,UDIPI
574108,574108,13.362955,75.00882,3.0,6611.0,28.0,KARNATAKA,UDIPI
574109,574109,13.12424,75.17442,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574110,574110,13.183885,74.93105,3.0,6611.0,28.0,KARNATAKA,UDIPI
574111,574111,13.139334999999999,74.79363000000001,6.0,6611.0,28.0,KARNATAKA,UDIPI
574112,574112,13.14907,74.831215,1.0,6611.0,28.0,KARNATAKA,UDIPI
574113,574113,13.17919,74.815955,2.0,6611.0,28.0,KARNATAKA,UDIPI
574114,574114,13.165405,75.02138,1.0,6611.0,28.0,KARNATAKA,UDIPI
574115,574115,13.25272,74.78217000000001,3.0,6611.0,28.0,KARNATAKA,UDIPI
574116,574116,13.232295,74.84037000000001,7.0,6611.0,28.0,KARNATAKA,UDIPI
574117,574117,13.1965,74.7688,2.0,6611.0,28.0,KARNATAKA,UDIPI
574118,574118,13.303275,74.758475,4.0,6611.0,28.0,KARNATAKA,UDIPI
574119,574119,13.169270000000001,74.77868,1.0,6611.0,28.0,KARNATAKA,UDIPI
574122,574122,13.23198,75.10621,1.0,6611.0,28.0,KARNATAKA,UDIPI
574129,574129,13.141565,74.95139,,6611.0,28.0,KARNATAKA,UDUPI
574141,574141,13.073595000000001,74.87548,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574142,574142,12.97442,74.87919,6.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574143,574143,12.8797,74.969275,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574144,574144,12.996495,74.948475,7.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574145,574145,12.92628,74.93539,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574146,574146,13.040475,74.809625,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574148,574148,13.04552,74.87326,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574150,574150,13.065155,74.850135,6.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574151,574151,12.965415,74.932075,3.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574153,574153,12.816375,74.95963,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574154,574154,13.09638,74.81754000000001,6.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574197,574197,13.04732,75.06201999999999,,8549.0,40.4,KARNATAKA,DAKSHINA KANNADA
574198,574198,12.90037,75.44720000000001,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574199,574199,12.83192,74.93250499999999,6.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574201,574201,12.761795,75.206075,11.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574202,574202,12.753855000000001,75.28429,5.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574203,574203,12.765989999999999,75.207355,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574210,574210,12.70853,75.26744,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574211,574211,12.913775,75.080445,9.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574212,574212,12.659385,75.379075,6.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574213,574213,13.12013,75.015565,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574214,574214,13.04482,75.32423499999999,5.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574216,574216,12.965065,75.441665,3.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574217,574217,13.014575,75.23394,3.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574218,574218,12.591715,75.58471499999999,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574219,574219,12.912275000000001,74.994755,6.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574220,574220,12.78611,75.15868499999999,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574221,574221,12.76156,75.4479,5.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574222,574222,12.825735,75.05696,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574223,574223,12.639845000000001,75.274715,,8549.0,40.4,KARNATAKA,DAKSHINA KANNADA
574224,574224,12.94407,75.21297999999999,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574225,574225,13.03696,74.9624,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574226,574226,13.110434999999999,74.937015,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574227,574227,13.04914,74.97621000000001,10.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574228,574228,13.046335,75.43470500000001,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574229,574229,12.828634999999998,75.473735,5.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574230,574230,12.7638,75.56393,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574231,574231,12.867450000000002,75.037585,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574232,574232,12.66712,75.48724,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574233,574233,12.934864999999999,75.16825,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574234,574234,12.49353,75.544425,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574235,574235,12.734395,75.09016,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574236,574236,13.093440000000001,75.088995,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574237,574237,12.99766,75.073095,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574238,574238,12.688655,75.60203000000001,5.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574239,574239,12.553460000000001,75.351775,7.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574240,574240,12.960875,75.33615,6.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574241,574241,12.816669999999998,75.26212000000001,6.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574242,574242,13.02905,75.14552,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574243,574243,12.73321,75.12005500000001,6.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574244,574244,13.252915000000002,74.889655,1.0,6611.0,28.0,KARNATAKA,UDIPI
574248,574248,12.584520000000001,75.477405,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574253,574253,12.833975,75.13824500000001,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574259,574259,12.66569,75.193915,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574260,574260,12.70218,75.101275,,8549.0,40.4,KARNATAKA,DAKSHINA KANNADA
574265,574265,12.912295,75.12188499999999,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574267,574267,13.01066,74.97116,,8549.0,40.4,KARNATAKA,DAKSHINA KANNADA
574274,574274,13.066855,74.91261,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574279,574279,12.737110000000001,75.02882500000001,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574285,574285,12.772545000000001,75.37045,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574313,574313,12.60514,75.23789,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574314,574314,12.505135,75.440105,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574323,574323,12.796295,75.02527,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574324,574324,12.952535000000001,75.094215,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574325,574325,12.8193,75.20143,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574326,574326,12.876785,75.24656,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574327,574327,12.551705,75.38129,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574328,574328,12.71958,75.392875,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
574509,574509,13.013265,74.87399500000001,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575001,575001,12.860040000000001,74.84250499999999,37.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575002,575002,12.86314,74.86359999999999,23.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575003,575003,12.880479999999999,74.83765,23.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575004,575004,12.89069,74.84969000000001,8.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575005,575005,12.884495,74.877195,5.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575006,575006,12.900324999999999,74.836575,11.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575007,575007,12.86955,74.90502000000001,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575008,575008,12.915925,74.86706000000001,6.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575010,575010,12.920195,74.81873,5.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575011,575011,12.958694999999999,74.82896,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575013,575013,12.89191,74.83081,3.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575014,575014,12.992795,74.80762999999999,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575015,575015,12.929780000000001,74.853065,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575016,575016,12.899754999999999,74.875055,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575017,575017,12.835655,74.88030499999999,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575018,575018,12.799075,74.91108,6.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575019,575019,12.9696,74.81017,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575020,575020,12.82207,74.84522000000001,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575022,575022,12.794685000000001,74.86784499999999,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575023,575023,12.777989999999999,74.88018,1.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575025,575025,13.013565,74.80041,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575028,575028,12.916255,74.89818,4.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575029,575029,12.896754999999999,74.92876000000001,2.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
575030,575030,13.003865000000001,74.835295,3.0,8549.0,40.4,KARNATAKA,DAKSHIN KANNAD
576101,576101,13.33066,74.754145,27.0,6611.0,28.0,KARNATAKA,UDIPI
576102,576102,13.351525,74.767615,6.0,6611.0,28.0,KARNATAKA,UDIPI
576103,576103,13.339905,74.72907000000001,2.0,6611.0,28.0,KARNATAKA,UDIPI
576104,576104,13.339585,74.793095,12.0,6611.0,28.0,KARNATAKA,UDIPI
576105,576105,13.38903,74.756265,4.0,6611.0,28.0,KARNATAKA,UDIPI
576106,576106,13.363904999999999,74.71961999999999,1.0,6611.0,28.0,KARNATAKA,UDIPI
576107,576107,13.34046,74.82121000000001,3.0,6611.0,28.0,KARNATAKA,UDIPI
576108,576108,13.35013,74.705255,2.0,6611.0,28.0,KARNATAKA,UDIPI
576111,576111,13.177769999999999,74.87450000000001,3.0,6611.0,28.0,KARNATAKA,UDIPI
576112,576112,13.447415,75.038905,5.0,6611.0,28.0,KARNATAKA,UDIPI
576113,576113,13.32303,74.871205,4.0,6611.0,28.0,KARNATAKA,UDIPI
576114,576114,13.40285,74.72816,1.0,6611.0,28.0,KARNATAKA,UDIPI
576115,576115,13.400965,74.71342,3.0,6611.0,28.0,KARNATAKA,UDIPI
576117,576117,13.248555,74.9829,5.0,6611.0,28.0,KARNATAKA,UDIPI
576120,576120,13.282505,74.810615,3.0,6611.0,28.0,KARNATAKA,UDIPI
576121,576121,13.12612,74.8674,1.0,6611.0,28.0,KARNATAKA,UDIPI
576122,576122,13.25131,74.762115,1.0,6611.0,28.0,KARNATAKA,UDIPI
576124,576124,13.378065,74.8865,4.0,6611.0,28.0,KARNATAKA,UDIPI
576201,576201,13.624960000000002,74.69867500000001,12.0,6611.0,28.0,KARNATAKA,UDIPI
576210,576210,13.512464999999999,74.77798,6.0,6611.0,28.0,KARNATAKA,UDIPI
576211,576211,13.630285,74.79124,2.0,6611.0,28.0,KARNATAKA,UDIPI
576212,576212,13.55079,74.96653,2.0,6611.0,28.0,KARNATAKA,UDIPI
576213,576213,13.43623,74.75964,11.0,6611.0,28.0,KARNATAKA,UDIPI
576214,576214,13.864094999999999,74.702445,4.0,6611.0,28.0,KARNATAKA,UDIPI
576215,576215,13.43246,74.864035,2.0,6611.0,28.0,KARNATAKA,UDIPI
576216,576216,13.648264999999999,74.66574499999999,1.0,6611.0,28.0,KARNATAKA,UDIPI
576217,576217,13.614305,74.715305,2.0,6611.0,28.0,KARNATAKA,UDIPI
576218,576218,13.444295,74.705475,1.0,6611.0,28.0,KARNATAKA,UDIPI
576219,576219,13.79478,74.69047499999999,2.0,6611.0,28.0,KARNATAKA,UDIPI
576220,576220,13.87066,74.80131,3.0,6611.0,28.0,KARNATAKA,UDIPI
576221,576221,13.52507,74.723665,5.0,6611.0,28.0,KARNATAKA,UDIPI
576222,576222,13.58322,74.78464500000001,11.0,6611.0,28.0,KARNATAKA,UDIPI
576223,576223,13.513325,74.82993,2.0,6611.0,28.0,KARNATAKA,UDIPI
576224,576224,13.759055,74.69852,2.0,6611.0,28.0,KARNATAKA,UDIPI
576225,576225,13.51441,74.7298,3.0,6611.0,28.0,KARNATAKA,UDIPI
576226,576226,13.478065,74.71391,2.0,6611.0,28.0,KARNATAKA,UDIPI
576227,576227,13.631029999999999,74.92252500000001,2.0,6611.0,28.0,KARNATAKA,UDIPI
576228,576228,13.923085,74.63466,2.0,6611.0,28.0,KARNATAKA,UDIPI
576229,576229,13.70384,74.8878,3.0,6611.0,28.0,KARNATAKA,UDIPI
576230,576230,13.69772,74.699095,3.0,6611.0,28.0,KARNATAKA,UDIPI
576231,576231,13.562190000000001,74.730725,2.0,6611.0,28.0,KARNATAKA,UDIPI
576232,576232,13.840415,74.643055,1.0,6611.0,28.0,KARNATAKA,UDIPI
576233,576233,13.769975,74.80534,3.0,6611.0,28.0,KARNATAKA,UDIPI
576234,576234,13.48197,74.87368000000001,1.0,6611.0,28.0,KARNATAKA,UDIPI
576235,576235,13.706115,74.68882500000001,,6611.0,28.0,KARNATAKA,UDUPI
576247,576247,13.679745,74.66587,,6611.0,28.0,KARNATAKA,UDUPI
576257,576257,13.57082,74.70357,1.0,6611.0,28.0,KARNATAKA,UDIPI
576282,576282,13.68461,74.97238999999999,1.0,6611.0,28.0,KARNATAKA,UDIPI
576283,576283,13.673825,74.81177,1.0,6611.0,28.0,KARNATAKA,UDIPI
577001,577001,14.481964999999999,75.93253,9.0,,,KARNATAKA,DAVANGERE
577002,577002,14.37309,75.90065000000001,15.0,,,KARNATAKA,DAVANGERE
577003,577003,14.44253,75.95363,2.0,,,KARNATAKA,DAVANGERE
577004,577004,14.435975,75.896255,15.0,,,KARNATAKA,DAVANGERE
577005,577005,14.43078,75.92877,7.0,,,KARNATAKA,DAVANGERE
577006,577006,14.48268,75.89592999999999,2.0,,,KARNATAKA,DAVANGERE
577101,577101,13.30899,75.73808,29.0,,,KARNATAKA,CHIKKAMAGALURU
577102,577102,13.340615,75.81213,2.0,,,KARNATAKA,CHIKKAMAGALURU
577111,577111,13.249065,75.62822,3.0,,,KARNATAKA,CHIKKAMAGALURU
577112,577112,13.398195000000001,75.43558,6.0,,,KARNATAKA,CHIKKAMAGALURU
577113,577113,13.125895,75.533635,1.0,,,KARNATAKA,CHIKKAMAGALURU
577114,577114,13.324775,75.345185,2.0,,,KARNATAKA,CHIKKAMAGALURU
577115,577115,13.763945,75.591965,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577116,577116,13.60692,75.98874,4.0,,,KARNATAKA,CHIKKAMAGALURU
577120,577120,13.518934999999999,75.234745,2.0,,,KARNATAKA,CHIKKAMAGALURU
577121,577121,13.172845,75.42742,1.0,,,KARNATAKA,CHIKKAMAGALURU
577122,577122,13.173795,75.49358000000001,2.0,,,KARNATAKA,CHIKKAMAGALURU
577123,577123,13.40579,75.371565,1.0,,,KARNATAKA,CHIKKAMAGALURU
577124,577124,13.213035,75.287455,3.0,,,KARNATAKA,CHIKKAMAGALURU
577125,577125,13.57508,75.21738500000001,1.0,,,KARNATAKA,CHIKKAMAGALURU
577126,577126,13.52004,75.322535,8.0,,,KARNATAKA,CHIKKAMAGALURU
577128,577128,13.664055000000001,75.63006,1.0,,,KARNATAKA,CHIKKAMAGALURU
577129,577129,13.559315000000002,75.74224,1.0,,,KARNATAKA,CHIKKAMAGALURU
577130,577130,13.388694999999998,75.64627999999999,1.0,,,KARNATAKA,CHIKKAMAGALURU
577132,577132,13.09192,75.632105,9.0,,,KARNATAKA,CHIKKAMAGALURU
577133,577133,13.256734999999999,75.72717,2.0,,,KARNATAKA,CHIKKAMAGALURU
577134,577134,13.628845,75.530495,5.0,,,KARNATAKA,CHIKKAMAGALURU
577135,577135,13.433325,75.93134,3.0,,,KARNATAKA,CHIKKAMAGALURU
577136,577136,13.41668,75.57092499999999,1.0,,,KARNATAKA,CHIKKAMAGALURU
577138,577138,13.52065,76.18379,1.0,,,KARNATAKA,CHIKKAMAGALURU
577139,577139,13.35955,75.2152,7.0,,,KARNATAKA,CHIKKAMAGALURU
577140,577140,13.6338,76.14753999999999,1.0,,,KARNATAKA,CHIKKAMAGALURU
577144,577144,13.6653,75.70456999999999,2.0,,,KARNATAKA,CHIKKAMAGALURU
577145,577145,13.81315,75.972225,1.0,,,KARNATAKA,CHIKKAMAGALURU
577146,577146,13.327215,75.96848,3.0,,,KARNATAKA,CHIKKAMAGALURU
577160,577160,13.25427,75.49873,1.0,,,KARNATAKA,CHIKKAMAGALURU
577168,577168,13.393239999999999,75.905325,1.0,,,KARNATAKA,CHIKKAMAGALURU
577175,577175,13.42933,76.07335499999999,1.0,,,KARNATAKA,CHIKKAMAGALURU
577179,577179,13.267505,75.42336,1.0,,,KARNATAKA,CHIKKAMAGALURU
577201,577201,13.939725,75.57639,34.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577202,577202,13.868545000000001,75.50731999999999,4.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577203,577203,13.875845,75.565095,3.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577204,577204,14.004555,75.55150499999999,11.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577205,577205,13.93236,75.51205,5.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577211,577211,13.956154999999999,75.429925,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577213,577213,13.981325,75.92293000000001,7.0,,,KARNATAKA,DAVANGERE
577214,577214,14.160095,75.375545,4.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577215,577215,14.025279999999999,76.02452,2.0,,,KARNATAKA,DAVANGERE
577216,577216,14.01482,75.659295,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577217,577217,14.25945,75.65027,4.0,,,KARNATAKA,DAVANGERE
577218,577218,14.151885,75.897715,2.0,,,KARNATAKA,DAVANGERE
577219,577219,14.28613,75.79158000000001,2.0,,,KARNATAKA,DAVANGERE
577220,577220,13.77943,75.4556,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577221,577221,14.076115,75.864225,1.0,,,KARNATAKA,DAVANGERE
577222,577222,13.88016,75.62278,5.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577223,577223,14.172305,75.567895,3.0,,,KARNATAKA,DAVANGERE
577225,577225,14.10086,75.552695,1.0,,,KARNATAKA,DAVANGERE
577226,577226,13.78643,75.390725,,7061.0,30.9,KARNATAKA,SHIMOGA
577227,577227,13.97295,75.73618,6.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577228,577228,13.706895,75.83268,7.0,,,KARNATAKA,CHIKKAMAGALURU
577229,577229,13.87405,75.68972,,7061.0,30.9,KARNATAKA,SHIMOGA
577230,577230,14.14572,75.67246,1.0,,,KARNATAKA,DAVANGERE
577232,577232,13.73133,75.30719500000001,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577233,577233,13.93441,75.784955,,7061.0,30.9,KARNATAKA,SHIMOGA
577243,577243,14.03645,75.75655499999999,3.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577245,577245,13.813115,75.764085,2.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577301,577301,13.86227,75.788735,14.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577302,577302,13.790735,75.68684,2.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577401,577401,14.20411,74.988475,14.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577411,577411,13.539385,75.11892,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577412,577412,14.07229,75.166975,5.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577413,577413,14.57237,75.197085,3.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577414,577414,13.782264999999999,75.18375,3.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577415,577415,13.646305,75.334745,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577416,577416,14.051495,75.47554,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577417,577417,14.0948,75.065965,,7061.0,30.9,KARNATAKA,SHIMOGA
577418,577418,13.90283,75.14169000000001,3.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577419,577419,14.560185,75.08513500000001,3.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577421,577421,14.137834999999999,74.763425,2.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577422,577422,13.826605,75.300095,2.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577423,577423,14.063915,75.34896,2.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577424,577424,13.608654999999999,75.1379,2.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577425,577425,13.8024,75.01012499999999,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577426,577426,13.959589999999999,75.29528,4.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577427,577427,14.256540000000001,75.39759,9.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577428,577428,14.379850000000001,75.278205,5.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577429,577429,14.413495000000001,75.036655,5.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577430,577430,14.238545,74.92921,2.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577431,577431,14.22416,75.17163500000001,,7061.0,30.9,KARNATAKA,SHIMOGA
577432,577432,13.623255,75.159605,6.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577433,577433,14.458155,75.19784,2.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577434,577434,14.25875,75.10459499999999,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577435,577435,14.211005,74.79812,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577436,577436,13.894575,75.25121,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577451,577451,13.720524999999999,75.63188,2.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577452,577452,13.93072,74.942465,1.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577453,577453,14.014745,74.87115,2.0,7061.0,30.9,KARNATAKA,SHIVAMOGGA
577501,577501,14.20215,76.397505,23.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577502,577502,14.310755,76.3288,1.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577511,577511,13.88345,76.71608,2.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577513,577513,14.618780000000001,76.17561,1.0,,,KARNATAKA,DAVANGERE
577515,577515,13.7698,76.19044500000001,,6460.0,27.0,KARNATAKA,CHITRADURGA
577516,577516,14.443205,75.73539500000001,1.0,,,KARNATAKA,DAVANGERE
577517,577517,14.35538,76.45506499999999,2.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577518,577518,14.201830000000001,76.13194,,6460.0,27.0,KARNATAKA,CHITRADURGA
577519,577519,14.38756,76.20233,3.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577520,577520,14.215615,76.285515,2.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577521,577521,14.451025,76.310245,1.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577522,577522,14.250305,76.72306499999999,8.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577523,577523,14.14138,76.12755999999999,1.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577524,577524,14.19049,76.47342,1.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577525,577525,14.33233,75.87671499999999,4.0,,,KARNATAKA,DAVANGERE
577526,577526,14.003219999999999,76.19414,5.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577527,577527,13.898325,76.33933999999999,6.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577528,577528,14.55274,76.37668500000001,3.0,,,KARNATAKA,DAVANGERE
577529,577529,14.58104,76.71760499999999,1.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577530,577530,14.358205,75.73099500000001,3.0,,,KARNATAKA,DAVANGERE
577531,577531,14.04111,76.09223,1.0,6460.0,27.0,KARNATAKA,CHITRADURGA
577532,577532,14.157885,76.53676999999999,1.0,6460.0,27.0,KARNATAKA,CHITRADURGA
