pincode,district,state_name,state_code
577549,Chickmagalur,Karnataka,KA
577550,Chickmagalur,Karnataka,KA
577551,Davangere,Karnataka,KA
577552,Davangere,Karnataka,KA
577553,Davangere,Karnataka,KA
577554,Chitradurga,Karnataka,KA
577555,Chitradurga,Karnataka,KA
577556,Davangere,Karnataka,KA
577557,Chitradurga,Karnataka,KA
577558,Chitradurga,Karnataka,KA
577566,Davangere,Karnataka,KA
577589,Davangere,Karnataka,KA
577596,Chitradurga,Karnataka,KA
577597,Chitradurga,Karnataka,KA
577598,Chitradurga,Karnataka,KA
577599,Chitradurga,Karnataka,KA
577601,Davangere,Karnataka,KA
580001,Dharwad,Karnataka,KA
580002,Dharwad,Karnataka,KA
580003,Dharwad,Karnataka,KA
580004,Dharwad,Karnataka,KA
580005,Dharwad,Karnataka,KA
580006,Dharwad,Karnataka,KA
580007,Dharwad,Karnataka,KA
580008,Dharwad,Karnataka,KA
580009,Dharwad,Karnataka,KA
580011,Dharwad,Karnataka,KA
580020,Dharwad,Karnataka,KA
580021,Dharwad,Karnataka,KA
580023,Dharwad,Karnataka,KA
580024,Dharwad,Karnataka,KA
580025,Dharwad,Karnataka,KA
580026,Dharwad,Karnataka,KA
580028,Dharwad,Karnataka,KA
580029,Dharwad,Karnataka,KA
580030,Dharwad,Karnataka,KA
580031,Dharwad,Karnataka,KA
580032,Dharwad,Karnataka,KA
580112,Dharwad,Karnataka,KA
580114,Dharwad,Karnataka,KA
580118,Dharwad,Karnataka,KA
581101,Haveri,Karnataka,KA
581102,Haveri,Karnataka,KA
581103,Dharwad,Karnataka,KA
581104,Haveri,Karnataka,KA
581105,Dharwad,Karnataka,KA
581106,Haveri,Karnataka,KA
581107,Dharwad,Karnataka,KA
581108,Haveri,Karnataka,KA
581109,Haveri,Karnataka,KA
581110,Haveri,Karnataka,KA
581111,Haveri,Karnataka,KA
581112,Haveri,Karnataka,KA
581113,Dharwad,Karnataka,KA
581115,Haveri,Karnataka,KA
581116,Haveri,Karnataka,KA
581117,Dharwad,Karnataka,KA
581118,Haveri,Karnataka,KA
581119,Haveri,Karnataka,KA
581120,Haveri,Karnataka,KA
581121,Uttara Kannada,Karnataka,KA
581123,Haveri,Karnataka,KA
581126,Haveri,Karnataka,KA
581128,Haveri,Karnataka,KA
581129,Uttara Kannada,Karnataka,KA
581145,Haveri,Karnataka,KA
581148,Haveri,Karnataka,KA
581186,Uttara Kannada,Karnataka,KA
581187,Uttara Kannada,Karnataka,KA
581193,Haveri,Karnataka,KA
581195,Dharwad,Karnataka,KA
581196,Dharwad,Karnataka,KA
581197,Haveri,Karnataka,KA
581198,Haveri,Karnataka,KA
581201,Dharwad,Karnataka,KA
581202,Haveri,Karnataka,KA
581203,Haveri,Karnataka,KA
581204,Dharwad,Karnataka,KA
581205,Haveri,Karnataka,KA
581206,Dharwad,Karnataka,KA
581207,Dharwad,Karnataka,KA
581208,Haveri,Karnataka,KA
581209,Dharwad,Karnataka,KA
581210,Haveri,Karnataka,KA
581211,Haveri,Karnataka,KA
581212,Haveri,Karnataka,KA
581213,Haveri,Karnataka,KA
581301,Uttara Kannada,Karnataka,KA
581302,Uttara Kannada,Karnataka,KA
581303,Uttara Kannada,Karnataka,KA
581304,Uttara Kannada,Karnataka,KA
581305,Uttara Kannada,Karnataka,KA
581306,Uttara Kannada,Karnataka,KA
581307,Uttara Kannada,Karnataka,KA
581308,Uttara Kannada,Karnataka,KA
581314,Uttara Kannada,Karnataka,KA
581315,Uttara Kannada,Karnataka,KA
581316,Uttara Kannada,Karnataka,KA
581317,Uttara Kannada,Karnataka,KA
581318,Uttara Kannada,Karnataka,KA
581319,Uttara Kannada,Karnataka,KA
581320,Uttara Kannada,Karnataka,KA
581321,Uttara Kannada,Karnataka,KA
581322,Uttara Kannada,Karnataka,KA
581323,Uttara Kannada,Karnataka,KA
581324,Uttara Kannada,Karnataka,KA
581325,Uttara Kannada,Karnataka,KA
581326,Uttara Kannada,Karnataka,KA
581327,Uttara Kannada,Karnataka,KA
581328,Uttara Kannada,Karnataka,KA
581329,Uttara Kannada,Karnataka,KA
581330,Uttara Kannada,Karnataka,KA
581331,Uttara Kannada,Karnataka,KA
581332,Uttara Kannada,Karnataka,KA
581333,Uttara Kannada,Karnataka,KA
581334,Uttara Kannada,Karnataka,KA
581335,Uttara Kannada,Karnataka,KA
581336,Uttara Kannada,Karnataka,KA
581337,Uttara Kannada,Karnataka,KA
581338,Uttara Kannada,Karnataka,KA
581339,Uttara Kannada,Karnataka,KA
581340,Uttara Kannada,Karnataka,KA
581341,Uttara Kannada,Karnataka,KA
581342,Uttara Kannada,Karnataka,KA
581343,Uttara Kannada,Karnataka,KA
581344,Uttara Kannada,Karnataka,KA
581345,Uttara Kannada,Karnataka,KA
581346,Uttara Kannada,Karnataka,KA
581347,Uttara Kannada,Karnataka,KA
581348,Uttara Kannada,Karnataka,KA
581349,Uttara Kannada,Karnataka,KA
581350,Uttara Kannada,Karnataka,KA
581351,Uttara Kannada,Karnataka,KA
581352,Uttara Kannada,Karnataka,KA
581353,Uttara Kannada,Karnataka,KA
581354,Uttara Kannada,Karnataka,KA
581355,Uttara Kannada,Karnataka,KA
581356,Uttara Kannada,Karnataka,KA
581357,Uttara Kannada,Karnataka,KA
581358,Uttara Kannada,Karnataka,KA
581359,Uttara Kannada,Karnataka,KA
581360,Uttara Kannada,Karnataka,KA
581361,Uttara Kannada,Karnataka,KA
581362,Uttara Kannada,Karnataka,KA
581363,Uttara Kannada,Karnataka,KA
581365,Uttara Kannada,Karnataka,KA
581384,Uttara Kannada,Karnataka,KA
581396,Uttara Kannada,Karnataka,KA
581400,Uttara Kannada,Karnataka,KA
581401,Uttara Kannada,Karnataka,KA
581402,Uttara Kannada,Karnataka,KA
581403,Uttara Kannada,Karnataka,KA
581411,Uttara Kannada,Karnataka,KA
581412,Uttara Kannada,Karnataka,KA
581421,Uttara Kannada,Karnataka,KA
581423,Uttara Kannada,Karnataka,KA
581440,Uttara Kannada,Karnataka,KA
581450,Uttara Kannada,Karnataka,KA
581453,Uttara Kannada,Karnataka,KA
582101,Gadag,Karnataka,KA
582102,Gadag,Karnataka,KA
582103,Gadag,Karnataka,KA
582111,Gadag,Karnataka,KA
582112,Gadag,Karnataka,KA
582113,Gadag,Karnataka,KA
582114,Gadag,Karnataka,KA
582115,Gadag,Karnataka,KA
582116,Gadag,Karnataka,KA
582117,Gadag,Karnataka,KA
582118,Gadag,Karnataka,KA
582119,Gadag,Karnataka,KA
582120,Gadag,Karnataka,KA
582201,Dharwad,Karnataka,KA
582202,Gadag,Karnataka,KA
582203,Gadag,Karnataka,KA
582204,Gadag,Karnataka,KA
582205,Gadag,Karnataka,KA
582206,Gadag,Karnataka,KA
582207,Gadag,Karnataka,KA
582208,Dharwad,Karnataka,KA
582209,Gadag,Karnataka,KA
582210,Gadag,Karnataka,KA
582211,Gadag,Karnataka,KA
583101,Bellary,Karnataka,KA
583102,Bellary,Karnataka,KA
583103,Bellary,Karnataka,KA
583104,Bellary,Karnataka,KA
583105,Bellary,Karnataka,KA
583111,Bellary,Karnataka,KA
583112,Bellary,Karnataka,KA
583113,Bellary,Karnataka,KA
583114,Bellary,Karnataka,KA
583115,Bellary,Karnataka,KA
583116,Bellary,Karnataka,KA
583117,Bellary,Karnataka,KA
583118,Bellary,Karnataka,KA
583119,Bellary,Karnataka,KA
583120,Bellary,Karnataka,KA
583121,Bellary,Karnataka,KA
583122,Bellary,Karnataka,KA
583123,Bellary,Karnataka,KA
583124,Bellary,Karnataka,KA
583125,Davangere,Karnataka,KA
583126,Bellary,Karnataka,KA
583127,Davangere,Karnataka,KA
583128,Bellary,Karnataka,KA
583129,Bellary,Karnataka,KA
583130,Bellary,Karnataka,KA
583131,Davangere,Karnataka,KA
583132,Bellary,Karnataka,KA
583134,Bellary,Karnataka,KA
583135,Bellary,Karnataka,KA
583136,Bellary,Karnataka,KA
583137,Davangere,Karnataka,KA
583152,Bellary,Karnataka,KA
583201,Bellary,Karnataka,KA
583203,Bellary,Karnataka,KA
583211,Bellary,Karnataka,KA
583212,Bellary,Karnataka,KA
583213,Davangere,Karnataka,KA
583214,Bellary,Karnataka,KA
583215,Bellary,Karnataka,KA
583216,Bellary,Karnataka,KA
583217,Bellary,Karnataka,KA
583218,Bellary,Karnataka,KA
583219,Bellary,Karnataka,KA
583220,Bellary,Karnataka,KA
583221,Bellary,Karnataka,KA
583222,Bellary,Karnataka,KA
583223,Bellary,Karnataka,KA
583224,Bellary,Karnataka,KA
583225,Bellary,Karnataka,KA
583226,Koppal,Karnataka,KA
583227,Koppal,Karnataka,KA
583228,Koppal,Karnataka,KA
583229,Koppal,Karnataka,KA
583230,Koppal,Karnataka,KA
583231,Koppal,Karnataka,KA
583232,Koppal,Karnataka,KA
583233,Gadag,Karnataka,KA
583234,Koppal,Karnataka,KA
583235,Koppal,Karnataka,KA
583236,Koppal,Karnataka,KA
583237,Koppal,Karnataka,KA
583238,Koppal,Karnataka,KA
583239,Bellary,Karnataka,KA
583268,Koppal,Karnataka,KA
583275,Bellary,Karnataka,KA
583276,Bellary,Karnataka,KA
583277,Koppal,Karnataka,KA
583278,Koppal,Karnataka,KA
583279,Koppal,Karnataka,KA
583280,Koppal,Karnataka,KA
583281,Koppal,Karnataka,KA
583282,Koppal,Karnataka,KA
583283,Koppal,Karnataka,KA
584101,Raichur,Karnataka,KA
584102,Raichur,Karnataka,KA
584103,Raichur,Karnataka,KA
584104,Raichur,Karnataka,KA
584111,Raichur,Karnataka,KA
584113,Raichur,Karnataka,KA
584115,Raichur,Karnataka,KA
584116,Raichur,Karnataka,KA
584118,Raichur,Karnataka,KA
584120,Raichur,Karnataka,KA
584122,Raichur,Karnataka,KA
584123,Raichur,Karnataka,KA
584124,Raichur,Karnataka,KA
584125,Raichur,Karnataka,KA
584126,Raichur,Karnataka,KA
584127,Raichur,Karnataka,KA
584128,Raichur,Karnataka,KA
584129,Raichur,Karnataka,KA
584132,Raichur,Karnataka,KA
584133,Raichur,Karnataka,KA
584134,Raichur,Karnataka,KA
584135,Raichur,Karnataka,KA
584136,Raichur,Karnataka,KA
584138,Raichur,Karnataka,KA
584139,Raichur,Karnataka,KA
584140,Raichur,Karnataka,KA
584143,Raichur,Karnataka,KA
584167,Raichur,Karnataka,KA
584170,Raichur,Karnataka,KA
584202,Raichur,Karnataka,KA
584203,Raichur,Karnataka,KA
585101,Gulbarga,Karnataka,KA
585102,Gulbarga,Karnataka,KA
585103,Gulbarga,Karnataka,KA
585104,Gulbarga,Karnataka,KA
585105,Gulbarga,Karnataka,KA
585106,Gulbarga,Karnataka,KA
585201,Yadgir,Karnataka,KA
585202,Yadgir,Karnataka,KA
585210,Gulbarga,Karnataka,KA
585211,Gulbarga,Karnataka,KA
585212,Gulbarga,Karnataka,KA
585213,Gulbarga,Karnataka,KA
585214,Yadgir,Karnataka,KA
585215,Yadgir,Karnataka,KA
585216,Yadgir,Karnataka,KA
585217,Gulbarga,Karnataka,KA
585218,Gulbarga,Karnataka,KA
585219,Yadgir,Karnataka,KA
585220,Yadgir,Karnataka,KA
585221,Yadgir,Karnataka,KA
585222,Gulbarga,Karnataka,KA
585223,Yadgir,Karnataka,KA
585224,Yadgir,Karnataka,KA
585225,Gulbarga,Karnataka,KA
585226,Bidar,Karnataka,KA
585227,Bidar,Karnataka,KA
585228,Gulbarga,Karnataka,KA
585229,Gulbarga,Karnataka,KA
585236,Gulbarga,Karnataka,KA
585237,Yadgir,Karnataka,KA
585265,Gulbarga,Karnataka,KA
585287,Yadgir,Karnataka,KA
585290,Yadgir,Karnataka,KA
585291,Yadgir,Karnataka,KA
585292,Gulbarga,Karnataka,KA
585301,Gulbarga,Karnataka,KA
585302,Gulbarga,Karnataka,KA
585303,Gulbarga,Karnataka,KA
585304,Yadgir,Karnataka,KA
585305,Gulbarga,Karnataka,KA
585306,Gulbarga,Karnataka,KA
585307,Gulbarga,Karnataka,KA
585308,Gulbarga,Karnataka,KA
585309,Yadgir,Karnataka,KA
585310,Gulbarga,Karnataka,KA
585311,Gulbarga,Karnataka,KA
585312,Gulbarga,Karnataka,KA
585313,Gulbarga,Karnataka,KA
585314,Gulbarga,Karnataka,KA
585315,Yadgir,Karnataka,KA
585316,Gulbarga,Karnataka,KA
585317,Gulbarga,Karnataka,KA
585318,Gulbarga,Karnataka,KA
585319,Yadgir,Karnataka,KA
585320,Gulbarga,Karnataka,KA
585321,Yadgir,Karnataka,KA
585322,Gulbarga,Karnataka,KA
585323,Yadgir,Karnataka,KA
585324,Gulbarga,Karnataka,KA
585325,Gulbarga,Karnataka,KA
585326,Bidar,Karnataka,KA
585327,Bidar,Karnataka,KA
585328,Bidar,Karnataka,KA
585329,Bidar,Karnataka,KA
585330,Bidar,Karnataka,KA
585331,Bidar,Karnataka,KA
585353,Bidar,Karnataka,KA
585355,Yadgir,Karnataka,KA
585367,Gulbarga,Karnataka,KA
585401,Bidar,Karnataka,KA
585402,Bidar,Karnataka,KA
585403,Bidar,Karnataka,KA
585411,Bidar,Karnataka,KA
585412,Bidar,Karnataka,KA
585413,Bidar,Karnataka,KA
585414,Bidar,Karnataka,KA
585415,Bidar,Karnataka,KA
585416,Bidar,Karnataka,KA
585417,Bidar,Karnataka,KA
585418,Bidar,Karnataka,KA
585419,Bidar,Karnataka,KA
585421,Bidar,Karnataka,KA
585436,Bidar,Karnataka,KA
585437,Bidar,Karnataka,KA
585443,Bidar,Karnataka,KA
585444,Bidar,Karnataka,KA
586101,Bijapur(KAR),Karnataka,KA
586102,Bijapur(KAR),Karnataka,KA
586103,Bijapur(KAR),Karnataka,KA
586104,Bijapur(KAR),Karnataka,KA
586108,Bijapur(KAR),Karnataka,KA
586109,Bijapur(KAR),Karnataka,KA
586111,Bijapur(KAR),Karnataka,KA
586112,Bijapur(KAR),Karnataka,KA
586113,Bijapur(KAR),Karnataka,KA
586114,Bijapur(KAR),Karnataka,KA
586115,Bijapur(KAR),Karnataka,KA
586116,Bijapur(KAR),Karnataka,KA
586117,Bijapur(KAR),Karnataka,KA
586118,Bijapur(KAR),Karnataka,KA
586119,Bijapur(KAR),Karnataka,KA
586120,Bijapur(KAR),Karnataka,KA
586121,Bijapur(KAR),Karnataka,KA
586122,Bijapur(KAR),Karnataka,KA
586123,Bijapur(KAR),Karnataka,KA
586124,Bijapur(KAR),Karnataka,KA
586125,Bijapur(KAR),Karnataka,KA
586127,Bijapur(KAR),Karnataka,KA
586128,Bijapur(KAR),Karnataka,KA
586129,Bijapur(KAR),Karnataka,KA
586130,Bijapur(KAR),Karnataka,KA
586201,Bijapur(KAR),Karnataka,KA
586202,Bijapur(KAR),Karnataka,KA
586203,Bijapur(KAR),Karnataka,KA
586204,Bijapur(KAR),Karnataka,KA
586205,Bijapur(KAR),Karnataka,KA
586206,Bijapur(KAR),Karnataka,KA
586207,Bijapur(KAR),Karnataka,KA
586208,Bijapur(KAR),Karnataka,KA
586209,Bijapur(KAR),Karnataka,KA
586210,Bijapur(KAR),Karnataka,KA
586211,Bijapur(KAR),Karnataka,KA
586212,Bijapur(KAR),Karnataka,KA
586213,Bijapur(KAR),Karnataka,KA
586214,Bijapur(KAR),Karnataka,KA
586215,Bijapur(KAR),Karnataka,KA
586216,Bijapur(KAR),Karnataka,KA
586217,Bijapur(KAR),Karnataka,KA
587101,Bagalkot,Karnataka,KA
587102,Bagalkot,Karnataka,KA
587103,Bagalkot,Karnataka,KA
587104,Bagalkot,Karnataka,KA
587111,Bagalkot,Karnataka,KA
587112,Bagalkot,Karnataka,KA
587113,Bagalkot,Karnataka,KA
587114,Bagalkot,Karnataka,KA
587115,Bagalkot,Karnataka,KA
587116,Bagalkot,Karnataka,KA
587117,Bagalkot,Karnataka,KA
587118,Bagalkot,Karnataka,KA
587119,Bagalkot,Karnataka,KA
587120,Bagalkot,Karnataka,KA
587121,Bagalkot,Karnataka,KA
587122,Bagalkot,Karnataka,KA
587124,Bagalkot,Karnataka,KA
587125,Bagalkot,Karnataka,KA
587154,Bagalkot,Karnataka,KA
587155,Bagalkot,Karnataka,KA
587201,Bagalkot,Karnataka,KA
587202,Bagalkot,Karnataka,KA
587203,Bagalkot,Karnataka,KA
587204,Bagalkot,Karnataka,KA
587205,Bagalkot,Karnataka,KA
587206,Bagalkot,Karnataka,KA
587207,Bagalkot,Karnataka,KA
587301,Bagalkot,Karnataka,KA
587311,Bagalkot,Karnataka,KA
587312,Bagalkot,Karnataka,KA
587313,Bagalkot,Karnataka,KA
587314,Bagalkot,Karnataka,KA
587315,Bagalkot,Karnataka,KA
587316,Bagalkot,Karnataka,KA
587330,Bagalkot,Karnataka,KA
590001,Belgaum,Karnataka,KA
590003,Belgaum,Karnataka,KA
590005,Belgaum,Karnataka,KA
590006,Belgaum,Karnataka,KA
590008,Belgaum,Karnataka,KA
590009,Belgaum,Karnataka,KA
590010,Belgaum,Karnataka,KA
590011,Belgaum,Karnataka,KA
590014,Belgaum,Karnataka,KA
590015,Belgaum,Karnataka,KA
590016,Belgaum,Karnataka,KA
590017,Belgaum,Karnataka,KA
590018,Belgaum,Karnataka,KA
590019,Belgaum,Karnataka,KA
590020,Belgaum,Karnataka,KA
591101,Belgaum,Karnataka,KA
591102,Belgaum,Karnataka,KA
591103,Belgaum,Karnataka,KA
591104,Belgaum,Karnataka,KA
591106,Belgaum,Karnataka,KA
591107,Belgaum,Karnataka,KA
591108,Belgaum,Karnataka,KA
591109,Belgaum,Karnataka,KA
591110,Belgaum,Karnataka,KA
591111,Belgaum,Karnataka,KA
591112,Belgaum,Karnataka,KA
591113,Belgaum,Karnataka,KA
591114,Belgaum,Karnataka,KA
591115,Belgaum,Karnataka,KA
591116,Belgaum,Karnataka,KA
591117,Belgaum,Karnataka,KA
591118,Belgaum,Karnataka,KA
591119,Belgaum,Karnataka,KA
591120,Belgaum,Karnataka,KA
591121,Belgaum,Karnataka,KA
591122,Belgaum,Karnataka,KA
591123,Belgaum,Karnataka,KA
591124,Belgaum,Karnataka,KA
591125,Belgaum,Karnataka,KA
591126,Belgaum,Karnataka,KA
591127,Belgaum,Karnataka,KA
591128,Belgaum,Karnataka,KA
591129,Belgaum,Karnataka,KA
591130,Belgaum,Karnataka,KA
591131,Belgaum,Karnataka,KA
591136,Belgaum,Karnataka,KA
591143,Belgaum,Karnataka,KA
591147,Belgaum,Karnataka,KA
591153,Belgaum,Karnataka,KA
591156,Belgaum,Karnataka,KA
591173,Belgaum,Karnataka,KA
591201,Belgaum,Karnataka,KA
591211,Belgaum,Karnataka,KA
591212,Belgaum,Karnataka,KA
591213,Belgaum,Karnataka,KA
591214,Belgaum,Karnataka,KA
591215,Belgaum,Karnataka,KA
591216,Belgaum,Karnataka,KA
591217,Belgaum,Karnataka,KA
591218,Belgaum,Karnataka,KA
591219,Belgaum,Karnataka,KA
591220,Belgaum,Karnataka,KA
591221,Belgaum,Karnataka,KA
591222,Belgaum,Karnataka,KA
591223,Belgaum,Karnataka,KA
591224,Belgaum,Karnataka,KA
591225,Belgaum,Karnataka,KA
591226,Belgaum,Karnataka,KA
591227,Belgaum,Karnataka,KA
591228,Belgaum,Karnataka,KA
591229,Belgaum,Karnataka,KA
591230,Belgaum,Karnataka,KA
591231,Belgaum,Karnataka,KA
591232,Belgaum,Karnataka,KA
591233,Belgaum,Karnataka,KA
591234,Belgaum,Karnataka,KA
591235,Belgaum,Karnataka,KA
591236,Belgaum,Karnataka,KA
591237,Belgaum,Karnataka,KA
591238,Belgaum,Karnataka,KA
591239,Belgaum,Karnataka,KA
591240,Belgaum,Karnataka,KA
591241,Belgaum,Karnataka,KA
591242,Belgaum,Karnataka,KA
591243,Belgaum,Karnataka,KA
591244,Belgaum,Karnataka,KA
591246,Belgaum,Karnataka,KA
591247,Belgaum,Karnataka,KA
591248,Belgaum,Karnataka,KA
591254,Belgaum,Karnataka,KA
591263,Belgaum,Karnataka,KA
591265,Belgaum,Karnataka,KA
591287,Belgaum,Karnataka,KA
591301,Belgaum,Karnataka,KA
591302,Belgaum,Karnataka,KA
591303,Belgaum,Karnataka,KA
591304,Belgaum,Karnataka,KA
591305,Belgaum,Karnataka,KA
591306,Belgaum,Karnataka,KA
591307,Belgaum,Karnataka,KA
591308,Belgaum,Karnataka,KA
591309,Belgaum,Karnataka,KA
591310,Belgaum,Karnataka,KA
591311,Belgaum,Karnataka,KA
591312,Belgaum,Karnataka,KA
591313,Belgaum,Karnataka,KA
591314,Belgaum,Karnataka,KA
591315,Belgaum,Karnataka,KA
591316,Belgaum,Karnataka,KA
591317,Belgaum,Karnataka,KA
591340,Belgaum,Karnataka,KA
591344,Belgaum,Karnataka,KA
591345,Belgaum,Karnataka,KA
591346,Belgaum,Karnataka,KA
600001,Chennai,Tamil Nadu,TN
600002,Chennai,Tamil Nadu,TN
600003,Chennai,Tamil Nadu,TN
600004,Chennai,Tamil Nadu,TN
600005,Chennai,Tamil Nadu,TN
600006,Chennai,Tamil Nadu,TN
600007,Chennai,Tamil Nadu,TN
600008,Chennai,Tamil Nadu,TN
600009,Chennai,Tamil Nadu,TN
600010,Chennai,Tamil Nadu,TN
600011,Chennai,Tamil Nadu,TN
600012,Chennai,Tamil Nadu,TN
600013,Chennai,Tamil Nadu,TN
600014,Chennai,Tamil Nadu,TN
600015,Chennai,Tamil Nadu,TN
600016,Kanchipuram,Tamil Nadu,TN
600017,Chennai,Tamil Nadu,TN
600018,Chennai,Tamil Nadu,TN
600019,Tiruvallur,Tamil Nadu,TN
600020,Chennai,Tamil Nadu,TN
600021,Chennai,Tamil Nadu,TN
600022,Chennai,Tamil Nadu,TN
600023,Chennai,Tamil Nadu,TN
600024,Chennai,Tamil Nadu,TN
600025,Chennai,Tamil Nadu,TN
600026,Chennai,Tamil Nadu,TN
600028,Chennai,Tamil Nadu,TN
600030,Chennai,Tamil Nadu,TN
600031,Chennai,Tamil Nadu,TN
600032,Chennai,Tamil Nadu,TN
600033,Chennai,Tamil Nadu,TN
600034,Chennai,Tamil Nadu,TN
600035,Chennai,Tamil Nadu,TN
600036,Chennai,Tamil Nadu,TN
600037,Tiruvallur,Tamil Nadu,TN
600038,Chennai,Tamil Nadu,TN
600039,Chennai,Tamil Nadu,TN
600040,Chennai,Tamil Nadu,TN
600041,Chennai,Tamil Nadu,TN
600042,Chennai,Tamil Nadu,TN
600043,Kanchipuram,Tamil Nadu,TN
600044,Kanchipuram,Tamil Nadu,TN
600045,Kanchipuram,Tamil Nadu,TN
600046,Kanchipuram,Tamil Nadu,TN
600047,Kanchipuram,Tamil Nadu,TN
600048,Kanchipuram,Tamil Nadu,TN
600049,Tiruvallur,Tamil Nadu,TN
600050,Tiruvallur,Tamil Nadu,TN
600051,Tiruvallur,Tamil Nadu,TN
600052,Tiruvallur,Tamil Nadu,TN
600053,Tiruvallur,Tamil Nadu,TN
600054,Tiruvallur,Tamil Nadu,TN
600055,Tiruvallur,Tamil Nadu,TN
600056,Tiruvallur,Tamil Nadu,TN
600057,Tiruvallur,Tamil Nadu,TN
600058,Tiruvallur,Tamil Nadu,TN
600059,Kanchipuram,Tamil Nadu,TN
600060,Tiruvallur,Tamil Nadu,TN
600061,Kanchipuram,Tamil Nadu,TN
600062,Tiruvallur,Tamil Nadu,TN
600063,Kanchipuram,Tamil Nadu,TN
600064,Kanchipuram,Tamil Nadu,TN
600065,Tiruvallur,Tamil Nadu,TN
600066,Tiruvallur,Tamil Nadu,TN
600067,Tiruvallur,Tamil Nadu,TN
600068,Tiruvallur,Tamil Nadu,TN
600069,Kanchipuram,Tamil Nadu,TN
600070,Kanchipuram,Tamil Nadu,TN
600071,Tiruvallur,Tamil Nadu,TN
600072,Tiruvallur,Tamil Nadu,TN
600073,Kanchipuram,Tamil Nadu,TN
600074,Kanchipuram,Tamil Nadu,TN
600075,Kanchipuram,Tamil Nadu,TN
600076,Tiruvallur,Tamil Nadu,TN
600077,Tiruvallur,Tamil Nadu,TN
600078,Chennai,Tamil Nadu,TN
600081,Chennai,Tamil Nadu,TN
600082,Chennai,Tamil Nadu,TN
600083,Chennai,Tamil Nadu,TN
600084,Chennai,Tamil Nadu,TN
600085,Chennai,Tamil Nadu,TN
600086,Chennai,Tamil Nadu,TN
600087,Tiruvallur,Tamil Nadu,TN
600088,Kanchipuram,Tamil Nadu,TN
600089,Kanchipuram,Tamil Nadu,TN
600090,Chennai,Tamil Nadu,TN
600091,Kanchipuram,Tamil Nadu,TN
600092,Chennai,Tamil Nadu,TN
600093,Chennai,Tamil Nadu,TN
600094,Chennai,Tamil Nadu,TN
600095,Tiruvallur,Tamil Nadu,TN
600096,Kanchipuram,Tamil Nadu,TN
600097,Kanchipuram,Tamil Nadu,TN
600098,Tiruvallur,Tamil Nadu,TN
600099,Tiruvallur,Tamil Nadu,TN
600100,Kanchipuram,Tamil Nadu,TN
600101,Chennai,Tamil Nadu,TN
600102,Chennai,Tamil Nadu,TN
600103,Tiruvallur,Tamil Nadu,TN
600104,Chennai,Tamil Nadu,TN
600106,Chennai,Tamil Nadu,TN
600107,Chennai,Tamil Nadu,TN
600110,Tiruvallur,Tamil Nadu,TN
600113,Chennai,Tamil Nadu,TN
600115,Kanchipuram,Tamil Nadu,TN
600116,Kanchipuram,Tamil Nadu,TN
600117,Kanchipuram,Tamil Nadu,TN
600118,Chennai,Tamil Nadu,TN
600119,Kanchipuram,Tamil Nadu,TN
600120,Tiruvallur,Tamil Nadu,TN
600122,Kanchipuram,Tamil Nadu,TN
600123,Tiruvallur,Tamil Nadu,TN
600124,Tiruvallur,Tamil Nadu,TN
600125,Kanchipuram,Tamil Nadu,TN
600126,Kanchipuram,Tamil Nadu,TN
600127,Kanchipuram,Tamil Nadu,TN
600128,Kanchipuram,Tamil Nadu,TN
600129,Kanchipuram,Tamil Nadu,TN
600130,Kanchipuram,Tamil Nadu,TN
601101,Tiruvallur,Tamil Nadu,TN
601102,Tiruvallur,Tamil Nadu,TN
601103,Tiruvallur,Tamil Nadu,TN
601201,Tiruvallur,Tamil Nadu,TN
601202,Tiruvallur,Tamil Nadu,TN
601203,Tiruvallur,Tamil Nadu,TN
601204,Tiruvallur,Tamil Nadu,TN
601205,Tiruvallur,Tamil Nadu,TN
601206,Tiruvallur,Tamil Nadu,TN
601301,Kanchipuram,Tamil Nadu,TN
602001,Tiruvallur,Tamil Nadu,TN
602002,Tiruvallur,Tamil Nadu,TN
602003,Tiruvallur,Tamil Nadu,TN
602021,Tiruvallur,Tamil Nadu,TN
602023,Tiruvallur,Tamil Nadu,TN
602024,Tiruvallur,Tamil Nadu,TN
602025,Tiruvallur,Tamil Nadu,TN
602026,Tiruvallur,Tamil Nadu,TN
602105,Kanchipuram,Tamil Nadu,TN
602106,Kanchipuram,Tamil Nadu,TN
602108,Kanchipuram,Tamil Nadu,TN
602117,Kanchipuram,Tamil Nadu,TN
603001,Kanchipuram,Tamil Nadu,TN
603002,Kanchipuram,Tamil Nadu,TN
603003,Kanchipuram,Tamil Nadu,TN
603101,Kanchipuram,Tamil Nadu,TN
603102,Kanchipuram,Tamil Nadu,TN
603103,Kanchipuram,Tamil Nadu,TN
603104,Kanchipuram,Tamil Nadu,TN
603105,Kanchipuram,Tamil Nadu,TN
603106,Kanchipuram,Tamil Nadu,TN
603107,Kanchipuram,Tamil Nadu,TN
603108,Kanchipuram,Tamil Nadu,TN
603109,Kanchipuram,Tamil Nadu,TN
603110,Kanchipuram,Tamil Nadu,TN
603111,Kanchipuram,Tamil Nadu,TN
603112,Kanchipuram,Tamil Nadu,TN
603127,Kanchipuram,Tamil Nadu,TN
603201,Kanchipuram,Tamil Nadu,TN
603202,Kanchipuram,Tamil Nadu,TN
603203,Kanchipuram,Tamil Nadu,TN
603204,Kanchipuram,Tamil Nadu,TN
