Sr.No.|Region|State|District|Sub District|Center|Bank Group|Bank Name|Banking Channel Name|Part 1 Code|Part 2 Code|Population Group|AD Category|License Number|License Date|Address|Banking Channel Type|Sub Type|MICR Code|IFSC Code|Date of opening
2624|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF BARODA|REGIONAL STRESSED ASSETS RECOVERY BRANCH AURANGABAD|0205998|6240009|METROPOLITAN||Not Available|2019-01-24 00:00:00|"CIDCO N-5, TOWN CENTRE,CHHATRAPATI SAMBHAJINAGAR PLOT NO 8,SECOND FLOOR,SECTOR E,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431003"|BRANCH|||BARB0SARAUR|2018-05-15 00:00:00
2625|WESTERN REGION|MAHARASHTRA|NASIK|NASHIK|NASHIK (M CORP.)|PUBLIC SECTOR BANKS|BANK OF BARODA|REGIONAL STRESSED ASSETS RECOVERY BRANCH NASIK|0206030|6500019|METROPOLITAN||Not Available|2019-01-24 00:00:00|"GAURI SHANKAR TILAK ROAD NASIK CITY BRANCH NASIK CITY,-1,NASIK,MAHARASHTRA,422007"|BRANCH|||BARB0SARNAS|2018-06-26 00:00:00
2626|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF BARODA|REGIONAL STRESSED ASSETS RECOVERY BRANCH PUNE|0206043|6200019|METROPOLITAN||Not Available|2019-01-24 00:00:00|"11/1 KHILARE PATH ERANDWANA 2RD FLOOR SHARDA CENTRE PUNE,-1,PUNE,MAHARASHTRA,411004"|BRANCH|||BARB0SARPUN|2018-08-09 00:00:00
2627|WESTERN REGION|MAHARASHTRA|KOLHAPUR|KARVIR|KOLHAPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF BARODA|"REGIONAL STRESSED ASSETS RECOVERY BRANCH, PANAJI"|0206050|6080008|URBAN||Not Available|2019-03-15 09:47:01|"TAL- KARVEER, DIST- KOLHAPUR JAYANT SWAPNAPURTI BUILDING, 118K, 35B, 5TH LANE RAJARAMPURI,-1,KOLHAPUR,MAHARASHTRA,416005"|BRANCH|||BARB0SARPAN|2018-09-10 00:00:00
2628|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|RBCPUNE|022002W|6200019|METROPOLITAN||BLM1125|2001-12-29 00:00:00|"FIRST FLOOR,JANGLI MAHARAJ ROAD RBC PUNE,1206/B/19A,CIFCO CENTRE,-1,PUNE,MAHARASHTRA,411004"|BRANCH|||BKID0000535|2002-01-07 00:00:00
2629|WESTERN REGION|MAHARASHTRA|NANDURBAR|AKRANI|VADFALYA (CT)|PUBLIC SECTOR BANKS|BANK OF INDIA|VADFALYA|022003R|6551162|RURAL||||"UMERANI ROAD,VADFALYA GRAM PANCHAYAT HOUSE NO.326(1121),-1,NANDURBAR,MAHARASHTRA,425414"|BRANCH|||BKID0009251|2022-01-20 00:00:00
2630|WESTERN REGION|MAHARASHTRA|SOLAPUR|SANGOLE|KATFAL|PUBLIC SECTOR BANKS|BANK OF INDIA|KATFAL|022004W|6103181|RURAL||||"katphal tal.sangole dist solapur near hotel jalsa pandharpur karad road,-1,SOLAPUR,MAHARASHTRA,413306"|BRANCH|||BKID0000783|2022-11-17 00:00:00
2631|WESTERN REGION|MAHARASHTRA|PARBHANI|PARBHANI|ARVI|PUBLIC SECTOR BANKS|BANK OF INDIA|ARVI|022005F|6268811|RURAL||||"AT PO-ARVI BOI ARVI BRANCH,-1,PARBHANI,MAHARASHTRA,431540"|BRANCH|||BKID0000782|2022-12-26 00:00:00
2632|WESTERN REGION|MAHARASHTRA|WASHIM|RISOD|BHAR JAHAGIR|PUBLIC SECTOR BANKS|BANK OF INDIA|BHAR JAHAGIR|022005G|6475011|RURAL||||"TAL-RISOD AT PO-BHAR JAHAGIR,-1,WASHIM,MAHARASHTRA,444506"|BRANCH||444013513|BKID0009731|2022-12-26 00:00:00
2633|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|Amanora Park Town|022005V|6200019|METROPOLITAN||||"SURVEY NO-134/1D/2 MAGRPATTA ROAD SHOW ROOM NO-4,KONARK ICON BUILDING,-1,PUNE,MAHARASHTRA,411028"|BRANCH||411013060|BKID0000832|2023-03-15 00:00:00
2634|WESTERN REGION|MAHARASHTRA|SOLAPUR|MALSHIRAS|SHINGORNI|PUBLIC SECTOR BANKS|BANK OF INDIA|SHINGORNI|022006C|6103251|RURAL||||"KATPHAL TALUKA C/O-BHAGWAT NASHTE AT-SHINGORNI,-1,SOLAPUR,MAHARASHTRA,413306"|BRANCH|||BKID0000784|2023-09-30 00:00:00
2635|WESTERN REGION|MAHARASHTRA|GADCHIROLI|AHERI|KAMALPUR|PUBLIC SECTOR BANKS|BANK OF INDIA|KAMALPUR|022006P|6600NU1|RURAL||||"KAMALPUR VILLAGE-KAMALPUR,TALUKA-AHERI,-1,GADCHIROLI,MAHARASHTRA,442709"|BRANCH||442013006|BKID0009664|2024-01-31 00:00:00
2636|WESTERN REGION|MAHARASHTRA|AKOLA|TELHARA|TELHARA (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|TELHARA|022007V|6460144|SEMI URBAN||||"HIWARKHED ROAD TELHARA BOI TELHARA BRANCH, NEAR H P PETROL PUMP,-1,AKOLA,MAHARASHTRA,444108"|BRANCH||444013004|BKID0009733|2024-08-31 00:00:00
2637|WESTERN REGION|MAHARASHTRA|BULDHANA|JALGAON (JAMOD)|JALGAON (JAMOD) (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|Jalgaon Jamod|022007W|6480034|SEMI URBAN||||"JALGAON JAMOD BANK OF INDIA, JALGAON JAMOD MAIN DURGA CHOWK,-1,BULDHANA,MAHARASHTRA,443402"|BRANCH||443013003|BKID0009732|2024-08-31 00:00:00
2638|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR|WADGAON KOLHATI (CT)|PUBLIC SECTOR BANKS|BANK OF INDIA|MIDC WALUJ|022008G|6240945|SEMI URBAN||||"PLOT NO B, MIDC MAIN ROAD, MIDC WALUJ SHOP NO 1,2 & 3 VINAYAK BUSINESS CENTRE, GROUND FLOOR,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431136"|BRANCH||431013006|BKID0008290|2024-09-07 00:00:00
2639|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|DABHA BRANCH|022008L|6400009|METROPOLITAN||||"DABHA PLOT NO 11, WARD NO 68 UTKARSH GRUH NIRMAN SANSTHA,-1,NAGPUR,MAHARASHTRA,440023"|BRANCH||440013019|BKID0009665|2024-09-07 00:00:00
2640|WESTERN REGION|MAHARASHTRA|PUNE|MULSHI|HINJAVADI (CT)|PUBLIC SECTOR BANKS|BANK OF INDIA|HINJAVADI|022009G|6202093|SEMI URBAN||||"HINJAVADI VANT GE CAPITAL S. NO. 263 & 264, NEAR LAXMI CHOWK,-1,PUNE,MAHARASHTRA,411057"|BRANCH||411013008|BKID0008321|2024-11-16 00:00:00
2641|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|ECCB NAGPUR|02200A9|6400009|METROPOLITAN|B|||"S V PATEL MARG, MOHAN NAGAR , NAGPUR BANK OF INDIA ZONAL OFFICE BLD, MEZZANINE FLOOR,,-1,NAGPUR,MAHARASHTRA,4400010"|BRANCH||440013048|BKID0009666|2025-01-01 00:00:00
2642|WESTERN REGION|MAHARASHTRA|JALGAON|AMALNER|AMALNER (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|AMALNER|02200AO|6560025|SEMI URBAN||||"OPP COTTON MARKET, AMALNER C/O HOTEL DEVRAJ 177/2/5, DHULE ROAD,-1,JALGAON,MAHARASHTRA,425401"|BRANCH||425013003|BKID0000836|2025-02-18 00:00:00
2643|WESTERN REGION|MAHARASHTRA|NASIK|NASHIK|NASHIK (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|PATHARDI PHATA|02200AP|6500019|METROPOLITAN||||"NEAR G P SWEETS, PATHARDI PHATA A WING, SHOP NO 1 & 2, VRAJ CAPITAL,,-1,NASIK,MAHARASHTRA,422010"|BRANCH||422013017|BKID0000835|2025-02-18 00:00:00
2644|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|BAVDHAN|02200CA|6200019|METROPOLITAN||||"BAVDHAN KHURD, MULSHI GALORE TECH UNIT NO 4 & 5, S NO 22, HISSA NO 1/2 , 2/1 , 3/1 , 4/4/1,-1,PUNE,MAHARASHTRA,411021"|BRANCH|||BKID0000833|2025-03-03 00:00:00
2645|WESTERN REGION|MAHARASHTRA|LATUR|AUSA|AUSA (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|Ausa|02200CJ|6620044|SEMI URBAN||||"W/S/Z1/MR/000075, MAIN ROAD GITAI COMPLEX, CITY SURVEY NO 1946, PLOT MCH NO. 5-151 (OLD),-1,LATUR,MAHARASHTRA,413520"|BRANCH|||BKID0000785|2025-03-18 00:00:00
2646|WESTERN REGION|MAHARASHTRA|SOLAPUR|KARMALA|JEUR|PUBLIC SECTOR BANKS|BANK OF INDIA|Jeur - Karmala|02200CK|6100332|RURAL||||"INDIRANAGAR, JEUR GATE NO 2, HOTEL PRITAM, JEUR KARMALA ROAD,,-1,SOLAPUR,MAHARASHTRA,413202"|BRANCH|||BKID0000786|2025-03-18 00:00:00
2647|WESTERN REGION|MAHARASHTRA|DHARASHIV|TULJAPUR|TULJAPUR (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|Tuljapur|02200CL|6300284|SEMI URBAN||||"CTS - 2534, NEW BUS STAND, LATUR ROAD SHOP NO 2 TO 5, 6A, 6B & 23 TO 28, MSRTC COMPLEX,,-1,DHARASHIV,MAHARASHTRA,413601"|BRANCH|||BKID0000787|2025-03-18 00:00:00
2648|WESTERN REGION|MAHARASHTRA|SANGLI|WALWA|ASHTA (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|Ashta|02200CO|6120024|SEMI URBAN||||"PLOT NO 24, MAIN ROAD, ASHTA, SANGLI LOKNETE BALASAHEB VAGYANI VYAPARI SANKUL, RS NO 9 / A,,-1,SANGLI,MAHARASHTRA,416301"|BRANCH||416013009|BKID0000955|2025-03-03 00:00:00
2649|WESTERN REGION|MAHARASHTRA|KOLHAPUR|KARVIR|KOLHAPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|Tarabai Park|02200CP|6080008|URBAN||||"KARVIR C S NO 227/2, E WARD, NEAR STARBUCKS, TARABAI PARK, KOLHAPUR,,-1,KOLHAPUR,MAHARASHTRA,416003"|BRANCH||416013012|BKID0000956|2025-03-03 00:00:00
2650|WESTERN REGION|MAHARASHTRA|KOLHAPUR|HATKANANGLE|ICHALKARANJI (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|Station Road (Ichalkaranji)|02200CQ|6080017|URBAN||||"JANTHA CHOWK, ICHALKARANJI MAGDUM SQUARE, 7032/A/B, WARD NO 7, OPP IDBI BANK,,-1,KOLHAPUR,MAHARASHTRA,416115"|BRANCH||416013011|BKID0000957|2025-03-03 00:00:00
2651|WESTERN REGION|MAHARASHTRA|WASHIM|MALEGAON|MALEGAON JAHANGIR|PUBLIC SECTOR BANKS|BANK OF INDIA|MALEGAON JAHAGIR|02200CZ|6470274|SEMI URBAN||||"GEONKA NAGAR, MALEGAON C/O YOGESH BHUTADA, NEW BUS STAND ROAD,,-1,WASHIM,MAHARASHTRA,444503"|BRANCH|||BKID0009736|2025-03-03 00:00:00
2652|WESTERN REGION|MAHARASHTRA|BULDHANA|LONAR|LONAR (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|LONAR|02200D0|6480084|SEMI URBAN||||"LONAR BULDHANA JAY GAJANAN COMPLEX, IRATKAR NAGAR, LANI MANTHA CHOWK,,-1,BULDHANA,MAHARASHTRA,443302"|BRANCH|||BKID0009735|2025-03-03 00:00:00
2653|WESTERN REGION|MAHARASHTRA|THANE|KALYAN|KALYAN-DOMBIVLI (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|TITWALA|02200D8|6010029|METROPOLITAN||||"NEAR TITWALA RAILWAY STATION SHOP NO 06 & 07, GROUND FLOOR, REGENCY SARVAM,,-1,THANE,MAHARASHTRA,421605"|BRANCH||421013002|BKID0000252|2025-03-25 00:00:00
2654|WESTERN REGION|MAHARASHTRA|THANE|THANE|THANE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|VASANT VIHAR|02200D9|6010009|METROPOLITAN||||"POKHRAN RAOD, VASANT VIHAR SHOP NO 1 & 2, ASTERIA C, COURTYARD, REAL ESTATE PVT LTD,,-1,THANE,MAHARASHTRA,400610"|BRANCH||400013017|BKID0000253|2025-03-27 00:00:00
2655|WESTERN REGION|MAHARASHTRA|GONDIA|GONDIYA|FULCHUR (CT)|PUBLIC SECTOR BANKS|BANK OF INDIA|FULCHUR NAKA|02200DD|6390412|RURAL||||"NEAR RTO OFFICE, GONDIA C/O NARMALADEVI AGARWAL, AT PLOT NO. 01, FULCHUR NAKA,,-1,GONDIA,MAHARASHTRA,441601"|BRANCH||441013005|BKID0009667|2025-03-03 00:00:00
2656|WESTERN REGION|MAHARASHTRA|SATARA|KHANDALA|LONAND (CT)|PUBLIC SECTOR BANKS|BANK OF INDIA|LONAND|02200DF|6150133|SEMI URBAN||||"LONAND MILKAT NO 727, CTS NO 1199, BAZAR ROAD,-1,SATARA,MAHARASHTRA,415521"|BRANCH||415013003|BKID0000834|2025-03-26 00:00:00
2657|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|THAKUR VILLAGE|02200DI|2910009|METROPOLITAN||||"THAKUR VILLAGE, KAVDIVALI EAST SHOP NO 1, MUNCIPAL RETAIL MAKET, C WING, VICEROY SAVANA BUILDING,,-1,MUMBAI SUBURBAN,MAHARASHTRA,400101"|BRANCH||400013016|BKID0000221|2025-03-26 00:00:00
2658|WESTERN REGION|MAHARASHTRA|AMRAVATI|DARYAPUR|DARYAPUR BANOSA (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|DARYAPUR|02200DQ|6440044|SEMI URBAN||||"NARAYAN NAGAR TULSI HEIGHTS, DARYAPUR, T - POINT,,-1,AMRAVATI,MAHARASHTRA,444803"|BRANCH|||BKID0009734|2025-03-27 00:00:00
2659|WESTERN REGION|MAHARASHTRA|AKOLA|PATUR|PATUR (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|PATUR|02200DR|6460134|SEMI URBAN||||"AKOLA ROAD, PATUR JADHAO COMPLEX,NEAR SBI BANK, TKV CHOWK,,-1,AKOLA,MAHARASHTRA,444501"|BRANCH|||BKID0009737|2025-03-27 00:00:00
2660|WESTERN REGION|MAHARASHTRA|THANE|THANE|NAVI MUMBAI (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|NAVI MUMBAI ECCB|02200ET|6010489|METROPOLITAN|B|||"Palm Beach Road, Near APMC Market, Vashi, Navi Mumbai Shop No. 20, Galleria Mall,-1,THANE,MAHARASHTRA,400703"|BRANCH||400013029|BKID0000254|2025-07-03 00:00:00
2661|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|MUMBAI NORTH ECCB|02200EU|2910009|METROPOLITAN|B|||"SV Road Malad West 1st Floor Opp.Natraj Market,-1,MUMBAI SUBURBAN,MAHARASHTRA,400064"|BRANCH||400013039|BKID0000222|2025-09-06 00:00:00
2662|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|PUNE ECCB|02200FZ|6200019|METROPOLITAN|B|||"DR GOYAJI ROAD PUNE 1ST FLOOR, 8/A,-1,PUNE,MAHARASHTRA,411001"|BRANCH||411013034|BKID0000560|2025-08-21 00:00:00
2663|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|JAIN MANDIR|02200GD|6200019|METROPOLITAN||||"SHIVAJI ROAD CTS NO 656, SKUKRAWAR PETH,-1,PUNE,MAHARASHTRA,411002"|BRANCH|||BKID0000561|2025-09-06 00:00:00
2664|WESTERN REGION|MAHARASHTRA|THANE|THANE|THANE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|KAPURBAWADI|02200GP|6010009|METROPOLITAN||||"kaburbawdi, thane west seth avlon, near jupitor hospital,-1,THANE,MAHARASHTRA,400606"|BRANCH|||BKID0000255|2025-09-06 00:00:00
2665|WESTERN REGION|MAHARASHTRA|GADCHIROLI|CHAMORSHI|ASHTI (CT)|PUBLIC SECTOR BANKS|BANK OF INDIA|ASHTI|02200GU|6600232|RURAL||||"ASHTI NOKEWADA CHAMORSHI PLOT NO 1, S NO 101/4/17, P H 31,-1,GADCHIROLI,MAHARASHTRA,442707"|BRANCH||442013007|BKID0009668|2025-10-07 00:00:00
2666|WESTERN REGION|MAHARASHTRA|PUNE|HAVELI|PIMPRI CHINCHWAD (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|RAVET|02200H5|6200179|METROPOLITAN||||"SURVEY NO 95, RAVET NEO 95, SHOP NO 1 TO 4,,-1,PUNE,MAHARASHTRA,412210"|BRANCH||412013003|BKID0000543|2025-11-29 00:00:00
2667|WESTERN REGION|MAHARASHTRA|RATNAGIRI|DAPOLI|GAONTALE|PUBLIC SECTOR BANKS|BANK OF INDIA|GAOTALE|02200HD|6055761|RURAL||||"GATE NO 842, VILLAGE GAOTALE, DAPOLI MAULI COMPLEX AT KARBERLACHA, TILACHA MALL,,-1,RATNAGIRI,MAHARASHTRA,415711"|BRANCH||415013004|BKID0001498|2025-12-09 00:00:00
2668|WESTERN REGION|MAHARASHTRA|LATUR|NILANGA|NILANGA (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|NILANGA|02200HE|6620134|SEMI URBAN||||"BIDAR, ROAD, NILANGA, LATUR PLOT NO 2, SURVEY NO 14, JIJAU NAGAR,,-1,LATUR,MAHARASHTRA,413521"|BRANCH|||BKID0000788|2025-11-29 00:00:00
2669|WESTERN REGION|MAHARASHTRA|NANDED|DEGLUR|DEGLUR (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|DEGLUR|02200HF|6320015|SEMI URBAN||||"MONDHA, DEGLOOR, NANDED PLOT NO 51, HARSH BUILDING,,-1,NANDED,MAHARASHTRA,431717"|BRANCH|||BKID0000789|2025-11-29 00:00:00
2670|WESTERN REGION|MAHARASHTRA|AMRAVATI|AMRAVATI|AMRAVATI (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|RUKHMINI NAGAR|02200HG|6440008|URBAN||||"NAZUL SHEET NO 40 - C RUKHMINI NAGAR JD MAIN 3 LANE / CORNER PROPERTY NO 123,-1,AMRAVATI,MAHARASHTRA,444606"|BRANCH|||BKID0009738|2025-11-29 00:00:00
2671|WESTERN REGION|MAHARASHTRA|NASIK|NASHIK|NASHIK (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|GOVIND NAGAR|02200HI|6500019|METROPOLITAN||||"NEAR R D CIRCLE, GOVIND NAGAR, NASHIK SHOP NO 15, STAR WORLD SURVEY NO 785/1/2/3/11/1,,-1,NASIK,MAHARASHTRA,422009"|BRANCH|||BKID0000838|2025-11-29 00:00:00
2672|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|KARJAT|RASHIN|PUBLIC SECTOR BANKS|BANK OF INDIA|RASHIN|02200HJ|6220603|SEMI URBAN||||"VYAPARI SANKUL, AT POST RASHIN 5 TO 12 VIKAS MODHALE,-1,AHILYANAGAR,MAHARASHTRA,414403"|BRANCH|||BKID0000839|2025-11-29 00:00:00
2673|WESTERN REGION|MAHARASHTRA|GONDIA|GONDIYA|ARJUNI|PUBLIC SECTOR BANKS|BANK OF INDIA|SADAK ARJUNI|02200HN|6390501|RURAL||||"GANESH WARD NO 4, MAUZA SADAK ARJUNI C/O SHRI MANOJ HARILAL AGRAWAL PROPERTY NO - 582,,-1,GONDIA,MAHARASHTRA,441807"|BRANCH||441013004|BKID0009669|2025-11-28 00:00:00
2674|WESTERN REGION|MAHARASHTRA|KOLHAPUR|KAGAL|KAGAL (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|KAGAL|02200HS|6080054|SEMI URBAN||||"SHOP NO: UG01 TO UG04, AKHILESH PARK, KAGAL THE LANDMARK, PLOT NO : 1, R S NO : 250/2,,-1,KOLHAPUR,MAHARASHTRA,416216"|BRANCH|||BKID0000958|2025-11-29 00:00:00
2675|WESTERN REGION|MAHARASHTRA|KOLHAPUR|KARVIR|KOLHAPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|SANE GURUJI VASAHAT|02200HT|6080008|URBAN||||"SAHAKARI HOUSING SOC LTD, SANE GURUJI VASAHAT, RADHANAGARI ROAD S.NO : 1012, PLOT NO : 21A, A WARD, SADASHIVRAO JADHAV VASTAD,,-1,KOLHAPUR,MAHARASHTRA,416011"|BRANCH|||BKID0000959|2025-11-29 00:00:00
2676|WESTERN REGION|MAHARASHTRA|THANE|THANE|NAVI MUMBAI (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|MAHAPE|02200HU|6010489|METROPOLITAN||||"TTC INDUSTRIAL AREA, MAHAPE, GREEN SCAPE MAHAPE MIDC UNIT NO 7 & 8 GROUND FLOOR CYBER WORKS, PLOT NO A - 606/01,-1,THANE,MAHARASHTRA,410710"|BRANCH|||BKID0000256|2025-11-29 00:00:00
2677|WESTERN REGION|MAHARASHTRA|SANGLI|MIRAJ|SANGLI MIRAJ KUPWAD (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|MIDC KUPWAD SANGLI|02200IE|6120008|URBAN||||"MIDC ROAD, OMKAR COLONY, KUPWAD, MIRAJ SHOP NO 1 & 2 AND  4, NEWS NO : 195/7,,-1,SANGLI,MAHARASHTRA,416436"|BRANCH||416013016|BKID0000960|2025-12-31 00:00:00
2678|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|DHAYARI|02200J2|6200019|METROPOLITAN||||"S. NO 4/2 SINHAGAD ROAD, VADGAON KHURD PARANJPE SCHEMES MADHUKOSH APT (A-1), SHOP NO 4 - 8,,-1,PUNE,MAHARASHTRA,411041"|BRANCH||411013062|BKID0000544|2026-02-27 00:00:00
2679|WESTERN REGION|MAHARASHTRA|PUNE|SHIRUR|RANJANGAON GANPATI|PUBLIC SECTOR BANKS|BANK OF INDIA|RANJANGAON|02200J3|6201093|SEMI URBAN||||"YASH INN CHOWK. MIDC RANJANGAON, KOREGAON SHOP NO. 1, GROUND FLOOR, PLOT NO P-60,,-1,PUNE,MAHARASHTRA,412220"|BRANCH||412013004|BKID0000545|2026-02-27 00:00:00
2680|WESTERN REGION|MAHARASHTRA|BULDHANA|SHEGAON|SHEGAON (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|SHEGAON|02200JI|6480105|SEMI URBAN||||"SR. NO. 30 MURARUKA COLLEGE ROAD, BHUT BANGLA, SHEGAON LAYOUT PLOT NO 12, NR SHEET NO 16, PLOT NO 9/2,,-1,BULDHANA,MAHARASHTRA,444203"|BRANCH|||BKID0009739|2026-03-16 00:00:00
2681|WESTERN REGION|MAHARASHTRA|PALGHAR|DAHANU|VANDHAVAN|PUBLIC SECTOR BANKS|BANK OF INDIA|VADHAVAN|02200KA|3823981|RURAL||||"VADHAVAN NAKA, CHINCHANI-DAHANU ROAD SHREE JANKI NIWAS, SHOP NO 1,2,3 & 4 AMBERTIWADIO,,-1,PALGHAR,MAHARASHTRA,401503"|BRANCH|||BKID0000224|2026-03-27 00:00:00
2682|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|OSHIWARA|02200KB|2910009|METROPOLITAN||||"SURVEY NO 07, OSGIWARA, GOREGAON WEST SHOP NO 02, I SQUARE, SIDDARTH NAGAR S V ROAD,,-1,MUMBAI SUBURBAN,MAHARASHTRA,400104"|BRANCH|||BKID0000223|2026-03-25 00:00:00
2683|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|BALEWADI|02200KD|6200019|METROPOLITAN||||"BALEWADI HIGH STREET EXT, BALEWADI ONE HQ SHOP NO 503 & 505, S NO 44(P) AND 45(P),-1,PUNE,MAHARASHTRA,411045"|BRANCH||411013063|BKID0000546|2026-03-23 00:00:00
2684|WESTERN REGION|MAHARASHTRA|RAIGAD|MANGAON|BHAGAD|PUBLIC SECTOR BANKS|BANK OF INDIA|VILE BHAGAD|02200KE|6035571|RURAL||||"TASGAON, MANGAON, RAIGAD VILE BHAGAD INDUSTRAIL AREA, PLOT NO X-16,,-1,RAIGAD,MAHARASHTRA,402308"|BRANCH||402013002|BKID0001217|2026-03-25 00:00:00
2685|WESTERN REGION|MAHARASHTRA|NANDURBAR|NAWAPUR|MOGARANI|PUBLIC SECTOR BANKS|BANK OF INDIA|MOGARANI|02200KF|6550841|RURAL||||"TRIMBAK ROAD 1ST FLOOR, PLOT NO G-1, MIDC SATPUR,-1,NANDURBAR,MAHARASHTRA,422007"|BRANCH|||BKID0000841|2026-03-27 00:00:00
2686|WESTERN REGION|MAHARASHTRA|NASIK|NASHIK|NASHIK (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|ZILA PARISHAD NASHIK|02200KI|6500019|METROPOLITAN||||"SATPUR, NASIK PART C GROUND FLOOR TRIMBAR ROAD,,-1,NASIK,MAHARASHTRA,422007"|BRANCH||422013020|BKID0000840|2026-03-27 00:00:00
2687|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|UNDRI|02200KK|6200019|METROPOLITAN||||"ROAD, PUNE 162/6 SHIVAJI NAGAR UNIVERSITY,-1,PUNE,MAHARASHTRA,411005"|BRANCH|||BKID0000547|2026-03-27 00:00:00
2688|WESTERN REGION|MAHARASHTRA|BID|BID|BID (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|BEED|02200KU|6280007|URBAN||||"SHIKSHAK COLONY ROAD, BEED BSNL COMPLEX, ADARSH NAGAR,,-1,BID,MAHARASHTRA,431122"|BRANCH|||BKID0000790|2026-03-27 00:00:00
2689|WESTERN REGION|MAHARASHTRA|THANE|BHIWANDI|BHIWANDI NIZAMPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|AMBADI|02200KZ|6010068|URBAN||||"Shop No. 1,2,26,27,28,Ambadi Naka, Om Sai Paradise, Building Type B,Ground Floor,-1,THANE,MAHARASHTRA,421302"|BRANCH|||BKID0000257|2026-03-27 00:00:00
