Sr.No.|Region|State|District|Sub District|Center|Bank Group|Bank Name|Banking Channel Name|Part 1 Code|Part 2 Code|Population Group|AD Category|License Number|License Date|Address|Banking Channel Type|Sub Type|MICR Code|IFSC Code|Date of opening
1019|WESTERN REGION|MAHARASHTRA|THANE|THANE|THANE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|MAJIWADA (THANE) WEST|0013377|6010009|METROPOLITAN|C|DBOD BL 7869/22.03.001/2008-09 SR NO 848|2008-11-18 00:00:00|"LBS ROAD SHOP NO. 1,2,3, GOLDEN PLAZA PREMIES, OP MAJIWADA,-1,THANE,MAHARASHTRA,400607"|BRANCH||400002265|SBIN0013377|2009-10-28 00:00:00
1020|WESTERN REGION|MAHARASHTRA|RATNAGIRI|CHIPLUN|KHERDI (CT)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KHERDI (CHIPLUN)|0013443|6050553|SEMI URBAN|C|DBOD .NO. BL. 4662/22.003.001/2009-10|2009-09-11 00:00:00|"TALUKA CHIPLUN SAI PLAZA KHERDI,-1,RATNAGIRI,MAHARASHTRA,415604"|BRANCH||415002502|SBIN0013443|2010-01-30 00:00:00
1021|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|MAHAVIR NAGAR MUMBAI|0013499|2910009|METROPOLITAN|C|DBOD.NO.BL11888/22.03.001/2010-11 DT. 31.01.2011|2011-01-31 00:00:00|"MHAVIR NAGAR ROAD, SHOP NO. 60-64, BREESY CORNER, MUMBAI,-1,MUMBAI SUBURBAN,MAHARASHTRA,400067"|BRANCH||400002291|SBIN0013499|2011-03-23 00:00:00
1022|WESTERN REGION|MAHARASHTRA|AMRAVATI|ACHALPUR|ACHALPUR (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|ACHALPUR OLD CITY|0013500|6440016|URBAN|C|D.B.O.D BL 4662/22.03.001/2009-10|2009-09-10 00:00:00|"MAIN ROAD CHAWALMANDI ACHALPUR,-1,AMRAVATI,MAHARASHTRA,444806"|BRANCH||444002053|SBIN0013500|2010-01-30 00:00:00
1023|WESTERN REGION|MAHARASHTRA|NANDED|BILOLI|KUNDALWADI (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KUNDALWADI|0013508|6320173|SEMI URBAN|C|DBOD BL NO 4662/22.03.001/2009-10 SR. NO.30|2009-09-11 00:00:00|"MAIN ROAD, DEDGEWAR CHOWK XXX NANDED,-1,NANDED,MAHARASHTRA,431711"|BRANCH||431002400|SBIN0013508|2010-01-30 00:00:00
1024|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|NRI PUNE|0013518|6200019|METROPOLITAN|B|DBOD BL 4637/22.03.001/2009-10 SR. NO.4|2009-09-11 00:00:00|"KOREGAON PARK PLOT NO.9, GODREJ MILLENIMUM BUILDING HAVELI,-1,PUNE,MAHARASHTRA,411001"|BRANCH||411002084|SBIN0013518|2010-03-20 00:00:00
1025|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KHARADI BRANCH|0013527|6200019|METROPOLITAN|C|DBOD NO. BL. 4662/22.03.001/2009-10 DT. 11/09/2009|2009-09-11 00:00:00|"KHARADI- MUNDHWA BY PASS, PUNE S. NO. 11/10, GOODWILL LAND MARK, KHARADI,-1,PUNE,MAHARASHTRA,411014"|BRANCH||411002083|SBIN0013527|2010-01-30 00:00:00
1026|WESTERN REGION|MAHARASHTRA|NAGPUR|KUHI|KUHI|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KUHI|0013528|6400293|SEMI URBAN|C|D.B.O.D/4662/22.03.001/2009-10|2009-09-10 05:30:00|"MAIN ROAD OPP. BHUVIKAS BANK KUHI,-1,NAGPUR,MAHARASHTRA,441202"|BRANCH||440002501|SBIN0013528|2010-01-30 00:00:00
1027|WESTERN REGION|MAHARASHTRA|BHANDARA|BHANDARA|BHANDARA (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|PBB BHANDARA|0013529|6380015|SEMI URBAN|C|DBOD BL NO. 4662/22.03.001/2009-10 SR. NO.26|2009-09-11 00:00:00|"MAHAL ROAD ARYA ENCLAVE, MISKIN GARDEN SQUARE BHANDARA,-1,BHANDARA,MAHARASHTRA,441904"|BRANCH||441002383|SBIN0013529|2010-03-20 00:00:00
1028|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|"KARVE NAGAR, PUNE"|0013530|6200019|METROPOLITAN|C|DBOD/NO/BL/4662/22.03.001/2009-10|2009-09-11 00:00:00|"SAMARTH PATH SHOP NO. 2 TO 6, GANGA MAHAL SOCIETY KARVE NAGAR,-1,PUNE,MAHARASHTRA,411052"|BRANCH||411002408|SBIN0013530|2010-01-30 00:00:00
1029|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SHIVAJI NAGAR|0013532|6240009|METROPOLITAN|C|BRNWM/Dup.Lic./2020-21/0205|2020-05-22 00:00:00|"SHIVAJI NAGAR PLOT NO. 9/11, SURVEY NO.56/PART, DESHMU AURANGABAD,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431005"|BRANCH||431002019|SBIN0013532|2010-01-30 00:00:00
1030|WESTERN REGION|MAHARASHTRA|RATNAGIRI|DAPOLI|DABHOL (CT)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|DABHOL|0013533|6050082|RURAL|C|PPR /SV/2038|2020-01-01 00:00:00|"AT & POST DABHOL DAPOLI,-1,RATNAGIRI,MAHARASHTRA,415706"|BRANCH||415002501|SBIN0013533|2010-01-30 00:00:00
1031|WESTERN REGION|MAHARASHTRA|AKOLA|AKOLA|BORGAON|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|BORGAON MANJU|0013534|6460233|SEMI URBAN|C|PVR/SV/2038|2009-12-18 00:00:00|"SONALA ROAD, NEAR PETROL PUMP, PLOT NO. 15, BORGAON,-1,AKOLA,MAHARASHTRA,444102"|BRANCH||444002069|SBIN0013534|2010-01-30 00:00:00
1032|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|NEVASA|KUKANA|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KUKANA|0013535|6220722|RURAL|C|BRNWM/DUP LIC/2020-21/227|2020-05-22 00:00:00|"NEWASA SHEVGAON ROAD OLD PETROL PUMP KUKANA,-1,AHILYANAGAR,MAHARASHTRA,414604"|BRANCH||422002605|SBIN0013535|2010-01-30 00:00:00
1033|WESTERN REGION|MAHARASHTRA|NASIK|NIPHAD|VINCHUR|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|VINCHUR|0013536|6500433|SEMI URBAN|C|PPR/SV/2038|2009-12-18 00:00:00|"TALUKA NIPHAD GAT NO 626 VINCHUR,-1,NASIK,MAHARASHTRA,422305"|BRANCH||422002501|SBIN0013536|2010-01-30 00:00:00
1034|WESTERN REGION|MAHARASHTRA|NASIK|BAGLAN|NAMPUR|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|NAMPUR|0013537|6500253|SEMI URBAN|C|PPR/SV/2038|2009-12-18 00:00:00|"NAMPUR MALEGAON HIGHWAY SHIVPRASAD COMPLEX NAMPUR,-1,NASIK,MAHARASHTRA,423204"|BRANCH||423002501|SBIN0013537|2010-01-30 00:00:00
1035|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|PASHAN|0013547|6200019|METROPOLITAN|C|DBOD NO. BL.4662/22.03.001/2009-10 SR. NO.34|2009-09-11 00:00:00|"PASHAN PASHAN PUNE,-1,PUNE,MAHARASHTRA,411021"|BRANCH||411002085|SBIN0013547|2010-01-30 00:00:00
1036|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|PHULAMBRI|FULAMBRI|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|PHULAMBRI|0013548|6240303|SEMI URBAN|C|DBOD.(BOM)NO.9097/BL.5(B)87|1987-04-02 00:00:00|"AURANGABAD JALGAON ROAD PLOT NO.1989 PHULAMBRI,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431111"|BRANCH||431002398|SBIN0013548|2010-01-30 00:00:00
1037|WESTERN REGION|MAHARASHTRA|THANE|THANE|NAVI MUMBAI (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|CBD BELAPUR|0013551|6010489|METROPOLITAN|C|DBOD BL 4662/22.03.001/2009-10 SR.25|2009-09-11 00:00:00|"PALM BEACH ROAD SHOP NO.005, GROUND FLOOR, CBD BELAPUR,-1,THANE,MAHARASHTRA,400614"|BRANCH||400002268|SBIN0013551|2010-01-30 00:00:00
1038|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|PARNER|SUPA|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SUPA|0013666|6221202|RURAL|C|BL.BC 65/22.01.001/2009-10|2009-12-01 00:00:00|"NAGAR-PUNE ROAD HOTEL AKSHAY BUILDING PARNER,-1,AHILYANAGAR,MAHARASHTRA,414301"|BRANCH||413002394|SBIN0013666|2010-03-17 00:00:00
1039|WESTERN REGION|MAHARASHTRA|NASIK|DEOLA|UMARANE|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|UMRANE|0013720|6500753|SEMI URBAN|C|DBOD.BLC 65/22.01.001/2009-10|2009-12-01 00:00:00|"UMRANE UMRANE UMRANE,-1,NASIK,MAHARASHTRA,423110"|BRANCH||423002502|SBIN0013720|2010-03-13 00:00:00
1040|WESTERN REGION|MAHARASHTRA|WASHIM|WASHIM|ANSING|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|ANSING|0013721|6470013|SEMI URBAN|C|PPR/SV/2288|2010-01-23 00:00:00|"MAIN ROAD PLOT NO. 22 ANSING,-1,WASHIM,MAHARASHTRA,444507"|BRANCH||444002382|SBIN0013721|2010-03-20 00:00:00
1041|WESTERN REGION|MAHARASHTRA|AMRAVATI|WARUD|SHENDURJANA GHAT|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SHENDURJANA GHAT|0013748|6441301|RURAL|C|BRNWM/Dup.lic/2020-21/0563|2020-05-28 00:00:00|"GUJARI BAZAR ROAD, SHENDURJANA GHAT, PLOT NO.203, WARD NO.10,'JAISWAL COMPLEX',P.K SHENDURJANA GHAT,-1,AMRAVATI,MAHARASHTRA,444907"|BRANCH||444002341|SBIN0013748|2010-10-30 00:00:00
1042|WESTERN REGION|MAHARASHTRA|AMRAVATI|CHANDURBAZAR|CHANDURBAZAR (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SIRGAON KASABA|0013749|6440283|SEMI URBAN|C|CAO KOLKATA LETTER GEN/PB/3460|2010-02-10 00:00:00|"KUALTIPURA ROAD AHISH SMRITI, MARWADI PURA CHANDUR BAZAR,-1,AMRAVATI,MAHARASHTRA,444810"|BRANCH||444002381|SBIN0013749|2010-03-27 00:00:00
1043|WESTERN REGION|MAHARASHTRA|SATARA|KARAD|MALKAPUR (NP)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|"MALKAPUR, KARAD"|0013750|6151344|SEMI URBAN|C|BRNWM/DUP LIC/2020-21/0320|2020-05-22 00:00:00|"OPP. SHARDA MANGAL KARYALAYA MANKESHWAR PLAZA, NEAR NATRAJ THEATER KARAD,-1,SATARA,MAHARASHTRA,415110"|BRANCH||415002391|SBIN0013750|2010-03-13 00:00:00
1044|WESTERN REGION|MAHARASHTRA|GADCHIROLI|CHAMORSHI|ASHTI (CT)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|ASHTI|0013755|6600232|RURAL|C|DBOD.BL.NO.4662/22.03.001/2009-10|2009-09-10 00:00:00|"ALAPALLI ROAD HOUSE NO.1045 ASHTI,-1,GADCHIROLI,MAHARASHTRA,442407"|BRANCH||442002340|SBIN0013755|2010-10-30 00:00:00
1045|WESTERN REGION|MAHARASHTRA|NANDED|ARDHAPUR|MALEGAON|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|MALEGAON|0013756|6320632|RURAL|C|PPR/SV/2038|2009-12-18 00:00:00|"NANDED ROAD MALEGAON MALEGAON,-1,NANDED,MAHARASHTRA,431750"|BRANCH||431002387|SBIN0013756|2010-03-10 00:00:00
1046|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SENAPATI BAPAT MARG|0013757|6000009|METROPOLITAN|C|DBOD NO. BL 8178/22.03.001/2009-10|2009-11-13 00:00:00|"SENAPATI BAPAT MARG 11/12, RAGHUVANSHI MILLS COMPOUND LOWER PAREL,-1,MUMBAI,MAHARASHTRA,400013"|BRANCH||400002269|SBIN0013757|2010-03-20 00:00:00
1047|WESTERN REGION|MAHARASHTRA|KOLHAPUR|CHANDGAD|KOWAD|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KOWAD|0013821|6081121|RURAL|C|BL 65/22.01.001/2009-10|2009-12-01 00:00:00|"KOWAD KOWAD KOWAD,-1,KOLHAPUR,MAHARASHTRA,416508"|BRANCH||416002503|SBIN0013821|2010-03-13 00:00:00
1048|WESTERN REGION|MAHARASHTRA|PALGHAR|PALGHAR|SAPHALE|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SAPHALE|0013822|3820411|RURAL|C|BRNWM/DUP LIC/2020-21/0188|2020-05-18 00:00:00|"TANDULWADI ROAD, 1ST FLOOR, RADHACHANDRA HERITAGE, PALGHAR,-1,PALGHAR,MAHARASHTRA,401102"|BRANCH||400002287|SBIN0013822|2010-10-20 00:00:00
1049|WESTERN REGION|MAHARASHTRA|JALNA|BADNAPUR|BADNAPUR|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|BADNAPUR|0013839|6250083|SEMI URBAN|C|BRNWM/Dup.Lic./2020-21/0248|2020-05-22 00:00:00|"JALNA - AURANGABAD ROAD STATE BANK OF INDIA, BADNAPUR,-1,JALNA,MAHARASHTRA,431202"|BRANCH||431002347|SBIN0013839|2010-10-14 00:00:00
1050|WESTERN REGION|MAHARASHTRA|PARBHANI|MANWATH|MANWATH (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|MANWAT|0013841|6260044|SEMI URBAN|C|PPR/SV/2337|2010-01-29 00:00:00|"NEAR S.T. STAND G NAGAR MANWAT,-1,PARBHANI,MAHARASHTRA,431505"|BRANCH||431002386|SBIN0013841|2010-03-17 00:00:00
1051|WESTERN REGION|MAHARASHTRA|SINDHUDURG|KANKAVLI|PHONDAGHAT|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|PHONDAGHAT|0013842|6070182|RURAL|C|BRNWM/Dup.Lic./2020-21/0283|2020-05-22 00:00:00|"OPP S T STAND, OPP S.T. STAND PHONDAGHAT,-1,SINDHUDURG,MAHARASHTRA,416601"|BRANCH||416002502|SBIN0013842|2010-03-15 00:00:00
1052|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|YOGI NAGAR BORIVALI (WEST)|0013872|2910009|METROPOLITAN|C|DBOD BL 8178/22.03.001/2009-10|2009-11-12 00:00:00|"LINK ROAD FALCON CREST CHS, SHOP NO.5 BORIVALI (WEST),-1,MUMBAI SUBURBAN,MAHARASHTRA,400091"|BRANCH||400002270|SBIN0013872|2010-03-20 00:00:00
1053|WESTERN REGION|MAHARASHTRA|RAIGAD|SHRIVARDHAN|SHRIVARDHAN (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|MHASALA|0013964|6030033|SEMI URBAN|C|LETTER NO. PPR/SV/2288|2010-01-23 00:00:00|"NAVA NAGAR JAMADAR BUILDING MHASALA,-1,RAIGAD,MAHARASHTRA,402105"|BRANCH||402002358|SBIN0013964|2010-08-24 00:00:00
1054|WESTERN REGION|MAHARASHTRA|AMRAVATI|WARUD|NANDGAON|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|NANDGAON KHANDESWAR|0014123|6440391|RURAL|C|PPR/SV/2663|2010-03-04 00:00:00|"AMRAVATI YAVATMAL ROAD, 'PINJARKAR PLAZA', SHIRBHATE LAYOUT, NANDGAON KHANDESHWAR,-1,AMRAVATI,MAHARASHTRA,444708"|BRANCH||444002307|SBIN0014123|2011-02-06 00:00:00
1055|WESTERN REGION|MAHARASHTRA|DHARASHIV|LOHARA|LOHARA BK.|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|LOHARA BUDRUK|0014161|6300922|RURAL|C|CC/PPR/SV/2663|2010-03-04 00:00:00|"HIPPARGA ROAD HOUSE NO.1081, MANGAL MURTI COMPLEX LOHARA BUDRUK,-1,DHARASHIV,MAHARASHTRA,413608"|BRANCH||413002141|SBIN0014161|2010-10-14 00:00:00
1056|WESTERN REGION|MAHARASHTRA|PUNE|MULSHI|PAUD|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|LAVASA BRANCH|0014242|6200041|RURAL|C|DBOD.NO.BL.7869/22.03.001/2008-09|2016-01-04 00:00:00|"EVENT CENTRE STREET LEC BUILDING, DASVE SHOW ROOM NO.7 PAUD,-1,PUNE,MAHARASHTRA,412107"|BRANCH||411002086|SBIN0014242|2010-09-04 00:00:00
1057|WESTERN REGION|MAHARASHTRA|BHANDARA|LAKHANDUR|LAKHANDUR|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|LAKHANDUR|0014404|6380242|RURAL|C|PPR/SV/2663|2010-03-04 00:00:00|"WADSA ROAD LAKHANDUR, OPPOSITE BUS STAND BHANDARA,-1,BHANDARA,MAHARASHTRA,441803"|BRANCH||441002329|SBIN0014404|2010-12-28 00:00:00
1058|WESTERN REGION|MAHARASHTRA|NASIK|NASHIK|NASHIK (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|INDIRA NAGAR|0014443|6500019|METROPOLITAN|C|BPMM/SRW/1853|2010-01-29 00:00:00|"PATHARDI ROAD BAPU BUNGALOW INDIRA NAGAR, NASIK,-1,NASIK,MAHARASHTRA,422009"|BRANCH||422002026|SBIN0014443|2011-01-10 00:00:00
1059|WESTERN REGION|MAHARASHTRA|AMRAVATI|AMRAVATI|AMRAVATI (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|"RUKMINI NAGAR, AMRAVATI"|0014458|6440008|URBAN|C|BRNWM/Dup.lic/2020-21/0566|2020-05-28 00:00:00|"RUKMINI NAGAR, BLDG.NO.91 B, PLOT NO.02,TRIVENI COMPLEX, AMRAVATI,-1,AMRAVATI,MAHARASHTRA,444606"|BRANCH||444002342|SBIN0014458|2011-03-03 00:00:00
1060|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|AGRI. COMMERCIAL BRANCH|0014473|6200019|METROPOLITAN|C|DBOD NO.BL.4978/22.03.001/2010-11 SR.NO.01|2010-09-27 00:00:00|"DBUILDING989/3,SHUKRAWAR PETH,TILAK ROAD MAHARASHTRA CULTURAL CENTRE,UDYOG BHAVAN, HIRA BAG, PARVATI PUNE,-1,PUNE,MAHARASHTRA,411002"|BRANCH||411002088|SBIN0014473|2010-12-06 00:00:00
1061|WESTERN REGION|MAHARASHTRA|AKOLA|AKOLA|AKOLA (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|"MALKAPUR, AKOLA"|0014511|6460007|URBAN|C|PPR/SV/2288|2010-01-23 00:00:00|"MALKAPUR ROAD AKOLA MAYUR COLONY MALKAPUR,-1,AKOLA,MAHARASHTRA,444004"|BRANCH||444002332|SBIN0014511|2010-12-03 00:00:00
1062|WESTERN REGION|MAHARASHTRA|KOLHAPUR|SHAHUWADI|MALKAPUR (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|MALKAPUR (KOLHAPUR)|0014515|6080222|RURAL|C|DBOD.NO.BL.7570/22.03.001/2011-12|2011-11-21 00:00:00|"KOLHAPUR-RATNAGIRI ROAD 498/20ABC MALKAPUR,-1,KOLHAPUR,MAHARASHTRA,415101"|BRANCH||415002296|SBIN0014515|2011-03-23 00:00:00
1063|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|PIMPLE SAUDAGAR|0014578|6200019|METROPOLITAN|C|1502/03.03.007/2010-11|2011-02-04 00:00:00|"Jarvari Road, PK Chowk,Pimple Saudagar, Pune Vivanta Life Vedika,-1,PUNE,MAHARASHTRA,411027"|BRANCH||411002090|SBIN0014578|2011-03-28 00:00:00
1064|WESTERN REGION|MAHARASHTRA|SATARA|PHALTAN|BARAD|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|BARAD|0014614|6150061|RURAL|C|BPMM/ SRW//3004|2010-09-22 00:00:00|"A/P. BARAD GRAMPANCHYAT H.NO.427 BARAD,-1,SATARA,MAHARASHTRA,415523"|BRANCH||415002325|SBIN0014614|2011-01-10 00:00:00
1065|WESTERN REGION|MAHARASHTRA|WARDHA|HINGANGHAT|HINGANGHAT (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|"SUBHASH CHOWK, HINGANGHAT"|0014690|6420006|URBAN|C|DBOD NO.BL.4213/22.03.001/2010-11|2010-09-14 00:00:00|"SUBHASH CHOWK, OPP. NAGAR PALIKA, HINGANGHAT,-1,WARDHA,MAHARASHTRA,442301"|BRANCH||442002304|SBIN0014690|2011-02-26 00:00:00
1066|WESTERN REGION|MAHARASHTRA|YAVATMAL|WANI|WANI (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|"SAI MANDIR CHOWK BRANCH, WANI"|0014691|6340065|SEMI URBAN|C|DBOD.NO.BL.4213/22.03.001/2010-11|2011-12-01 00:00:00|"YAVATMAL ROAD, SAI MANDIR CHOWK, WANI,-1,YAVATMAL,MAHARASHTRA,445304"|BRANCH||445002303|SBIN0014691|2011-02-28 00:00:00
1067|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|BAJAJNAGAR BRANCH|0014725|6400009|METROPOLITAN|C|DBOD.No.BL.4213/22.03.001/2010-11|2010-09-14 00:00:00|"WEST HIGH COURT ROAD 128, SAL CHARAN NAGPUR,-1,NAGPUR,MAHARASHTRA,440010"|BRANCH||440002048|SBIN0014725|2011-01-22 00:00:00
1068|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|JARIPATKA BRANCH|0014726|6400009|METROPOLITAN|C|DBOD.No.BL4213/22.03.001/2010-11|2010-09-14 00:00:00|"NEAR TEKA NAKA, NARI ROAD SBI,JARIPATKA, MAYUR PALACE NO.11 SANYAL NAGAR, NAGPUR,-1,NAGPUR,MAHARASHTRA,440026"|BRANCH||440002049|SBIN0014726|2011-01-22 00:00:00
1069|WESTERN REGION|MAHARASHTRA|SATARA|PATAN|MANDRULKOLE|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|DHEBEWADI BRANCH|0014727|6151831|RURAL|C|BRNWM/DUP LIC/2020-21/0317|2020-05-22 05:30:00|"A/P MANDRUL KOLE(DHEBEWADI) A/P. MANDRUL KOLE MANDRULKOLE,-1,SATARA,MAHARASHTRA,415112"|BRANCH||415002297|SBIN0014727|2010-03-23 00:00:00
1070|WESTERN REGION|MAHARASHTRA|RAIGAD|ALIBAG|ALIBAG (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SHRIBAG ALIBAG|0014729|6030054|SEMI URBAN|C|LETTER NO. PPR/SV/2288|2011-01-03 00:00:00|"SHRIBAG NO.3 LALAN APARTMENT SHRIBAG, ALIBAG,-1,RAIGAD,MAHARASHTRA,402201"|BRANCH||402002102|SBIN0014729|2010-12-31 00:00:00
1071|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SANGVI BRANCH|0014730|6200019|METROPOLITAN|C|DBOD.No.BL 4213/22/03/001/2010-11|2010-09-15 00:00:00|"SHOP NO.1 TO 4, OPP.NEW MILLENIUM SCHOOL CREATIVE WOOD NEW SANGVI,-1,PUNE,MAHARASHTRA,411027"|BRANCH||411002089|SBIN0014730|2011-03-28 00:00:00
1072|WESTERN REGION|MAHARASHTRA|THANE|THANE|THANE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|MUMBRA (THANE)|0014748|6010009|METROPOLITAN|C|DBOD.BL.4213/22.03.001/2010-11|2010-09-15 00:00:00|"VIRANI PLAZA, KAUSA ROAD SHOP NO. 01 & 101 NEAR VIRANI PETROL PUMP,-1,THANE,MAHARASHTRA,400612"|BRANCH||400002288|SBIN0014748|2010-12-31 00:00:00
1073|WESTERN REGION|MAHARASHTRA|THANE|THANE|THANE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KALWA THANE|0014771|6010009|METROPOLITAN|C|BL/4213|2010-09-15 00:00:00|"DUTTAWADI, OLD MUMBAI PUNE ROAD, SHOP NO: SHOP 04 & 05,MILESTONE CORPORATE PAR DUTTAWADI,,-1,THANE,MAHARASHTRA,400605"|BRANCH||400002289|SBIN0014771|2010-12-31 00:00:00
1074|WESTERN REGION|MAHARASHTRA|CHANDRAPUR|CHANDRAPUR|TADALI (CT)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|URJAGRAM TADALI BRANCH|0014782|6361251|RURAL|C|BRNWM/Dup.Lic./2020-21/0353|2020-05-22 00:00:00|"URJAGRAM WCL WANI AREA, URJAGRAM TADALI,-1,CHANDRAPUR,MAHARASHTRA,442406"|BRANCH||442002291|SBIN0014782|2011-03-30 00:00:00
1075|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|NAGAR|AHILYANAGAR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|"Kalyan road ,Ahilyanagar"|0014794|6220007|URBAN|C|BRNWM/DUP LIC/2020-21-228|2020-05-22 00:00:00|"Kalyan Nagar Road 1st floor, G-Wing, Dream City,-1,AHILYANAGAR,MAHARASHTRA,414001"|BRANCH||414002295|SBIN0014794|2011-03-28 00:00:00
1076|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|KOPARGAON|KOPARGAON (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|"KHANDAK NALA, KOPARGAON"|0014795|6220015|SEMI URBAN|C|BRNWM/DUP LIC/2020-21/229|2020-05-22 00:00:00|"KHANDAK NALA, BHAYBANG BUILDING, KOPARGAON,-1,AHILYANAGAR,MAHARASHTRA,423601"|BRANCH||423002312|SBIN0014795|2011-02-04 00:00:00
