Sr.No.|Region|State|District|Sub District|Center|Bank Group|Bank Name|Banking Channel Name|Part 1 Code|Part 2 Code|Population Group|AD Category|License Number|License Date|Address|Banking Channel Type|Sub Type|MICR Code|IFSC Code|Date of opening
6720|WESTERN REGION|MAHARASHTRA|SANGLI|SHIRALA|SAGAON|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|SAGAON|0291266|6120882|RURAL|C|BLB.9827|1980-06-28 00:00:00|"NERLA  SANGLI HOUSE NO.123,SAGAON,SHIRALA TEHSIL,-1,SANGLI,MAHARASHTRA,415406"|BRANCH||415026513|UBIN0542661|1981-02-09 00:00:00
6721|WESTERN REGION|MAHARASHTRA|GONDIA|ARJUNI MORGAON|GOTHANGAON|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|GOTHANGAON|0291267|6390161|RURAL|C|BLB.9753|1980-12-10 00:00:00|"GOTHANGAON TIBETIAN CAMP,GOTHANGAON, P.O.PRATAPGAON,TEH.ARJUNI (MOR).,441702,-1,GONDIA,MAHARASHTRA,441702"|BRANCH||441026501|UBIN0542679|1981-02-13 00:00:00
6722|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|KARJAT|KHED|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|KHED|0291268|6220911|RURAL|C|BLB.9811|1981-01-08 00:00:00|"KHED AT & POST KHED,P.C.NO.414403,KARJAT TEHSIL,-1,AHILYANAGAR,MAHARASHTRA,414403"|BRANCH||414026501|UBIN0542687|1981-02-18 00:00:00
6723|WESTERN REGION|MAHARASHTRA|SINDHUDURG|DEVGAD|MOND|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|MOND|0291311|6070061|RURAL|C|BLB.10017|1981-04-16 00:00:00|"MOND AT & POST MOND DEOGAD TEHSIL.,-1,SINDHUDURG,MAHARASHTRA,416623"|BRANCH||416026504|UBIN0543110|1981-05-20 00:00:00
6724|WESTERN REGION|MAHARASHTRA|RATNAGIRI|KHED|DHAMANAND|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|DHAMANAND|0291315|6050651|RURAL|C|BLB.10018|1981-04-16 00:00:00|"DHAMNAND AT & POST-DHAMANAND,TEH-KHED.,-1,RATNAGIRI,MAHARASHTRA,415718"|BRANCH||415026503|UBIN0543152|1981-05-22 00:00:00
6725|WESTERN REGION|MAHARASHTRA|NAGPUR|UMRED|MAKARDHOKADA|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|MAKARDHOKADA|0291340|6400481|RURAL|C|BLB.10070|1981-06-23 00:00:00|"MAKARDHOKADA SHINDE BHAWAN,MAKARDHOKADA,UMRER TEHSIL,-1,NAGPUR,MAHARASHTRA,441203"|BRANCH||441026509|UBIN0543403|1981-06-26 00:00:00
6726|WESTERN REGION|MAHARASHTRA|SANGLI|MIRAJ|SONI|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|SONI|0291341|6120912|RURAL|C|BLB.1980|1980-06-28 00:00:00|"AT POST: SONI, TAL MIRAJ, DIST: SANGLI UNION BANK OF INDIA, SONI BRANCH, KULKARNI SANKUL,,-1,SANGLI,MAHARASHTRA,416420"|BRANCH||416026516|UBIN0543411|1981-06-27 00:00:00
6727|WESTERN REGION|MAHARASHTRA|SANGLI|SHIRALA|ARALA|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|ARALA|0291343|6120921|RURAL|C|BLB.9326|1981-06-29 00:00:00|"ARALA AT & POST ARALA,SHIRALA DEV.BLOCK,-1,SANGLI,MAHARASHTRA,415405"|BRANCH||415026516|UBIN0543438|1981-06-29 00:00:00
6728|WESTERN REGION|MAHARASHTRA|NAGPUR|HINGNA|GANGAPUR|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|GANGAPUR|0291348|6400511|RURAL|C|NOT_AVAILABLE_(CHECKED)|1981-08-21 00:00:00|"GANGAPUR 1/C/I WCL.CLY,UMRER PROJECT,GANGAPUR-441204,UMRER TEH.,-1,NAGPUR,MAHARASHTRA,441204"|BRANCH||440026501|UBIN0543489|1981-08-21 00:00:00
6729|WESTERN REGION|MAHARASHTRA|SATARA|KARAD|KOLE|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|KOLE|0291349|6150681|RURAL|C|NOT_AVAILABLE_(CHECKED)|1981-08-27 00:00:00|"KOLE DIST SATARA 454,UKIRDE BLD,-1,SATARA,MAHARASHTRA,415103"|BRANCH||415026512|UBIN0543497|1981-08-27 00:00:00
6730|WESTERN REGION|MAHARASHTRA|SATARA|MAHABALESHWAR|MAHABALESHWAR (M CL)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|MAHABALESHWAR|0291383|6150143|SEMI URBAN|C|BL.B.9977|1981-03-31 00:00:00|"DIST SATARA 141,SAPNA LODGE MAIN RD,BAZARPETH,-1,SATARA,MAHARASHTRA,412806"|BRANCH||412026102|UBIN0543837|1981-12-26 00:00:00
6731|WESTERN REGION|MAHARASHTRA|YAVATMAL|MAHAGAON|MUDANA|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|MUDANA|0291385|6340421|RURAL|C|BL.10445|1981-11-19 00:00:00|"MUDANA AT & POST-MUDANA,MAHAGAON TQ.,-1,YAVATMAL,MAHARASHTRA,445205"|BRANCH||445026504|UBIN0543853|1981-12-28 00:00:00
6732|WESTERN REGION|MAHARASHTRA|YAVATMAL|UMARKHED|BITTARGAON|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|DHANKI|0291386|6340431|RURAL|C|BL.10442|1981-11-19 00:00:00|"BITTARGAON JAGDAMBA COMPLEX,AT&POST DHANKI,DIST,YAVATMAL.,-1,YAVATMAL,MAHARASHTRA,445207"|BRANCH||445026503|UBIN0543861|1981-12-28 00:00:00
6733|WESTERN REGION|MAHARASHTRA|YAVATMAL|PUSAD|BELURA KH.|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|PUSAD|0291387|6340441|RURAL|C|BL.10444|1981-11-19 00:00:00|"BELURA DR.CHIDDWAR COMPLEX, NR.SHANTI MANDIR,MOTINAGAR, PUSAD,,-1,YAVATMAL,MAHARASHTRA,445204"|BRANCH||445026102|UBIN0543870|1981-12-28 00:00:00
6734|WESTERN REGION|MAHARASHTRA|YAVATMAL|MAHAGAON|KALI (DAU)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|MAHAGAON|0291388|6340452|RURAL|C|BL.10443|1981-11-19 00:00:00|"KALI GADEWAR COMP,NEAR GIRLS H. SCHOOL,PANCHAYAT RD,MAHAGAON,-1,YAVATMAL,MAHARASHTRA,445205"|BRANCH||445026505|UBIN0543888|1981-12-28 00:00:00
6735|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|PUNE-AGR.MKT.YARD|0291389|6200019|METROPOLITAN|C|BL.B.10287|1981-09-29 00:00:00|"PO PUNE 285/286,TORNA RD,MARKET YARD,GULTEKADI,PUNE,400037,-1,PUNE,MAHARASHTRA,411037"|BRANCH||411026005|UBIN0543896|1981-12-28 00:00:00
6736|WESTERN REGION|MAHARASHTRA|YAVATMAL|NER|MANGLADEVI|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|MANGALADEVI|0291391|6340461|RURAL|C|BL.B.10441|1981-11-19 00:00:00|"MANGLADEVI MAIN RD,MANGALADEVI-445111,NER TALUKA,-1,YAVATMAL,MAHARASHTRA,445102"|BRANCH||444026509|UBIN0543918|1981-12-29 00:00:00
6737|WESTERN REGION|MAHARASHTRA|RAIGAD|SHRIVARDHAN|DIGHI|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|DIGHEE|0291394|6030571|RURAL|C|BL.B.10477|1981-11-26 00:00:00|"DIST RAIGADH ASHMA MANZIL,AT & POST-DIGHEE-402402,SHRIVARDHAN TQ.,-1,RAIGAD,MAHARASHTRA,402402"|BRANCH||402026507|UBIN0543942|1981-12-30 00:00:00
6738|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|BOMBAY-VERSOVA|0291405|2910009|METROPOLITAN|C|BLB10529|1982-01-02 00:00:00|"J P ROAD, ANDHERI WEST RISHABH TOWER, SHOP NO: 1, 87,,-1,MUMBAI SUBURBAN,MAHARASHTRA,400053"|BRANCH||400026066|UBIN0544051|1982-08-09 00:00:00
6739|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|NAGPUR-CIVIL LINES|0291424|6400009|METROPOLITAN|C|BL.B.10727|1982-10-20 00:00:00|"NAGPUR MAHARASHTRA STATE EDUCATION BOARD BHAVANR T MARG,NAGPUR,440001,-1,NAGPUR,MAHARASHTRA,440001"|BRANCH||440026003|UBIN0544248|1982-12-20 00:00:00
6740|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|NEVASA|PACHEGAON|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|PACHEGAON|0291430|6220962|RURAL|C|BL.B.11086|1982-12-23 00:00:00|"PACHEGAON PACHEGAON,-1,AHILYANAGAR,MAHARASHTRA,413725"|BRANCH||413026505|UBIN0544302|1982-12-30 00:00:00
6741|WESTERN REGION|MAHARASHTRA|NAGPUR|HINGNA|HINGNA|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|ADEGAON/HINGNA|0291438|6400412|RURAL|C|BL.B.11098|1982-12-23 00:00:00|"HINGNA MANKLAL BAUG BLDG. BAZAR RD. HINGNA(RAIPUR), DIST.NAGPUR,-1,NAGPUR,MAHARASHTRA,441110"|BRANCH||440026012|UBIN0544388|1983-03-03 00:00:00
6742|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|DR AMBEDKAR ROAD|0291443|2910009|METROPOLITAN|C|BL.B.7944|1983-03-14 00:00:00|"DR.AMBEDKAR ROAD-BANDRA(W) HILL QUEEN,DR.AMBEDKAR ROAD,PALLI HILL-BANDRA(W),BOMBAY,400052,-1,MUMBAI SUBURBAN,MAHARASHTRA,400052"|BRANCH||400026069|UBIN0544434|1983-03-14 00:00:00
6743|WESTERN REGION|MAHARASHTRA|AMRAVATI|WARUD|JAMTHI GANESHPUR|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|JAMTHI GANESHPUR|0291448|6441041|RURAL|C|BL.B.11090|1982-12-23 00:00:00|"JAMTHI GANESHPUR GRAMPANCHAYAT BHAVAN,JAMTHI GANESHPUR,TEH.WARUD,-1,AMRAVATI,MAHARASHTRA,441303"|BRANCH||444026504|UBIN0544485|1983-03-24 00:00:00
6744|WESTERN REGION|MAHARASHTRA|AMRAVATI|ACHALPUR|ASATPUR|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|ASTPUR|0291451|6440771|RURAL|C|BL.B.11091|1982-12-23 00:00:00|"AMRAVATI BOOB NIWAS,ASTPUR,TEH.ACHALPUR,-1,AMRAVATI,MAHARASHTRA,444804"|BRANCH||444026510|UBIN0544515|1983-03-25 00:00:00
6745|WESTERN REGION|MAHARASHTRA|NANDURBAR|NANDURBAR|DHANORA|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|DHANORA|0291452|6550122|RURAL|C|BL.B.11092|1982-12-23 00:00:00|"MAIN ROAD GROUND FLOOR , HOUSE NO 26, DHANORA,-1,NANDURBAR,MAHARASHTRA,415412"|BRANCH||425026513|UBIN0544523|1983-03-28 00:00:00
6746|WESTERN REGION|MAHARASHTRA|THANE|BHIWANDI|ANGAON|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|ANGAON|0291453|6010371|RURAL|C|BL.BL.11101|1982-12-23 00:00:00|"BHIWANDI WADA ROAD GALA NO. 3 & 4, H NO: 604, JAYASHRI NIWAS,,-1,THANE,MAHARASHTRA,421302"|BRANCH||400026085|UBIN0544531|1983-03-30 00:00:00
6747|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|KARJAT|NIMGAON GANGARDA|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|NIMBGAON GANGARDA|0291459|6220101|RURAL|C|BL.B.11087|1982-12-23 00:00:00|"NIMBGAON GANGARDA NIMBGAON GANGARDA,TEH.KARJAT,-1,AHILYANAGAR,MAHARASHTRA,414401"|BRANCH||414026502|UBIN0544591|1983-03-23 00:00:00
6748|WESTERN REGION|MAHARASHTRA|PUNE|KHED|SHELU|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|SHEL-PIMPLAGAON|0291464|6201351|RURAL|C|BL.B.11100|1982-12-23 00:00:00|"PIMPLAGAON SHEL-PIMPLAGAON,TEH.RAJGURUNAGAR,-1,PUNE,MAHARASHTRA,410501"|BRANCH||411026045|UBIN0544647|1983-04-12 00:00:00
6749|WESTERN REGION|MAHARASHTRA|RAIGAD|MANGAON|SAI|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|SAI|0291469|6030791|RURAL|C|BL.B.11096|1982-12-23 00:00:00|"DIST RAIGADH SAI,TEH.MANGAON,-1,RAIGAD,MAHARASHTRA,402122"|BRANCH||402026508|UBIN0544698|1983-04-23 00:00:00
6750|WESTERN REGION|MAHARASHTRA|NASIK|IGATPURI|GHOTI BK. (CT)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|GHOTI|0291497|6500194|SEMI URBAN|C|BL.B.11099|1983-12-26 00:00:00|"OLD AGRA ROAD SURVEY NUMBER 40/2, IGATPURI,-1,NASIK,MAHARASHTRA,422402"|BRANCH||422026126|UBIN0544973|1983-12-26 00:00:00
6751|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|BHAVANINAGAR-MAROL|0291503|2910009|METROPOLITAN|C|BL.B.11402|1983-03-07 00:00:00|"MAROL BHAVANI NAGAR BLDG.B,MAROL-MAROSHI RD,BHAVANINAGAR,MAROL,BOMBAY,400069,-1,MUMBAI SUBURBAN,MAHARASHTRA,400059"|BRANCH||400026070|UBIN0545031|1984-01-09 00:00:00
6752|WESTERN REGION|MAHARASHTRA|KOLHAPUR|KARVIR|KOLHAPUR (M CORP.)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|MARKET YARD KOLHAPUR|0291515|6080008|URBAN|C|BL.B.11649|1984-01-20 00:00:00|"RAJARAMPURI, 5TH LANE, PENDHARKAR BUNGLOW, RAJARAMPURI,-1,KOLHAPUR,MAHARASHTRA,416005"|BRANCH||416026005|UBIN0545155|1984-03-31 00:00:00
6753|WESTERN REGION|MAHARASHTRA|JALGAON|RAVER|KERHALE BK.|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|KERHALE|0291519|6561152|RURAL|C|BL.B.11094|1984-04-19 00:00:00|"RAVER ROAD SHIVSHRADDHA KERHALE,-1,JALGAON,MAHARASHTRA,425508"|BRANCH||425026506|UBIN0545198|1984-04-19 00:00:00
6754|WESTERN REGION|MAHARASHTRA|YAVATMAL|NER|PANDHARI|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|SIRASGAON(PANDHARI)|0291567|6340671|RURAL|C|BL.B.12397|1984-09-26 00:00:00|"YAVATMAL SIRASGAON(PANDHARI),TEH.NER,445116,-1,YAVATMAL,MAHARASHTRA,445126"|BRANCH||445026509|UBIN0545678|1984-11-14 00:00:00
6755|WESTERN REGION|MAHARASHTRA|JALNA|JALNA|RAMNAGAR|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|RAMNAGAR|0291570|6250441|RURAL|C|BL.B.12463|1984-10-10 00:00:00|"JALNA RAMNAGAR,P.O.SOWARGAON HADAP,TEH.JALNA,-1,JALNA,MAHARASHTRA,431203"|BRANCH||431026507|UBIN0545708|1984-11-17 00:00:00
6756|WESTERN REGION|MAHARASHTRA|YAVATMAL|NER|WATFALI|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|NER|0291579|6340711|RURAL|C|BL.B.12398|1984-09-26 00:00:00|"WATFALI NEWA POLICE STATOIN,POST NER,DIST.YAVATMAL,-1,YAVATMAL,MAHARASHTRA,445102"|BRANCH||445026508|UBIN0545791|1984-12-03 00:00:00
6757|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|NAGPUR-KATOL RD|0291581|6400009|METROPOLITAN|C|BL.B.11959|1984-05-14 00:00:00|"NAGPUR 131,TALDI HOUSE,KATOL RD,OPP.J.P.G.HIGH SCHOOL,NAGPUR,440013,-1,NAGPUR,MAHARASHTRA,440013"|BRANCH||440026007|UBIN0545813|1984-12-10 00:00:00
6758|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|KOPARGAON|KOLPEWADI|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|KOLPEWADI|0291643|6220922|RURAL|C|BL.B.12520|1984-12-11 00:00:00|"KOLPEWADI KOLPEWADI,TEH.KOPERGAON,423602,-1,AHILYANAGAR,MAHARASHTRA,423602"|BRANCH||423026503|UBIN0546437|1985-04-17 00:00:00
6759|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|BOMBAY-KANDIVLI (W)|0291649|2910009|METROPOLITAN|C|BL.B.11947|1985-06-04 00:00:00|"DAHANUKARWADI-KANDIVLI (WEST)-MUMBAI RATNA RAJUL CO.OP.HSG.STY.,M.G.RD.,KANDIVLI(W),BOMBAY,400067,-1,MUMBAI SUBURBAN,MAHARASHTRA,400067"|BRANCH||400026084|UBIN0546496|1985-06-04 00:00:00
6760|WESTERN REGION|MAHARASHTRA|JALGAON|JAMNER|PAHUR KASBA|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|"WAKOD, PAHUR"|0291652|6563092|RURAL|C|BL.B.12524|1984-12-11 00:00:00|"JAMNER ROAD GROUND FLOOR, NANDKAMAL SHOPPING COMPLEX SURVEY NO 49/2 PLOT NO 8, AT POST PAHUR,-1,JALGAON,MAHARASHTRA,424205"|BRANCH||424026506|UBIN0546526|1985-06-25 00:00:00
6761|WESTERN REGION|MAHARASHTRA|NASIK|SINNAR|NAIGAON|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|NAYGAON|0291666|6501462|RURAL|C|BL.B.12890|1985-05-06 00:00:00|"NAIGAON, TALUK SINNAR NAYGAON,TEH.SINNAR,-1,NASIK,MAHARASHTRA,422109"|BRANCH||422026518|UBIN0546666|1985-09-16 00:00:00
6762|WESTERN REGION|MAHARASHTRA|PALGHAR|DAHANU|JAMSHET|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|JAMSHET|0291670|3820201|RURAL|C|BL.B.12891|1985-05-06 00:00:00|"JAMSHET GRAMPANCHAYAT BLDG,VIA ASHAGAD,JAMSHET,TEH.DAHANU,-1,PALGHAR,MAHARASHTRA,401602"|BRANCH||401026501|UBIN0546704|1985-09-25 00:00:00
6763|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|PUNE-AGHAKHAN PALACE|0291677|6200019|METROPOLITAN|C|BL.B.11958|1985-09-30 00:00:00|"PO PUNE PLOT NO.8,GULMOHAR,NAGAR RD,PUNE,411006,-1,PUNE,MAHARASHTRA,411006"|BRANCH||411026013|UBIN0546771|1985-09-30 00:00:00
6764|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|VILE PARLE (E)|0291692|2910009|METROPOLITAN|C|BL.B.13098|1986-07-17 00:00:00|"VILE PARLE(E)-TEJPAL SCHEME TEJPAL SCHEME,ROAD NO.3,VILE PARLE(EAST),BOMBAY,400057,-1,MUMBAI SUBURBAN,MAHARASHTRA,400057"|BRANCH||400026089|UBIN0546925|1986-07-21 00:00:00
6765|WESTERN REGION|MAHARASHTRA|SANGLI|MIRAJ|SANGLI MIRAJ KUPWAD (M CORP.)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|MIRAJ-FORT ROAD|0291700|6120008|URBAN|C|NOT_AVAILABLE_(CHECKED)|2020-01-28 12:18:52|"MIRAJ FORT ROAD,MIRAJ,SANGLI,-1,SANGLI,MAHARASHTRA,416410"|BRANCH||416026154|UBIN0547000|1929-05-10 00:00:00
6766|WESTERN REGION|MAHARASHTRA|SOLAPUR|MADHA|KURDUVADI (M CL)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|KURDUWADI|0291702|6100074|SEMI URBAN|C|NOT_AVAILABLE_(CHECKED)|2020-01-28 12:34:33|"KURDUWADI NR.POST OFF.OPP.PUNJAB TALIM, KURDUWADI,TEH.MADHA,-1,SOLAPUR,MAHARASHTRA,413208"|BRANCH||413026427|UBIN0547026|1939-12-21 00:00:00
6767|WESTERN REGION|MAHARASHTRA|SOLAPUR|PANDHARPUR|PANDHARPUR (M CL)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|PANDHARPUR|0291703|6100035|SEMI URBAN|C|NOT_AVAILABLE_(CHECKED)|2020-01-28 12:41:07|"PANDHARPUR SAI MAHAL,LAXMI PETH,,PANDHARPUR,TEH.PANDHARPUR,-1,SOLAPUR,MAHARASHTRA,413304"|BRANCH||413026151|UBIN0547034|1945-12-01 00:00:00
6768|WESTERN REGION|MAHARASHTRA|SOLAPUR|KARMALA|KARMALA (M CL)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|KARMALA|0291705|6100064|SEMI URBAN|C|NOT_AVAILABLE_(CHECKED)|1955-11-15 00:00:00|"DIST SOLAPUR MAIN RD.,KARMALA,TEH.KARMALA,-1,SOLAPUR,MAHARASHTRA,413203"|BRANCH||413026007|UBIN0547051|1955-11-15 00:00:00
6769|WESTERN REGION|MAHARASHTRA|SANGLI|MIRAJ|SANGLI MIRAJ KUPWAD (M CORP.)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|CIVIL HOSPITAL -SANGLI|0291707|6120008|URBAN|C|DBOD/16107|1991-01-03 00:00:00|"SANGLI GARDEN VIEW BLDG,534 CIVIL HOSPITAL RD,SANGLI-MIRAJ-KUPWAD,416416,-1,SANGLI,MAHARASHTRA,416416"|BRANCH||416026152|UBIN0547077|1956-10-08 00:00:00
6770|WESTERN REGION|MAHARASHTRA|SOLAPUR|SANGOLE|SANGOLE (M CL)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|SANGOLA|0291708|6100234|SEMI URBAN|C|NOT_AVAILABLE_(CHECKED)|1962-05-06 00:00:00|"SANGOLA PARVATI NIWAS,STATION RD,SANGOLA,-1,SOLAPUR,MAHARASHTRA,413307"|BRANCH||413026352|UBIN0547085|1962-05-06 00:00:00
6771|WESTERN REGION|MAHARASHTRA|SOLAPUR|MADHA|MADHA|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|MADHA|0291709|6100143|SEMI URBAN|C|NOT_AVAILABLE_(CHECKED)|1962-06-08 00:00:00|"MADHA DIST SOLAPUR SUKRUWAR PETH,MADHA,-1,SOLAPUR,MAHARASHTRA,413209"|BRANCH||413026008|UBIN0547093|1962-06-08 00:00:00
6772|WESTERN REGION|MAHARASHTRA|KOLHAPUR|KARVIR|KOLHAPUR (M CORP.)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|KOLHAPUR-KASBA BAWDA|0291711|6080008|URBAN|C|NOT_AVAILABLE_(CHECKED)|1975-05-13 00:00:00|"KASBA BAWDA 547/1,MAIN RD,KASBA BAWDA,KOLHAPUR,416006,-1,KOLHAPUR,MAHARASHTRA,416006"|BRANCH||416026004|UBIN0547115|1975-05-13 00:00:00
6773|WESTERN REGION|MAHARASHTRA|SANGLI|TASGAON|TASGAON (M CL)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|TASGAON-GURUWAR PETH|0291712|6120084|SEMI URBAN|C|NOT_AVAILABLE_(CHECKED)|1975-11-23 00:00:00|"TASGAON PAWAR BLDG,VITA ROAD,C.S.NO.2113,-1,SANGLI,MAHARASHTRA,416312"|BRANCH||416026302|UBIN0547123|1975-11-23 00:00:00
6774|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|SHIVAJI ROAD|0291713|6200019|METROPOLITAN|C|NOT_AVAILABLE_(CHECKED)|1976-04-11 00:00:00|"SHIVAJI NAGAR, 110/8,SHIVAJI NAGAR,SHIVAJI RD,NR.MANGLA THEATRE,PUNE,411005,-1,PUNE,MAHARASHTRA,411005"|BRANCH||411026010|UBIN0547131|1976-04-11 00:00:00
6775|WESTERN REGION|MAHARASHTRA|SANGLI|KHANAPUR|VITA (M CL)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|UNION BK. OF INDIA VITA|0291716|6120104|SEMI URBAN|C|NOT_AVAILABLE_(CHECKED)|1978-02-19 00:00:00|"VITA SAGARE BLDG.,PETH BHAG,VITA,TEH.VITA,415311,-1,SANGLI,MAHARASHTRA,415311"|BRANCH||415026476|UBIN0547166|1978-02-19 00:00:00
6776|WESTERN REGION|MAHARASHTRA|SANGLI|MIRAJ|MHAISAL(S)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|MHAISAL|0291717|6120333|SEMI URBAN|C|NOT_AVAILABLE_(CHECKED)|1978-03-31 00:00:00|"KOLI GALLI NARWAD KABURE BLDG.,GAON BHAG RD.,MHAISAL,TEH.MIRAJ,416409,-1,SANGLI,MAHARASHTRA,416409"|BRANCH||416026519|UBIN0547174|1978-03-31 00:00:00
6777|WESTERN REGION|MAHARASHTRA|SOLAPUR|PANDHARPUR|BHALAWANI|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|BHALAVANI|0291718|6100502|RURAL|C|NOT_AVAILABLE_(CHECKED)|1978-08-09 00:00:00|"PANDHARPUR KALDDHANE NIWAS,BHALAVANI,-1,SOLAPUR,MAHARASHTRA,413304"|BRANCH||413026506|UBIN0547182|1978-08-09 00:00:00
6778|WESTERN REGION|MAHARASHTRA|SANGLI|WALWA|PETH|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|PETH|0291719|6120733|SEMI URBAN|C|NOT_AVAILABLE_(CHECKED)|1978-12-08 00:00:00|"PETH BEDKE BHAVAN,MAIN ROAD,PETH,TEH.WALVA,415407,-1,SANGLI,MAHARASHTRA,415407"|BRANCH||415026514|UBIN0547191|1978-12-08 00:00:00
6779|WESTERN REGION|MAHARASHTRA|SOLAPUR|MADHA|MODNIMB|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|MODNIMB|0291720|6100183|SEMI URBAN|C|NOT_AVAILABLE_(CHECKED)|1979-11-25 00:00:00|"MADHA RUKMINI SADAN, STATION RD. MODNIMB,-1,SOLAPUR,MAHARASHTRA,413301"|BRANCH||413026009|UBIN0547204|1979-11-25 00:00:00
6780|WESTERN REGION|MAHARASHTRA|THANE|KALYAN|KALYAN-DOMBIVLI (M CORP.)|PUBLIC SECTOR BANKS|UNION BANK OF INDIA|DOMBIVLI(WEST)|0291724|6010029|METROPOLITAN|C|BL.11896|1984-04-25 00:00:00|"DOMBIVLI PURNAYAN BLDG,DR.DEENDAYAL MARG,DOMBIVLI(W),KALYAN,421202,-1,THANE,MAHARASHTRA,421201"|BRANCH||400026086|UBIN0547247|1984-12-23 00:00:00
