pincode,name
391165,Chhota-udepur
391168,Panvad
391170,Kawant
391210,Kandari
391220,Kayavahron
391240,Miyagam Karjan
391243,POR
391244,Choranda
391250,Sadhli
391310,Bajwa
391320,Jawahar Nagar
391330,Koyali
391340,Nandesari Ind. Estate
391345,Petrochemical  T Ship
391350,Ranoli
391410,Bhaily
391421,Masar Road
391430,Mobha Road
391440,Padra
391445,Ranu
391450,Karkhadi
391510,Jarod
391520,Samlaya R S
391530,Sandasal
391740,Chhani
391745,Sokhda
391750,Fartilizer Nagar
391761,Rustampura
391770,Savli
391774,Desar
391775,Tundav
391780,Bhadarwa
391810,Gajera
392001,Bharuch
392011,Zadeshwar
392012,Maktampur
392015,Narmada Nagar
392020,Dayadra
392025,Samni
392030,Shuklatirth
392035,Sarbhan
392040,Tankari
392110,Amod
392130,Dahej
392135,Jolva
392150,Jambusar
392155,Kora
392160,Karmad
392165,Pakhajan
392170,Kavi
392180,Sarod
392210,Nabipur
392215,Urja Nagar
392220,Palej
392230,Ikhar
392240,Tankaria
393001,Ankleshwar
393002,Ankleshwar IE
393010,O.N.G.C. Colony
393017,Avidha
393020,Sajod
393025,Selamba
393030,Hansot
393040,Dediapada
393041,Ambawadi
393050,Sagbara
393105,Bhalod
393110,Jhagadia
393115,Rajpardi
393120,Umalla
393125,Dehali
393130,Netrang
393135,Valia
393140,Pratap Nagar
393145,Rajpipla
393150,Lachhras
393151,Kevadia Colony
394101,Mota Varachha
394105,Utran Power House
394107,Amroli
394110,Kim
394115,Panoli
394120,Kosamba
394125,Hathuran
394130,Sayan
394140,Bodhan
394150,Kathor
394155,Ghala
394160,Mandvi SR
394163,Godsamba
394170,Tadkeshwar
394180,Kamrej
394185,Kamrej Char Rasta
394190,Kholvad
394210,Udhna
394221,Pandesara
394230,Sachin
394235,Lajpore
394240,Karchelia
394246,Sugar Factory Bamania
394248,Valvada
394250,Mahuva
394270,Hajira
394305,Chalthan
394310,Gangadhara RS
394315,Palsana
394317,Baleshwar
394320,Sevni
394325,Umbhel
394327,Kadodara
394330,Orna
394335,Kadod
394340,Madhi
394345,Mota
394350,Sarbhon
394352,Puni
394355,Varad
394370,Nijhar
394375,Uchchhal
394380,Kukurmunda
394405,Velachha
394410,Mota Miya Mangrol
394421,Mosali
394430,Vankal
394440,Zankhvav
394445,Umarpada
394510,Bhatha
394515,Kribhconagar
394516,Adityanagar
394517,Mora
394518,Ongc Nagar
394520,Variav
394530,Mor
394540,Olpad
394550,Dumas
394601,Bardoli
394620,Vankaner
394630,Buhari
394635,Dolvan
394640,Valod
394650,Vyara
394651,Anumala
394655,Kapura
394660,Centrap Pulp Mill
394680,Ukai Dam
394690,Bajipura
394715,Pimpri
394716,Subir
394720,Saputara
394730,Waghai
394810,Ilav
395001,Nanpura
395002,Sagrampura Putli
395003,Surat
395004,Katargam
395005,Rander
395006,Varachha Road
395007,Svr College
395008,A. K. Road
395009,Navyug College
395010,Bombay Market
395011,Puna Kumbharia
395012,Limbayat
395013,Sarthana
395017,Althan
395023,Bhestan
396001,Valsad
396002,Valsad Abrama
396007,Valsad Sugar Factory
396020,Atul
396030,Hanuman Bhagda
396035,Valsad I.E.
396040,Khergam
396045,Atgam
396050,Dharampur
396051,Amba Talat
396055,Ronvel
396060,Rumla
396065,Nanivahiyal
396105,Bhilad
396110,Bigri
396115,Kolak
396120,Khatalwada
396125,Killa Pardi
396126,Nanapondha
396130,Maroli Sanjan
396135,Nargol
396140,Phansa
396145,Pardi Paria
396150,Sanjan
396155,Sarigam
396165,Solsumba
396170,Umargam
396171,Umargam I.E.
396180,Udvada
396185,Udvada R.S.
396191,Vapi
396193,Dadra
396195,Vapi I.E.
396235,Naroli
396310,Amalsad
396321,Bilimora
396325,Antalia
396350,Gadat
396360,Gandevi
396370,Kachholi
396380,Devsar
396385,Untdi
396403,Aat
396406,Abrama
396409,Alipore
396412,Bori Falia
396415,Dabhel
396418,Gurukulsupa
396421,Jalalpore
396427,Kaliawadi
396430,Kharel
396433,Khadsupa Boarding
396436,Maroli Bazar
396439,Matvad
396445,Navsari
396450,Eru Ac
396460,Panar
396463,Sisodra
396466,Satem
396469,Ugat
396472,Vedchha
396475,Vesma
396510,Anaval
396521,Chikhli
396530,Degam
396540,Fadvel
396560,Rankuva
396570,Digendranagar
396580,Vansda
396590,Unai
400601,Thane
400602,Naupada
400604,Wagle I.E.
400606,Jekegram
400608,Balkum
400610,Apna Bazar
400701,Ghansoli
400703,Vashi
400706,Nerul Node-III
400709,Kopar Khairne
400710,Millenium Business Park
401101,Bhayander West
401102,Umbarpada
401103,Vangaon
401105,Bhayander East
401106,Uttan
401107,Mira Road
401201,Bassein
401202,Bassein Road
401203,Sopara
401204,Vajreshwari
401206,Ganeshpuri
401207,Papdi
401208,Vasai East IE
401302,Arnala
401303,Virar
401304,Nirmal
401305,Virar East
401401,Kelwa
401402,Kelwa-mahim
401403,Manor
401404,Palghar
401405,Satpati
401501,Boisar
401502,Tarapur
401503,Chinchani
401504,Tarapur App
401506,Tarapur Ti
401601,Dahanu
401602,Dahanu Road
401603,Jawhar
401604,Mokhada
401605,Vikramgad
401606,Talasari
401607,Kasa
401701,Bordi
401702,Gholvad
401703,Kosbad-hill
403001,Panaji
403002,Caranzalem
403004,Nio Dona Paula
403005,Santa Cruz
403006,Ribandar
403101,Betim
403102,Chorao
403104,Neura
403105,Pale
403106,Sant Estevam
403107,Marcela
403108,Goa -velha
403109,N B Verem
403110,Corlim IE
403114,Reis Magos
403115,Cundaim I.E.
403201,Bambolim Camp
403202,Bambolim Complex
403203,Pilar
403204,St. Lourence
403206,Goa University
403401,Ponda
403402,Velha-goa
403403,Piedade
403404,Mardol
403406,Tisca
403409,Betora I.E.
403410,Collem
403501,Porvorim
403502,Tivim
403503,Assonora
403504,Bicholim
403505,Sanquelim
403506,Valpoi
403507,Mapusa
403508,Aldona
403509,Anjuna
403510,Parra
403511,Saligao
403512,Pernem
403513,Colvale
403515,Candolim
403516,Calangute
403517,Siolim
403521,Alto-porvorim
403523,Carona
403524,Arambol
403526,Tivim Ie
403527,Mandrem
403530,Onda I.E.
403601,Margao
403602,Fatorda
403701,Assolna
403702,Canacona
403703,Cuncolim
403704,Sanguem
403705,Quepem
403706,Curchorem
403707,Navelim
403708,Colva
403709,Curtorim
403710,Cortalim
403711,Chicalim
403712,Cansaulim
403713,Majorda
403714,Chandor
403715,Chinchinim
403716,Benaulim
403717,Carmona
403718,Loutolim
403719,Sem-rachol  Soso
403720,Raia
403721,Varca
403722,Verna
403723,Velim
403724,Orlim
403725,Dramapur
403726,Zuarinagar
403728,Loliem
403731,Cavelossim
403801,A.P.Dabolim
403802,Vasco-Da-Gama
403803,Mormugao
403804,Sada
403806,Bogmalo
410301,Khandala
410302,R P T S Khandala
410401,Lonavala
410402,Ins Shivaji Lonavale
410403,Kaivalyadham
410405,Kamshet
410406,Pawananagar
410501,Chakan
410502,Junnar
410503,Manchar
410504,Narayangaon
410506,Talegaon Dabhade
410507,Talegaon G H
410508,Dhamani
410509,Dimbhe Colony
410510,Loni Dhamani
410511,Shiroli B K
410512,Peth
410513,Chas
410515,Kalamb
410516,Shinoli
411002,Pune City
411003,Khadki
411005,Shivajinagar
411006,Yerwada
411007,Ganeshkhind
411008,N.C.L. Pune
411009,Parvati
411011,Kasba Peth
411012,Dapodi
411013,Hadpsar I.E.
411015,Dighi Camp
411016,Model Colony
411017,Pimpri Colony
411018,Pimpri P F
411019,Chinchwad East
411020,Range Hills
411021,Armament
411022,Srpf
411023,N.D.A. Khadakwasla
411024,Khadakwasla R.S.
411026,Bhosari I.E.
411027,Aundh Camp
411028,Hadapsar
411030,S.P. College
411031,C M E
411032,Iaf Station
411033,Chinchwadgaon
411034,Kasarwadi
411035,Akurdi
411036,Mundhva AV
411037,Market Yard
411038,Ex. Serviceman Colony
411039,Bhosarigoan
411040,Wanowarie
411041,Vadgaon Budruk
411042,Swargate
411043,Dhankawadi
411044,P.C.N.T.
411045,N.I.A.
411046,Katraj
411047,Lohogaon
411048,N I B M
411051,Anandnagar
411052,Navsahyadri
411057,Infotech  Park
411058,Warje
411060,Mohamadwadi
411061,Pimple Gurav
411062,Rupeenagar
412101,Dehu Road Cantt
412102,Nira R S
412103,Vadgaon Nimbalkar
412104,Rajewadi
412106,Vadgaon
412107,Panshet
412108,Paud
412109,Dehu
412112,Dasve Lavasa
412115,Pirangut
412201,Loni Kalbhor
412202,Urulikanchan
412203,Kedgaon
412204,Supa
412205,Khed Shivapur Baug
412206,Bhor
412207,Vagholi
412208,Talegaon Dhamdhere
412209,Ranjangaon Ganpati
412210,Shirur
412211,Nhavare
412212,Velhe
412213,Nasrapur
412214,Yavat
412215,Varvand
412218,Malthan
412219,Madhukarnagar Patas
412220,MIDC Ranjangaon Ganpati
412301,Saswad
412303,Jejuri
412304,Morgaon
412305,Valha
412306,Someshwarnagar
412311,Parinche
412312,Veer
412401,Arvi
412402,Vada
412403,Pabal
412404,Kadus
412405,Avsari KH
412406,Avasari BK
412408,Ghodegaon
412409,Otur
412410,Belha
412411,Ala
412412,Pimpalwandi
412801,Shirwal
412802,Khandala Bavada
412803,Wai
412804,Bavadhan
412805,Panchagani
412806,Mahabaleshwar
413003,Gurunanak Nagar
413004,Indiranagar
413005,Daji Peth
413006,Midc Solapur
413008,SRPF Camp Solapur
413101,Akluj
413102,Baramati
413103,Bawada
413104,Bhavaninagar
413105,Bhigwan R S
413106,Indapur
413107,Malsiras
413108,Malinagar
413109,Natepute
413110,Pandhare
413111,Sadashivenagar
413112,Shreepur
413113,Velapur
413114,Walchandnagar
413115,Malegaon BK
413116,Shivnagar
413118,Yeshwantnagar
413120,Nimgaon Ketki
413130,Bhigwan
413132,Palasdeo
413133,MIDC Baramati
413202,Jeur
413203,Karmala
413206,Kettur-II
413208,Kurduvadi
413209,Madha
413210,Pimpelner
413211,Tembhurni
413212,Bhimanagar
413213,Mohol
413214,Anagar
413215,Hotagi
413216,Akkalkot
413217,Maindargi
413218,Wagadari
413219,Karajagi
413220,Dudhani
413221,Mandrup
413222,Nanaj
413223,Kem
413224,Shivshahi
413226,Chapalgaon
413227,Nagansur
413228,Valsang
413248,Pennur
413250,Mahisgaon
413251,Sade
413252,Ropla
413253,Kamati Khurd
413255,Midc Chincholi
413301,Modnimb
413303,Ashti
413305,Mangalvedha
413306,Mahud
413307,Sangola
413308,Nazara
413309,Jawala
413310,Piliv
413314,Kole
413315,Bhosa
413317,Khardi
413319,Marwade
413322,Bhosa
413324,Shetphal
413401,Barshi
413402,Vairag
413403,Pangaon
413404,Pangri
413405,Yedshi
413406,Gaudgaon
413409,Agalgaon
413410,Manegaon
413411,K.V.Nagar Barshi
413412,Tulsidas Nagar
413501,Osmanabad
413502,Paranda
413503,Vashi
413504,Bhoom
413505,Sonari
413506,Bembli
413507,Kallam
413508,Dhoki
413509,Ter
413510,Murud
413511,Borgaon
413512,Latur
413513,Chakur
413514,Shirur Tajband
413515,Ahmedpur
413516,Killari
413517,Udgir
413518,Wadhona
413519,Deoni
413520,Ausa
413521,Nilanga
413522,Aurad Shahajani
413523,Kingaon
413524,Nalegaon
413525,Yermala
413526,Pargaon
413527,Renapur
413528,Shiradhon
413529,Wadwal Nagnath
413530,Nitoor
413531,Tilaknagar Latur
413532,Jalkot
413534,Ieet
413544,Shirur Anantpal
413581,JJJKSSK Nalegaon
413582,Anandnagar
413601,Tuljapur
413602,Naldurg
413603,Andora
413604,Dalimb
413605,Murum
413606,Omerga
413607,Kasarsirsi
413608,Lohara
413623,Malumbra
413624,Kati
413801,Daund
413802,MIDC Kurkumbh
415001,Satara
415002,Sataracity
415003,Sangamnagar Satara
415004,MIDC Satara
415010,Satararoad
415011,Vaduth
415012,Medha
415013,Parali
415014,Tarale
415015,Limbgove
415019,Angapur Vandan
415020,Anewadi
415021,Kinhai
415022,Vennanagar
415023,Mahiamngad
415101,Malkapur
415102,Mayani
415103,Kole
415104,Kale
415105,Ogalewadi
415106,Masur
415107,Targaon
415108,Shivanagar
415109,Umbraj
415110,Karad
415111,Ond
415112,Dhebewadi
415114,Supane
415115,Yashwantnagar
415116,Vathar Kiroli
415122,Wing
415124,Vidyanagar Karad
415202,Latwan
415203,Mandangad
415205,Malharpeth Karad
415206,Patan
415207,Koyana
415208,Veshvi
415209,Bahule
415211,Daulat Nagar
415212,Marul Haveli
415214,Panderi
415301,Atpadi
415302,Bhavaninagar
415303,Devrashtra
415304,Kadegaon
415305,Kadepur
415306,Kargani
415307,Khanapur
415308,Kharsundi
415309,Lengare
415310,Mahuli
415311,Vite
415312,Kaledhon
415313,Takari
415315,Dighanchi
415401,Aitawade BK
415402,Bilashi
415403,Kameri
415404,Kasegaon
415405,Kokrud
415406,Nerla
415407,Peth
415408,Shirala
415409,Urun Islampur
415410,Wategaon
415411,Yelur
415412,Chikurde
415413,Borgaon
415414,S S K Sakharale
415415,Warnavati Vasahat
415501,Koregaon
415502,Pusegaon
415503,Budh
415504,Diskal Mol
415505,Khatav
415506,Vaduj
415507,Katarkhatav
415508,Dahivadi
415509,Mhaswad
415510,Aundh
415511,Rahimatpur
415512,Pusesawali
415513,Pachvad
415514,Kudal
415515,Bhuinj
415516,Kavathe
415517,Surur
415518,Apashinge
415519,Nagthane
415520,Chaphal
415521,Lonand
415522,Sakharwadi
415523,Phaltan
415524,Vathar
415525,Pimpode BK
415526,Vathar BK
415527,Kuroli Sidheshwar
415528,Taradgaon
415530,Kisanveernagar
415536,Kenjal
415537,Adarki BK
415538,Mhasurne
415539,Malakapur Karad
415540,Gondawale BK
415601,Pophali
415602,Shirgaon
415603,Alore
415604,Kherdi
415605,Chiplun
415606,Sawarda
415607,Nandgaon
415608,Makhajan
415609,Kadwai
415610,Kasba
415611,Sangmeshwar
415612,Ratnagiri
415613,Saitavada
415614,Jaigad
415615,Malgund
415616,Pawas
415617,Kotawada
415619,Hatkhamba
415620,Khalgaon
415621,Bharane
415626,Gavkhadi
415628,Shiral
415629,Shirgaon
415634,RGPPL Anjanvel
415637,Ambed Budruk
415639,MIDC
415640,Khavati
415641,Niwali
415643,Watul
415701,Rampur
415702,Margatamhane
415703,Guhagar
415705,Adur
415706,Dabhol
415708,Lavel
415709,Khed
415710,Furus
415711,Vakavali
415712,Dapoli
415713,Harnai
415714,Anjarla
415715,Khopi
415716,Palgad
415717,Kelshi
415718,Dhamanand
415719,Talavali
415720,Burondi
415722,Lote
415724,Shringartali
415726,Abaloli
415727,Karji
415728,Hedavi
415729,Welneshwar
415730,Ambavali
415801,Sakharpa
415802,Shiposhi
415803,Pali
415804,Devrukh
415805,Jaitapur
415806,Nata
415807,Devale
416002,Shaniwar Peth
416003,Kolhapur
416004,Shivaji University
416005,Gur Market Yard
416006,Kasba Bavada
416007,Kalamba
416010,Phulewadi
416011,Sane Guruji Vasahat
416012,Kolhapur City
416013,R K Nagar
416101,Jaysingpur
416102,Nandani
416103,Shirol
416104,Narsobawadi
416105,Ganeshwadi
416106,Kurundwad
416107,Dattawad
416108,Takali
416109,Hatkalangada
416110,Bahubali
416111,Kumbhoj
416112,Vadgaon
416113,Warnanagar
416114,Kodoli
416116,Ganganagar Ichalkaranji
416118,Rukadi
416119,Gandhinagar
416120,Dattanagar
416121,R K Nagar Ichalkaranji
416122,MIDC Shiroli
416143,ICO Spinning Mills
416144,Akiwate Industrial Estate
416146,Parvati Industrial Estate
416201,Panhala
416202,Pattankodoli
416203,Hupari
416204,Kuditre
416205,Kale
416206,Gaganbavada
416207,Ispurli
416208,Bidri
416209,Gargoti
416210,Kadgaon Gargoti
416212,Radhanagari
416213,Bambavada
416214,Sarud
416215,Shahuwadi
416216,Kagal
416218,Kapshi
416219,Murgud
416220,Uttur
416221,Walwa Bk
416223,Mhasve
416229,Ambewadi
416230,Kotoli
416231,Dudhganganagar
416232,Sidhnerli
416234,MIDC Gokul Shirgaon
416235,Sadashivnagar
416236,5 Star MIDC Kagal
416301,Ashte
416302,Bagani
416303,Bhilavadi
416304,Budhgaon
416305,Digraj Kasaba
416306,Kavalapur
416307,Kavathe Ekand
416308,Kirloskarwadi
416309,Kundal
416310,Palus
416311,Savlaj
416312,Tasgaon M.D.G
416313,Walwa
416315,Dudhgaon
416316,Ankalkhop
416401,Arag
416402,Daphalapur
416403,Dhalgaon
416404,Jath
416405,Kavathe Mahankal
416406,Madhavnagar
416407,Malgaon
416408,Manerajuri
416409,Mhaisal
416410,Miraj
416411,Ranjani
416412,Sankh
416413,Umadi
416414,Wanlsswadi
416415,Willingdon College Sangli
416416,Sangli
416417,Kavathe Piran
416418,Salgare
416419,Shirdhon
416420,Soni
416436,Kupwad MIDC Area
416437,Subhashnagar
416501,Dundage
416502,Gadhinglaj
416503,Mahagaon
416504,Nesari
416505,Ajara
416506,Halkarni
416507,Karve
416508,Kowad
416509,Chandgad
416510,Sawantwadi
416511,Banda
416512,Dodamarg
416513,Aronda
416514,Satarda
416515,Tulas
416516,Vengurla
416517,Redi
416518,Shiroda
416519,Mangaon
416520,Kudal
416521,Kadaval
416522,Pat
416523,Parula
416524,Walaval
416525,Deulwada Nerur
416526,Koulage
416527,Tillarinagar
416528,Industrial Area Pinguli
416529,Talavade
416531,Kalmist
416534,Sukalwadi
416549,Konalkatta Colony
416551,Nool
416552,DSF Halkarni
416601,Phondaghat
416602,Kankavli
416604,Katta
416605,Chouke
416606,Malvan
416608,Masura
416609,Sangve
416610,Shirgaon
416611,Talebazar
416612,Jamsande
416613,Devgad
416614,Achara
416615,Mithbav
416616,Ramgad
416620,Kalsuli
416623,Mond
416626,Hadi
416628,Ambrad
416630,Naringre
416632,Jambhavade
416701,Lanja
416702,Rajapur
416703,Kharepatan
416704,Pachal
416705,Oni
416707,Adivare
416709,Sagave
416712,Devadhe
416713,Bhoo
416801,Talera
416803,Mutat
416804,Padel
416805,Vada
416806,Vijaydurg
416807,Tirlot
416810,Vaibhavwadi
416811,Phanasgaon
416812,Sindhudurgnagari MDG
416813,Umbarde
421002,Ulhasnagar-2
421004,Ulhasnagar-4
421005,Ulhasnagar-5
421101,Padgha
421202,Vishnunagar
421203,Dombivali I.A.
421204,Manpada
421301,Kalyan D.C.
421303,Wada
421305,Vidyashram
421306,Katemanivali
421308,Bhiwandi
421311,Saravali
421401,Murbad
421402,Dhasai
421403,Kinholi
421501,Ambernath
421502,O.E.Ambernath
421505,Netaji Bazar
421506,Additional Ambernath
421601,Shahapur
421602,Kasara
421603,Bhatsanagar
421605,Manda
422002,Gole Colony
422004,Meri Colony
422005,H P T College
422006,Gandhi Nagar
422007,Industrial Estate
422008,Trimurti Chowk
422010,Ambad A.S.
422011,Dwarka Corner
422012,Ashok Nagar
422013,Sawarkar Nagar
422101,Nashik Road
422102,Nashik Road Camp
422103,Sinnar
422104,Wavi
422105,TP Station Eklahre
422112,I.A. Musalgaon Sinnar
422113,Ind. Est. Malegaon Sinnar
422201,Chandori
422202,Dindori
422203,Girnara
422204,Harsul
422205,Khedgaon
422206,Ojhar
422207,Ojhar T.S.
422208,Peint
422209,Pimpalgaon Baswant
422210,Saykheda
422211,Surgana
422212,Trimbak
422213,Trimbak Vidya Mandir
422214,Vaitarna Nagar
422215,Vani
422221,Ojhar A.F. Stn.
422222,Ycm Open Univesity
422301,B.S. Nagar
422302,Sukena
422303,Niphad
422304,Ugaon
422305,Vinchur
422306,Lasalgaon
422308,K.K.Nagar
422401,Devlali
422402,Ghoti
422403,Igatpuri
422502,Bhagur
422606,Nandurshingote
423101,Chandwad
423102,Devla
423104,Manmad
423105,Malegaon Camp
423106,Nandgaon
423108,Ravalgaon
423110,Umrana
423111,Vadner Bhairav
423117,Vadali Bhoi
423201,Dabhadi
423202,G.S.S.K.
423203,Malegaon
423204,Nampur
423205,Zodga
423206,Vadner Malegaon
423208,Saundana
423212,Nimgaon
423213,Lakhamapur
423301,Satana
423302,Taharabad
423303,Jaikheda
423401,Yeola
423402,Andarsul
423403,Nagarsul
423501,Kalwan
423502,Abhona
423701,Vaijapur
423702,Lasur Station
423703,Parsoda
424001,Dhule
424002,Dhule Jaihind Colony
424004,Dhule Market Yard
424005,Dhule Vidya Nagari
424006,Dhule Midc
424101,Chalisgaon
424102,Patonda
424103,Kajgaon
424104,Nagardeola
424105,Bhadgaon
424106,Mehunbare
424107,Khedgaon
424108,Hirapur
424109,Naydongri
424119,C.T. Mill Road
424201,Pachora
424202,Varkhedi
424203,Pimpalgaon
424204,Shendurni
424205,Pahur
424206,Jamner
424207,Wakadi
424208,Fattepur
424301,Fagana
424302,Kusumba
424303,Ner
424304,Sakri
424305,Nizampur
424306,Pimpalner
424307,Kapadna
424308,Shirud
424309,Songir
424310,Kasara
424311,Mohadi Laling
424318,Naval Nagar
425001,Jalgaon
425002,M.J.College Jalgaon
425003,Audyogik Vasahat Jalgaon
425004,N M University Jalgaon
425101,Asoda
425102,Bhadli BK
425103,Paldhi
425104,Pimpri Khurd
425105,Dharangaon
425107,Chopda
425108,Akulkheda
425109,Erandol
425110,Kasoda
425111,Parola
425112,Deogaon
425113,Bahadarpur
425114,Neri BK
425115,Nandra Pachora
425201,Bhusawal
425203,Bhusawal Ordnance Factory
425301,Yawal
425302,Sakali
425303,Adavad
425304,Bhalod
425305,Varangaon
425306,Muktainagar
425307,Deepnagar
425308,Varangaon Ord.Factory
425309,Nashirabad
425310,Bodwad
425311,Kurha
425327,Kurha-kakoda
425401,Amalner
425402,Marwad
425403,Betawad
425404,Nardana
425405,Shirpur
425406,Shindkheda
425407,Chimthana
425408,Dondaicha
425410,Sarangkheda
425411,Ranala
425412,Nandurbar
425413,Taloda
425414,Dhadgaon
425415,Akkalkuwa
425416,Khandbara
425417,Chinchpada
425418,Navapur
425419,Khapar
425420,Amalgaon
425421,Thalner
425422,Prakasha
425423,Vadali
425424,Purushottam Nagar
425426,Visarwadi
425427,Vikharan
425428,Boradi
425432,Mhasawad
425442,Borad
425444,Mandana
425452,Molgi
425501,Thorgavan
425502,Savda
425503,Faizpur
425504,Khiroda
425505,Chinawal
425506,Nimbhora
425507,Khirdi
425508,Raver
425524,M.S.S.K.Faizpur
431004,Dr. B.A. Marathwada University
431006,Chikalthana Industrial Area
431007,Chikalthana
431008,Harsool
431009,Garkheda
431010,Satara Parisar
431101,Khuldabad
431102,Ellora
431103,Kannad
431104,Pishore
431105,Bidkingaon
431107,Paithan
431109,Gangapur
431110,Raghunath Nagar
431111,Phulmbri
431112,Sillod
431113,Bharadi
431114,Bhokardan
431115,Deogaon Rangari
431116,Shivar
431117,Ajantha
431118,Phardapur
431120,Soegaon
431121,Pachod
431132,Shivna
431133,Waluj
431134,Badod Bazar
431135,Sillod Sakhar Karkhana
431136,Bajaj Nagar Midc Waluj
431137,Bihamandwa
431147,Chincholi Limbaji
431148,Paithan Sakhar Karkhana
431150,Banoti
431151,Andhari
431154,Shendra MIDC Area
431202,Badnapur
431203,Jalna
431204,Ambad
431205,Wadigodri
431206,Jaffrabad
431207,Ranjani
431208,Tembhurni
431209,Ghansawangi
431211,Kumbhar Pimpalgaon
431212,Ankush Nagar
431213,Jalna Railway Station
431214,Ramnagar
431215,Rajur
431401,Parbhani
431402,Mau Parbhani
431501,Partur
431502,Satona
431503,Sailu
431504,Mantha
431505,Dhengali Pimpalgaon
431506,Pathri
431507,Ashti
431508,Bori
431509,Jintur
431510,Yeldari
431511,Purna
431512,Basmathnagar
431513,Hingoli
431514,Gangakhed
431516,Sonpeth
431521,Daithana
431522,Pangaon
431536,Ranisawargaon
431537,Pedgaon
431540,Zari
431541,Rampuri BK
431542,Sengaon
431603,Cidco Nanded
431604,Itwara Nanded
431606,SRTMU Nanded
431701,Akhada Balapur
431702,Kalamnuri
431703,Goregaon
431704,Ardhapur
431705,Aundha Nagnath
431707,Osmannagar
431708,Loha
431709,Naigaon
431710,Biloli
431711,Kundalwadi
431712,Hadgaon
431713,Tamsa
431714,Kandhar
431715,Mukhed
431716,Jamb B K
431717,Degloor
431718,Kardkhed
431719,Mukaramabad
431720,Palam
431721,Mahore
431722,Gadga
431723,Shahapur
431731,Sagroli
431736,Shankarnagar
431741,Hanegaon
431742,Kurula
431743,Niwagha
431745,Barad
431746,Barul
431750,Malegaon
431801,Bhokar
431802,Himayatnagar
431803,Islapur
431804,Kinwat
431805,Mandvi
431807,Umari
431808,Karkheli
431809,Dharmabad
431810,Bodhadi
431811,Gokunda
440002,Nagpur City
440003,Ajni
440005,Nagpur Airport
440006,Seminary Hills
440007,Vayusena Nagar
440008,Bagadganj
440012,Patwardhan Ground
