pincode,bank_branches_per_lakh,deposits_per_capita
124506,5.3,550000.0
124508,5.3,550000.0
124513,5.3,550000.0
125001,5.7,550000.0
125004,5.7,550000.0
125005,5.7,550000.0
125006,5.7,550000.0
125007,5.7,550000.0
125011,5.3,550000.0
125033,5.3,550000.0
125037,5.2,550000.0
125038,5.2,550000.0
125039,5.1,550000.0
125042,5.2,550000.0
125044,5.0,550000.0
125047,5.5,550000.0
125048,5.6,550000.0
125049,5.0,550000.0
125050,4.9,550000.0
125051,5.4,550000.0
125052,4.9,550000.0
125053,5.4,550000.0
125054,5.4,550000.0
125055,6.0,550000.0
125056,6.1,550000.0
125058,5.2,550000.0
125060,5.3,550000.0
125075,5.3,550000.0
125076,5.3,550000.0
125077,5.3,550000.0
125078,5.3,550000.0
125101,5.3,550000.0
125102,5.3,550000.0
125103,5.4,550000.0
125104,5.3,550000.0
125106,5.3,550000.0
125110,5.9,550000.0
125111,5.3,550000.0
125112,5.6,550000.0
125113,5.5,550000.0
125120,5.7,550000.0
125121,5.5,550000.0
125133,5.6,550000.0
125201,5.6,550000.0
126101,5.6,550000.0
126102,5.6,550000.0
126110,5.7,550000.0
126111,6.1,550000.0
126112,5.8,550000.0
126113,5.7,550000.0
126114,5.4,550000.0
126115,5.7,550000.0
126116,5.4,550000.0
126152,6.1,550000.0
127021,5.4,550000.0
127022,5.8,550000.0
127025,5.8,550000.0
127026,5.7,550000.0
127027,6.1,550000.0
127028,5.8,550000.0
127030,5.8,550000.0
127031,5.8,550000.0
127032,5.8,550000.0
127035,5.6,550000.0
127040,5.7,550000.0
127041,5.8,550000.0
127042,5.7,550000.0
127043,6.3,550000.0
127045,6.1,550000.0
127046,6.5,550000.0
127111,5.5,550000.0
127114,5.4,550000.0
127306,5.6,550000.0
127307,5.7,550000.0
127308,5.7,550000.0
127309,5.9,550000.0
127310,6.6,550000.0
821102,5.7,220000.0
821103,6.2,220000.0
821104,6.1,220000.0
821105,6.2,220000.0
821106,5.9,220000.0
821107,7.3,220000.0
821108,6.4,220000.0
821109,6.5,220000.0
821110,7.5,220000.0
821111,7.6,220000.0
821112,7.8,220000.0
821113,6.4,220000.0
821301,6.3,220000.0
821302,6.3,220000.0
821303,7.1,220000.0
821304,6.4,220000.0
821305,6.4,220000.0
821306,7.1,220000.0
821307,7.0,220000.0
821308,7.0,220000.0
821309,7.0,220000.0
821310,7.0,220000.0
821311,7.1,220000.0
821312,6.3,220000.0
822111,7.0,220000.0
822112,6.4,220000.0
822114,6.4,220000.0
822119,7.0,220000.0
822124,6.3,220000.0
822125,6.3,220000.0
822128,6.3,220000.0
822129,6.3,220000.0
822132,7.0,220000.0
822133,6.3,220000.0
822134,8.1,220000.0
823001,7.3,220000.0
823002,7.4,220000.0
823003,8.0,220000.0
823004,8.2,220000.0
823311,7.3,220000.0
824116,7.5,220000.0
824118,8.0,220000.0
824201,8.3,220000.0
824205,7.5,220000.0
824206,8.3,220000.0
824207,8.4,220000.0
824209,8.2,220000.0
824210,8.0,220000.0
824211,8.9,220000.0
824217,9.4,220000.0
824219,9.7,220000.0
824220,7.3,220000.0
824221,7.2,220000.0
824232,7.2,220000.0
824233,7.1,220000.0
824234,7.3,220000.0
824235,7.4,220000.0
824236,6.2,220000.0
824237,6.2,220000.0
825101,6.2,220000.0
825102,6.1,220000.0
825103,6.3,220000.0
825314,6.2,220000.0
825315,7.0,220000.0
825321,6.0,220000.0
825325,6.0,220000.0
825326,5.9,220000.0
825330,7.1,220000.0
825401,5.8,220000.0
825403,6.3,220000.0
825404,6.1,220000.0
825408,6.0,220000.0
826004,6.3,220000.0
827001,6.2,220000.0
827003,6.2,220000.0
827004,7.3,220000.0
827006,6.0,220000.0
827009,5.4,220000.0
827010,6.1,220000.0
827012,6.0,220000.0
827013,6.2,220000.0
827014,7.3,220000.0
827302,7.4,220000.0
828101,7.4,220000.0
828103,7.3,220000.0
828104,7.3,220000.0
828106,7.3,220000.0
828107,7.4,220000.0
828108,7.1,220000.0
828110,7.2,220000.0
828111,6.4,220000.0
828112,7.1,220000.0
828113,7.1,220000.0
828114,6.3,220000.0
828115,6.2,220000.0
828116,7.3,220000.0
828117,7.3,220000.0
828119,6.2,220000.0
828120,6.2,220000.0
828121,7.4,220000.0
828122,7.4,220000.0
828123,7.4,220000.0
828124,7.2,220000.0
828125,7.3,220000.0
828126,7.4,220000.0
828128,7.3,220000.0
828129,7.4,220000.0
828130,7.5,220000.0
828131,7.3,220000.0
828132,8.2,220000.0
828133,7.1,220000.0
828134,8.4,220000.0
828135,8.0,220000.0
828201,7.9,220000.0
828202,7.5,220000.0
828203,7.4,220000.0
828204,7.6,220000.0
828205,7.5,220000.0
828206,7.9,220000.0
828207,8.0,220000.0
828301,7.9,220000.0
828302,8.1,220000.0
828303,8.1,220000.0
828304,8.1,220000.0
828305,8.8,220000.0
828306,7.5,220000.0
828307,7.5,220000.0
828309,7.5,220000.0
828401,7.3,220000.0
828402,7.3,220000.0
828403,7.3,220000.0
828404,7.3,220000.0
829101,7.1,220000.0
829102,7.8,220000.0
829103,7.9,220000.0
829104,7.8,220000.0
829105,7.6,220000.0
829106,7.8,220000.0
829107,7.8,220000.0
829108,7.8,220000.0
829109,7.6,220000.0
829110,7.7,220000.0
829111,7.4,220000.0
829112,7.5,220000.0
829113,7.4,220000.0
829114,7.4,220000.0
829116,7.3,220000.0
829117,7.3,220000.0
829118,7.3,220000.0
829119,7.3,220000.0
829121,7.6,220000.0
829122,7.4,220000.0
829123,7.4,220000.0
829125,7.4,220000.0
829126,7.4,220000.0
829127,7.6,220000.0
829128,7.4,220000.0
829129,7.4,220000.0
829130,7.8,220000.0
829132,7.7,220000.0
829133,7.5,220000.0
829134,7.6,220000.0
829135,7.4,220000.0
829143,7.4,220000.0
829144,7.6,220000.0
829149,9.8,220000.0
829150,7.8,220000.0
829201,8.5,220000.0
829202,7.9,220000.0
829203,7.9,220000.0
829204,7.9,220000.0
829205,7.8,220000.0
829206,7.8,220000.0
829207,7.8,220000.0
829208,7.6,220000.0
829209,7.6,220000.0
829210,7.6,220000.0
829301,7.6,220000.0
831001,7.6,220000.0
831002,7.5,220000.0
831003,7.1,220000.0
831004,7.1,220000.0
831005,7.6,220000.0
831006,7.4,220000.0
831007,7.3,220000.0
831009,7.2,220000.0
831011,7.2,220000.0
831012,7.4,220000.0
831015,7.4,220000.0
831016,7.5,220000.0
831017,7.3,220000.0
831019,7.1,220000.0
831020,7.3,220000.0
832101,7.4,220000.0
832102,7.2,220000.0
832103,7.4,220000.0
832104,7.1,220000.0
832105,7.0,220000.0
832107,7.1,220000.0
832111,7.5,220000.0
832112,7.5,220000.0
832301,7.5,220000.0
832302,7.5,220000.0
832303,7.5,220000.0
832304,7.5,220000.0
834001,7.6,220000.0
834002,7.5,220000.0
834003,7.5,220000.0
834004,7.4,220000.0
834005,7.4,220000.0
834006,7.5,220000.0
834008,7.4,220000.0
834009,7.5,220000.0
834011,7.5,220000.0
835101,7.7,220000.0
835102,7.7,220000.0
835103,7.7,220000.0
835201,7.7,220000.0
835202,7.7,220000.0
835203,7.7,220000.0
835204,7.6,220000.0
835205,7.6,220000.0
835206,7.7,220000.0
835207,7.6,220000.0
835208,7.7,220000.0
835209,7.5,220000.0
835210,7.8,220000.0
835211,7.2,220000.0
835212,7.6,220000.0
835213,6.9,220000.0
835214,5.0,220000.0
835215,7.7,220000.0
835216,7.4,220000.0
835217,7.1,220000.0
835218,5.0,220000.0
835219,6.6,220000.0
835220,7.3,220000.0
835221,5.0,220000.0
835222,7.2,220000.0
835223,5.0,220000.0
835225,5.0,220000.0
835226,5.0,220000.0
835227,6.9,220000.0
835228,7.3,220000.0
835229,7.3,220000.0
835230,7.3,220000.0
835231,7.3,220000.0
835232,7.2,220000.0
835233,7.5,220000.0
835234,7.6,220000.0
835235,7.6,220000.0
835301,7.4,220000.0
835302,7.4,220000.0
835303,7.4,220000.0
835325,7.6,220000.0
560005,7.6,320000.0
560006,7.5,320000.0
560007,7.5,320000.0
560009,7.5,320000.0
560010,7.5,320000.0
560013,7.4,320000.0
560015,7.4,320000.0
560016,7.4,320000.0
560018,7.4,320000.0
560020,7.4,320000.0
560021,7.4,320000.0
560022,7.5,320000.0
560023,7.5,320000.0
560024,7.4,320000.0
560026,7.4,320000.0
560030,7.5,320000.0
560033,7.4,320000.0
560036,7.4,320000.0
560038,7.4,320000.0
560040,7.4,320000.0
560041,7.4,320000.0
560042,7.3,320000.0
560043,7.6,320000.0
560045,7.4,320000.0
560048,7.5,320000.0
560050,7.4,320000.0
560051,7.3,320000.0
560053,7.4,320000.0
560054,7.3,320000.0
560055,17.6,320000.0
560056,21.2,320000.0
560058,27.0,320000.0
560059,14.4,320000.0
560061,9.5,320000.0
560062,12.4,320000.0
560065,30.1,320000.0
560067,21.6,320000.0
560070,29.1,320000.0
560071,27.6,320000.0
560072,21.2,320000.0
560073,22.4,320000.0
560075,11.3,320000.0
560077,5.1,320000.0
560079,16.9,320000.0
560080,29.5,320000.0
560081,18.9,320000.0
560082,17.3,320000.0
560084,14.1,320000.0
560086,14.2,320000.0
560087,5.0,320000.0
560088,5.5,320000.0
560089,17.0,320000.0
560090,10.4,320000.0
560091,16.5,320000.0
560092,5.4,320000.0
560093,16.1,320000.0
560094,10.4,320000.0
560095,12.0,320000.0
560096,12.2,320000.0
560098,5.1,320000.0
560100,12.1,320000.0
560102,12.1,320000.0
560104,5.1,320000.0
560105,12.5,320000.0
560107,12.6,320000.0
560108,12.4,320000.0
560109,12.4,320000.0
560110,5.1,320000.0
560112,5.0,320000.0
560300,6.9,320000.0
561101,7.1,320000.0
561202,5.6,320000.0
561204,5.8,320000.0
561205,5.0,320000.0
561210,5.0,320000.0
561211,5.1,320000.0
561213,5.1,320000.0
561228,18.4,320000.0
562103,18.4,320000.0
562106,18.5,320000.0
562107,18.4,320000.0
562111,18.3,320000.0
562114,18.2,320000.0
562122,18.1,320000.0
562125,18.4,320000.0
562131,18.6,320000.0
562135,17.8,320000.0
562162,18.2,320000.0
562163,18.4,320000.0
562164,18.4,320000.0
563101,18.2,320000.0
563103,18.3,320000.0
563113,18.3,320000.0
563114,18.4,320000.0
563115,18.4,320000.0
563116,18.5,320000.0
563117,18.5,320000.0
563118,18.5,320000.0
563119,18.7,320000.0
563120,18.2,320000.0
563121,18.1,320000.0
563122,18.6,320000.0
563123,19.2,320000.0
563125,18.8,320000.0
563127,21.2,320000.0
563128,18.2,320000.0
563129,18.0,320000.0
563130,17.8,320000.0
563131,17.2,320000.0
563132,17.6,320000.0
563133,19.1,320000.0
563134,18.2,320000.0
563135,18.0,320000.0
563136,18.3,320000.0
563137,18.3,320000.0
563138,18.3,320000.0
563139,18.2,320000.0
563146,18.0,320000.0
563161,18.4,320000.0
563162,18.3,320000.0
570002,18.3,320000.0
570003,18.2,320000.0
570004,18.0,320000.0
570005,18.3,320000.0
570006,18.1,320000.0
570007,18.3,320000.0
570008,18.3,320000.0
570009,18.8,320000.0
570010,18.8,320000.0
570011,20.1,320000.0
570012,24.1,320000.0
570014,20.5,320000.0
570015,23.8,320000.0
570016,20.6,320000.0
570017,20.2,320000.0
570018,19.7,320000.0
570019,18.8,320000.0
570020,19.6,320000.0
570022,18.6,320000.0
570023,18.6,320000.0
570025,18.7,320000.0
570026,18.8,320000.0
570027,19.8,320000.0
570028,20.0,320000.0
570029,18.8,320000.0
570030,20.0,320000.0
570031,18.8,320000.0
571101,18.8,320000.0
571102,18.8,320000.0
571103,19.9,320000.0
571104,18.8,320000.0
571105,20.3,320000.0
571106,19.9,320000.0
571107,19.8,320000.0
571108,18.7,320000.0
571110,24.4,320000.0
571114,20.2,320000.0
571116,18.6,320000.0
571118,18.6,320000.0
571119,18.5,320000.0
571120,18.6,320000.0
571121,18.7,320000.0
571122,17.3,320000.0
571124,17.3,320000.0
571125,17.3,320000.0
571129,17.3,320000.0
571130,17.3,320000.0
571134,14.5,320000.0
571187,14.2,320000.0
571189,11.3,320000.0
571211,8.4,320000.0
571212,11.3,320000.0
571213,11.2,320000.0
571214,11.8,320000.0
571215,11.7,320000.0
571216,10.8,320000.0
571217,8.6,320000.0
571218,11.3,320000.0
571219,7.3,320000.0
571231,11.3,320000.0
571232,11.5,320000.0
571234,11.3,320000.0
571235,9.8,320000.0
571236,12.5,320000.0
571237,11.9,320000.0
571247,12.2,320000.0
571248,11.6,320000.0
571249,11.9,320000.0
571250,11.9,320000.0
571251,12.0,320000.0
571252,12.8,320000.0
571253,11.7,320000.0
571254,11.7,320000.0
571301,11.4,320000.0
571302,11.9,320000.0
571311,11.6,320000.0
571312,11.5,320000.0
571314,11.5,320000.0
571315,11.9,320000.0
571401,11.8,320000.0
571402,11.7,320000.0
571403,11.7,320000.0
571404,11.7,320000.0
571405,11.5,320000.0
571415,11.7,320000.0
571416,11.4,320000.0
571417,12.0,320000.0
571418,11.6,320000.0
571419,11.4,320000.0
571421,11.6,320000.0
571422,11.6,320000.0
571423,11.5,320000.0
571424,11.4,320000.0
571425,12.0,320000.0
571426,11.9,320000.0
571427,11.4,320000.0
571428,11.9,320000.0
571429,11.8,320000.0
571430,12.3,320000.0
571431,11.9,320000.0
571432,11.5,320000.0
571433,11.7,320000.0
571434,11.7,320000.0
571435,11.0,320000.0
571436,11.7,320000.0
571438,11.9,320000.0
571445,11.9,320000.0
571446,11.7,320000.0
571448,11.8,320000.0
571450,11.6,320000.0
571455,11.7,320000.0
571463,11.4,320000.0
571475,11.6,320000.0
571476,10.3,320000.0
571477,9.9,320000.0
571478,10.7,320000.0
571601,15.6,320000.0
571602,11.7,320000.0
571603,14.0,320000.0
571604,11.5,320000.0
571605,11.8,320000.0
571606,11.8,320000.0
571607,10.7,320000.0
571610,10.3,320000.0
571617,9.9,320000.0
571802,10.0,320000.0
571807,11.5,320000.0
571811,11.5,320000.0
571812,9.4,320000.0
572101,9.3,320000.0
572102,10.2,320000.0
572103,10.6,320000.0
572104,9.7,320000.0
572105,11.7,320000.0
572106,11.5,320000.0
572107,10.4,320000.0
572111,9.8,320000.0
572112,10.6,320000.0
572113,9.9,320000.0
572114,10.4,320000.0
572115,11.3,320000.0
572116,11.0,320000.0
572117,10.1,320000.0
572118,10.2,320000.0
572119,10.1,320000.0
572120,11.2,320000.0
572121,11.3,320000.0
572122,10.0,320000.0
572123,13.3,320000.0
572124,10.3,320000.0
572125,11.6,320000.0
572126,11.1,320000.0
572127,10.9,320000.0
572129,10.5,320000.0
572130,6.7,320000.0
572132,9.9,320000.0
572133,9.9,320000.0
572134,9.9,320000.0
572135,11.4,320000.0
572136,11.3,320000.0
572137,11.5,320000.0
572138,11.5,320000.0
572139,11.5,320000.0
572140,11.6,320000.0
572141,7.5,320000.0
572142,7.3,320000.0
572168,7.5,320000.0
572175,8.2,320000.0
572201,9.5,320000.0
572211,6.9,320000.0
572212,9.7,320000.0
572213,6.9,320000.0
572214,8.7,320000.0
572215,8.8,320000.0
572216,6.9,320000.0
572217,6.9,320000.0
572218,6.9,320000.0
572219,8.5,320000.0
572220,9.9,320000.0
572221,6.9,320000.0
572222,8.8,320000.0
572223,9.4,320000.0
572224,8.4,320000.0
572225,9.8,320000.0
572226,8.9,320000.0
572227,6.9,320000.0
572228,6.9,320000.0
573101,8.9,320000.0
573102,7.4,320000.0
573103,9.7,320000.0
573111,7.6,320000.0
573112,7.6,320000.0
573113,8.2,320000.0
573115,7.4,320000.0
573116,7.4,320000.0
573117,7.4,320000.0
573119,7.3,320000.0
573120,6.9,320000.0
573121,9.2,320000.0
573122,7.3,320000.0
573123,9.2,320000.0
573124,10.7,320000.0
573125,11.2,320000.0
573126,6.5,320000.0
573127,10.9,320000.0
573128,16.2,320000.0
573129,10.2,320000.0
573130,9.0,320000.0
573131,7.5,320000.0
573133,8.5,320000.0
573134,10.0,320000.0
573135,11.5,320000.0
573136,9.3,320000.0
573137,9.1,320000.0
573141,7.5,320000.0
573142,7.7,320000.0
573144,7.6,320000.0
573162,9.5,320000.0
573164,8.5,320000.0
573165,7.2,320000.0
573201,8.5,320000.0
573202,10.5,320000.0
573210,10.2,320000.0
573211,11.4,320000.0
573212,11.4,320000.0
573213,12.6,320000.0
573214,9.7,320000.0
573215,12.4,320000.0
573216,8.2,320000.0
573217,9.5,320000.0
573218,11.9,320000.0
573219,12.6,320000.0
573220,9.0,320000.0
573225,7.6,320000.0
574101,7.5,320000.0
574102,7.6,320000.0
574103,7.8,320000.0
574104,7.9,320000.0
574105,7.5,320000.0
574106,8.0,320000.0
574107,7.4,320000.0
574108,7.7,320000.0
574109,7.4,320000.0
574110,7.7,320000.0
574111,7.7,320000.0
574112,8.4,320000.0
574113,8.1,320000.0
574114,7.9,320000.0
574115,7.7,320000.0
574116,8.1,320000.0
574117,8.0,320000.0
574118,7.9,320000.0
574119,7.4,320000.0
574122,7.3,320000.0
574129,5.7,320000.0
574141,4.6,320000.0
574142,4.4,320000.0
574143,4.4,320000.0
574144,6.9,320000.0
574145,4.5,320000.0
574146,4.4,320000.0
574148,4.9,320000.0
574150,7.1,320000.0
574151,5.8,320000.0
574153,5.1,320000.0
574154,4.5,320000.0
574197,4.4,320000.0
574198,8.1,320000.0
574199,8.7,320000.0
574201,5.9,320000.0
574202,7.8,320000.0
574203,4.6,320000.0
574210,4.6,320000.0
574211,5.7,320000.0
574212,4.4,320000.0
574213,8.8,320000.0
574214,4.5,320000.0
574216,4.6,320000.0
574217,7.7,320000.0
574218,6.8,320000.0
574219,6.5,320000.0
574221,9.6,320000.0
574222,6.3,320000.0
574223,6.4,320000.0
574224,5.9,320000.0
574225,5.8,320000.0
574226,6.7,320000.0
574227,9.2,320000.0
574228,7.3,320000.0
574229,9.8,320000.0
574230,9.8,320000.0
574231,10.3,320000.0
574232,10.3,320000.0
574233,10.3,320000.0
574234,10.5,320000.0
574235,10.3,320000.0
574236,10.3,320000.0
574237,10.4,320000.0
574238,10.5,320000.0
574239,9.5,320000.0
574240,10.4,320000.0
574241,9.6,320000.0
574242,10.4,320000.0
574243,10.1,320000.0
574244,10.4,320000.0
574248,9.9,320000.0
574253,11.8,320000.0
574259,7.5,320000.0
574260,8.9,320000.0
574265,7.6,320000.0
574267,7.6,320000.0
574274,7.5,320000.0
574279,9.4,320000.0
574285,7.6,320000.0
574313,9.2,320000.0
574314,7.6,320000.0
574323,7.6,320000.0
574324,8.9,320000.0
574325,9.0,320000.0
574326,7.6,320000.0
574327,8.6,320000.0
574328,7.6,320000.0
574509,7.6,320000.0
575001,10.6,320000.0
575002,12.3,320000.0
575003,9.1,320000.0
575004,9.3,320000.0
575005,9.4,320000.0
575006,47.1,320000.0
575007,9.0,320000.0
575008,9.1,320000.0
575010,9.0,320000.0
575011,12.3,320000.0
575013,7.4,320000.0
575014,7.6,320000.0
575015,7.6,320000.0
575016,7.5,320000.0
575017,7.5,320000.0
575018,7.4,320000.0
575019,7.5,320000.0
575020,7.4,320000.0
575022,7.5,320000.0
575023,7.5,320000.0
575025,7.5,320000.0
575028,7.4,320000.0
575029,7.6,320000.0
575030,7.1,320000.0
576101,9.9,320000.0
576102,11.2,320000.0
576103,10.1,320000.0
576104,7.6,320000.0
576105,10.7,320000.0
576106,10.5,320000.0
576107,10.3,320000.0
576108,10.3,320000.0
576111,7.6,320000.0
576112,10.5,320000.0
576113,9.7,320000.0
576114,10.3,320000.0
576115,7.6,320000.0
576117,10.4,320000.0
576120,8.8,320000.0
576121,10.2,320000.0
576122,9.9,320000.0
576201,9.9,320000.0
576210,10.0,320000.0
576211,7.5,320000.0
576212,7.4,320000.0
576213,7.4,320000.0
576214,8.7,320000.0
576215,7.3,320000.0
576216,7.5,320000.0
576217,9.5,320000.0
576218,7.5,320000.0
576219,10.4,320000.0
576220,10.5,320000.0
576221,10.5,320000.0
576222,11.4,320000.0
576223,11.4,320000.0
576224,9.5,320000.0
576225,9.6,320000.0
576226,9.3,320000.0
576227,10.2,320000.0
576228,10.0,320000.0
576229,9.0,320000.0
576230,10.2,320000.0
576231,10.3,320000.0
576232,11.3,320000.0
576233,7.5,320000.0
576234,10.0,320000.0
576235,10.4,320000.0
576247,11.4,320000.0
576257,10.1,320000.0
576282,7.5,320000.0
576283,7.6,320000.0
577115,7.4,320000.0
577201,9.5,320000.0
577202,9.5,320000.0
577203,10.3,320000.0
577204,10.4,320000.0
577205,10.4,320000.0
577211,9.5,320000.0
577214,9.3,320000.0
577216,9.3,320000.0
577220,9.3,320000.0
577222,9.2,320000.0
577226,9.1,320000.0
577227,9.5,320000.0
577229,9.4,320000.0
577232,9.5,320000.0
577233,9.3,320000.0
577243,13.5,320000.0
577245,9.2,320000.0
577301,13.2,320000.0
577302,9.3,320000.0
577401,11.7,320000.0
577411,13.6,320000.0
577412,10.4,320000.0
577413,9.2,320000.0
577414,10.5,320000.0
577415,9.1,320000.0
577416,9.5,320000.0
577417,11.7,320000.0
577418,9.4,320000.0
577419,12.6,320000.0
577421,10.4,320000.0
577422,10.4,320000.0
577423,10.4,320000.0
577424,10.4,320000.0
577425,10.5,320000.0
577426,10.4,320000.0
577427,11.7,320000.0
577428,10.5,320000.0
577429,10.5,320000.0
577430,10.5,320000.0
577431,45.9,320000.0
577432,46.3,320000.0
577433,10.4,320000.0
577434,10.5,320000.0
577435,47.7,320000.0
577436,10.3,320000.0
577451,10.5,320000.0
577452,45.3,320000.0
577453,10.3,320000.0
577501,10.4,320000.0
577502,9.4,320000.0
577511,10.3,320000.0
577515,9.5,320000.0
577517,10.3,320000.0
577518,11.6,320000.0
577519,12.3,320000.0
577520,12.5,320000.0
577521,12.9,320000.0
577522,9.0,320000.0
577523,13.9,320000.0
577524,13.8,320000.0
577526,12.8,320000.0
577527,8.2,320000.0
577529,8.4,320000.0
577531,8.6,320000.0
577532,8.8,320000.0
577533,8.7,320000.0
577535,8.4,320000.0
577536,9.0,320000.0
577537,9.6,320000.0
577538,7.9,320000.0
577539,9.0,320000.0
577540,11.3,320000.0
577541,10.8,320000.0
577542,12.6,320000.0
577543,12.7,320000.0
577545,13.1,320000.0
577546,12.1,320000.0
577554,12.6,320000.0
577555,12.9,320000.0
577557,9.5,320000.0
577558,9.5,320000.0
577596,9.6,320000.0
577597,9.8,320000.0
577598,9.9,320000.0
577599,10.1,320000.0
580001,8.4,320000.0
580002,9.3,320000.0
580003,9.1,320000.0
580004,12.1,320000.0
580005,10.1,320000.0
580006,9.0,320000.0
580007,9.2,320000.0
580008,11.6,320000.0
580009,9.7,320000.0
580011,10.0,320000.0
580021,9.4,320000.0
580023,9.8,320000.0
580024,9.9,320000.0
580025,11.1,320000.0
580026,12.0,320000.0
580028,10.4,320000.0
580029,12.0,320000.0
580030,14.2,320000.0
580031,15.4,320000.0
580032,13.4,320000.0
580112,10.6,320000.0
580114,11.7,320000.0
580118,11.3,320000.0
581101,10.6,320000.0
581102,14.1,320000.0
581103,12.6,320000.0
581104,15.7,320000.0
581105,11.3,320000.0
581106,13.8,320000.0
581107,9.2,320000.0
581108,10.7,320000.0
581109,13.9,320000.0
581110,10.5,320000.0
581111,9.3,320000.0
581112,12.5,320000.0
581113,9.8,320000.0
581115,10.0,320000.0
581116,9.8,320000.0
581117,10.3,320000.0
581118,10.4,320000.0
581119,10.0,320000.0
581120,10.6,320000.0
581121,10.7,320000.0
581123,7.6,320000.0
581126,7.6,320000.0
581128,7.6,320000.0
581129,7.5,320000.0
581145,7.5,320000.0
581148,10.2,320000.0
581186,9.8,320000.0
581187,10.3,320000.0
581193,15.3,320000.0
581195,14.5,320000.0
581196,13.3,320000.0
581198,15.3,320000.0
581201,13.1,320000.0
581202,10.3,320000.0
581203,11.5,320000.0
581204,11.4,320000.0
581205,13.8,320000.0
581206,11.0,320000.0
581207,13.1,320000.0
581208,18.5,320000.0
581209,15.2,320000.0
581210,12.8,320000.0
581211,12.6,320000.0
581212,10.2,320000.0
581213,9.9,320000.0
581301,12.5,320000.0
581302,11.9,320000.0
581303,11.2,320000.0
581304,13.4,320000.0
581306,13.7,320000.0
581307,16.4,320000.0
581308,16.9,320000.0
581314,19.4,320000.0
581315,20.4,320000.0
581316,17.4,320000.0
581317,19.4,320000.0
581318,24.5,320000.0
581319,24.4,320000.0
581320,20.9,320000.0
581321,18.8,320000.0
581322,18.6,320000.0
581323,17.9,320000.0
581324,18.3,320000.0
581325,18.4,320000.0
581326,18.2,320000.0
581327,18.1,320000.0
581328,18.3,320000.0
581329,18.3,320000.0
581330,18.2,320000.0
581331,17.9,320000.0
581332,17.5,320000.0
581333,17.9,320000.0
581334,17.8,320000.0
581335,17.8,320000.0
581336,17.8,320000.0
581337,17.1,320000.0
581338,22.2,320000.0
581339,17.9,320000.0
581340,18.2,320000.0
581341,18.6,320000.0
581342,17.5,320000.0
581343,19.5,320000.0
581344,17.4,320000.0
581345,22.4,320000.0
581346,13.9,320000.0
581347,14.5,320000.0
581348,17.5,320000.0
581349,17.5,320000.0
581350,17.6,320000.0
581351,17.2,320000.0
581352,14.9,320000.0
581353,14.3,320000.0
581354,14.4,320000.0
581355,14.5,320000.0
581356,11.3,320000.0
581357,11.7,320000.0
581358,11.5,320000.0
581359,14.8,320000.0
581360,15.0,320000.0
581361,14.2,320000.0
581362,17.3,320000.0
581363,17.3,320000.0
581365,11.6,320000.0
