pincode,msme_per_lakh
534195,6351.29
534196,6351.29
534197,6351.29
534198,6351.29
534199,6351.29
534201,6351.29
534202,6351.29
534204,6351.29
534206,6351.29
534207,6351.29
534208,6351.29
534209,6351.29
534210,6351.29
534211,6351.29
534215,6351.29
534216,6351.29
534217,6351.29
534218,6351.29
534222,6351.29
534225,6351.29
534227,6351.29
534230,6351.29
534235,6351.29
534236,6351.29
534237,6351.29
534238,6351.29
534239,6351.29
534240,6351.29
534243,6351.29
534244,6351.29
534245,6351.29
534247,6351.29
534250,6351.29
534260,6351.29
534265,6351.29
534266,6351.29
534267,6351.29
534268,6351.29
534269,6351.29
534275,6351.29
534280,6351.29
534281,6351.29
534301,6351.29
534302,6351.29
534305,6351.29
534311,6351.29
534312,6351.29
534313,6351.29
534315,6351.29
534316,6351.29
534318,6351.29
534320,6351.29
534324,6351.29
534326,6351.29
534327,6351.29
534328,6351.29
534329,6351.29
534330,6351.29
534331,6351.29
534338,6351.29
534340,6351.29
534341,6351.29
534342,6351.29
534350,6351.29
534401,6351.29
534406,6351.29
534411,6351.29
534416,6351.29
534425,6351.29
534426,6351.29
534427,6351.29
534432,6351.29
534437,6351.29
534442,6351.29
534447,6351.29
534448,6351.29
534449,6351.29
534450,6351.29
534451,6351.29
534452,6351.29
534455,6351.29
534456,6351.29
534460,6351.29
534461,6351.29
534462,6351.29
534467,6351.29
534475,6351.29
535001,3020.61
535002,3020.61
535003,3020.61
535004,3020.61
535005,3020.61
535006,3020.61
535101,3020.61
535102,3020.61
535124,3020.61
535125,3020.61
535126,3020.61
535128,3020.61
535145,6497.32
535148,3020.61
535160,3020.61
535161,3020.61
535183,3020.61
535204,3020.61
535213,3020.61
535214,3020.61
535215,3020.61
535216,3020.61
535217,3020.61
535218,3020.61
535220,3020.61
535221,3020.61
535240,3020.61
535250,3020.61
535260,3020.61
535270,3020.61
535273,3020.61
535280,3020.61
535281,3020.61
535463,3020.61
535501,3020.61
535502,3020.61
535521,3020.61
535522,3020.61
535523,3020.61
535524,3020.61
535525,3020.61
535526,3020.61
535527,3020.61
535534,3020.61
535546,3020.61
535547,3020.61
535557,3020.61
535558,3020.61
535559,3020.61
535568,3020.61
535573,3020.61
535578,3020.61
535579,3020.61
535580,3020.61
535581,3020.61
535591,3020.61
535592,3020.61
535593,3020.61
535594,3020.61
560001,6925.39
560002,6925.39
560003,6925.39
560004,6925.39
560005,6925.39
560006,6925.39
560007,6925.39
560008,6925.39
560009,6925.39
560010,6925.39
560011,6925.39
560012,6925.39
560013,6925.39
560015,6925.39
560016,6925.39
560017,6925.39
560018,6925.39
560020,6925.39
560021,6925.39
560022,6925.39
560023,6925.39
560024,6925.39
560025,6925.39
560026,6925.39
560027,6925.39
560029,6925.39
560030,6925.39
560032,6925.39
560033,6925.39
560034,6925.39
560035,6925.39
560036,6925.39
560037,6925.39
560038,6925.39
560039,6925.39
560040,6925.39
560041,6925.39
560042,6925.39
560043,6925.39
560045,6925.39
560047,6925.39
560048,6925.39
560049,6925.39
560050,6925.39
560051,6925.39
560053,6925.39
560054,6925.39
560055,6925.39
560056,6925.39
560057,6925.39
560058,6925.39
560059,6925.39
560060,12069.0
560061,6925.39
560062,6925.39
560063,6925.39
560064,6925.39
560065,6925.39
560066,6925.39
560067,6925.39
560068,6925.39
560070,6925.39
560071,6925.39
560072,6925.39
560073,6925.39
560074,6925.39
560075,6925.39
560076,6925.39
560077,6925.39
560078,6925.39
560079,6925.39
560080,6925.39
560081,6925.39
560082,12069.0
560083,6925.39
560084,6925.39
560085,6925.39
560086,6925.39
560087,6925.39
560088,12069.0
560089,12069.0
560090,12069.0
560091,6925.39
560092,6925.39
560093,6925.39
560094,6925.39
560095,6925.39
560096,6925.39
560097,6925.39
560098,6925.39
560099,6925.39
560100,6925.39
560102,6925.39
560103,6925.39
560104,6925.39
560105,6925.39
560107,12069.0
560108,6925.39
560109,6925.39
560110,6925.39
560112,6925.39
560300,6925.39
561101,12069.0
561203,12069.0
561204,12069.0
561205,12069.0
561210,3596.21
561211,3596.21
561213,3596.21
561228,3596.21
562103,3596.21
562104,3596.21
562106,6925.39
562107,6925.39
562110,12069.0
562111,12069.0
562114,12069.0
562122,12069.0
562123,12069.0
562125,6925.39
562127,12069.0
562129,12069.0
562130,6925.39
562131,12069.0
562132,12069.0
562135,12069.0
562149,6925.39
562157,6925.39
562162,12069.0
562163,12069.0
562164,12069.0
563101,3596.21
563103,3596.21
563113,3596.21
563114,3596.21
563115,3596.21
563116,3596.21
563117,3596.21
563118,3596.21
563119,3596.21
563120,3596.21
563121,3596.21
563122,3596.21
563123,3596.21
563125,3596.21
563126,3596.21
563127,3596.21
563128,3596.21
563129,3596.21
563130,3596.21
563131,3596.21
563132,3596.21
563133,3596.21
563134,3596.21
563135,3596.21
563136,3596.21
563137,3596.21
563138,3596.21
563139,3596.21
563146,3596.21
563161,3596.21
563162,3596.21
570001,4933.04
570002,4933.04
570003,4933.04
570004,4933.04
570005,4933.04
570006,4933.04
570007,4933.04
570008,4933.04
570009,4933.04
570010,4933.04
570011,4933.04
570012,4933.04
570014,4933.04
570015,4933.04
570016,4933.04
570017,4933.04
570018,4933.04
570019,4933.04
570020,4933.04
570022,4933.04
570023,4933.04
570025,4933.04
570026,4933.04
570027,4933.04
570028,4933.04
570029,4933.04
570030,4933.04
570031,4933.04
571101,4933.04
571102,4933.04
571103,4933.04
571104,4933.04
571105,4933.04
571106,4933.04
571107,4933.04
571108,4933.04
571110,4933.04
571114,4933.04
571116,4933.04
571118,4933.04
571119,4933.04
571120,4933.04
571121,4933.04
571122,4933.04
571124,4933.04
571125,4933.04
571129,4933.04
571130,4933.04
571134,4933.04
571187,4933.04
571189,4933.04
571201,3871.03
571211,3871.03
571212,3871.03
571213,3871.03
571214,3871.03
571215,3871.03
571216,3871.03
571217,3871.03
571218,3871.03
571219,3871.03
571231,3871.03
571232,3871.03
571234,3871.03
571235,3871.03
571236,3871.03
571237,3871.03
571247,3871.03
571248,3871.03
571249,3871.03
571250,3871.03
571251,3871.03
571252,3871.03
571253,3871.03
571254,3871.03
571301,4933.04
571302,4933.04
571311,4933.04
571312,4933.04
571314,4933.04
571315,4933.04
571401,3335.86
571402,3335.86
571403,3335.86
571404,3335.86
571405,3335.86
571415,3335.86
571416,3335.86
571417,3335.86
571418,3335.86
571419,3335.86
571421,3335.86
571422,3335.86
571423,3335.86
571424,3335.86
571425,3335.86
571426,3335.86
571427,3335.86
571428,3335.86
571429,3335.86
571430,3335.86
571431,3335.86
571432,3335.86
571433,3335.86
571434,3335.86
571435,3335.86
571436,3335.86
571438,3335.86
571445,3335.86
571446,3335.86
571448,3335.86
571450,3335.86
571455,3335.86
571463,3335.86
571475,3335.86
571476,3335.86
571477,3335.86
571478,3335.86
571601,4933.04
571602,4933.04
571603,4933.04
571604,4933.04
571605,3335.86
571606,3335.86
571607,3335.86
571610,4933.04
571617,4933.04
571802,3335.86
571807,3335.86
571811,3335.86
571812,3335.86
573101,3836.4
573102,3836.4
573103,3836.4
573111,3836.4
573112,3836.4
573113,3836.4
573115,3836.4
573116,3836.4
573117,3836.4
573118,3836.4
573119,3836.4
573120,3836.4
573121,3836.4
573122,3836.4
573123,3836.4
573124,3836.4
573125,3836.4
573126,3836.4
573127,3836.4
573128,3836.4
573129,3836.4
573130,3836.4
573131,3836.4
573133,3836.4
573134,3836.4
573135,3836.4
573136,3836.4
573137,3836.4
573141,3836.4
573142,3836.4
573144,3836.4
573162,3836.4
573164,3836.4
573165,3836.4
573201,3836.4
573202,3836.4
573210,3836.4
573211,3836.4
573212,3836.4
573213,3836.4
573214,3836.4
573215,3836.4
573216,3836.4
573217,3836.4
573218,3836.4
573219,3836.4
573220,3836.4
573225,3836.4
574101,4998.1
574102,4998.1
574103,4998.1
574104,4998.1
574105,4998.1
574106,4998.1
574107,4998.1
574108,4998.1
574109,4792.32
574110,4998.1
574111,4998.1
574112,4998.1
574113,4998.1
574114,4998.1
574115,4998.1
574116,4998.1
574117,4998.1
574118,4998.1
574119,4998.1
574122,4998.1
574129,4998.1
574141,4792.32
574142,4792.32
574143,4792.32
574144,4792.32
574145,4792.32
574146,4792.32
574148,4792.32
574150,4792.32
574151,4792.32
574153,4792.32
574154,4792.32
574197,4792.32
574198,4792.32
574199,4792.32
574201,4792.32
574202,4792.32
574203,4792.32
574210,4792.32
574211,4792.32
574212,4792.32
574213,4792.32
574214,4792.32
574216,4792.32
574217,4792.32
574218,4792.32
574219,4792.32
574220,4792.32
574221,4792.32
574222,4792.32
574223,4792.32
574224,4792.32
574225,4792.32
574226,4792.32
574227,4792.32
574228,4792.32
574229,4792.32
574230,4792.32
574231,4792.32
574232,4792.32
574233,4792.32
574234,4792.32
574235,4792.32
574236,4792.32
574237,4792.32
574238,4792.32
574239,4792.32
574240,4792.32
574241,4792.32
574242,4792.32
574243,4792.32
574244,4998.1
574248,4792.32
574253,4792.32
574259,4792.32
574260,4792.32
574265,4792.32
574267,4792.32
574274,4792.32
574279,4792.32
574285,4792.32
574313,4792.32
574314,4792.32
574323,4792.32
574324,4792.32
574325,4792.32
574326,4792.32
574327,4792.32
574328,4792.32
574509,4792.32
575001,4792.32
575002,4792.32
575003,4792.32
575004,4792.32
575005,4792.32
575006,4792.32
575007,4792.32
575008,4792.32
575010,4792.32
575011,4792.32
575013,4792.32
575014,4792.32
575015,4792.32
575016,4792.32
575017,4792.32
575018,4792.32
575019,4792.32
575020,4792.32
575022,4792.32
575023,4792.32
575025,4792.32
575028,4792.32
575029,4792.32
575030,4792.32
576101,4998.1
576102,4998.1
576103,4998.1
576104,4998.1
576105,4998.1
576106,4998.1
576107,4998.1
576108,4998.1
576111,4998.1
576112,4998.1
576113,4998.1
576114,4998.1
576115,4998.1
576117,4998.1
576120,4998.1
576121,4998.1
576122,4998.1
576124,4998.1
576201,4998.1
576210,4998.1
576211,4998.1
576212,4998.1
576213,4998.1
576214,4998.1
576215,4998.1
576216,4998.1
576217,4998.1
576218,4998.1
576219,4998.1
576220,4998.1
576221,4998.1
576222,4998.1
576223,4998.1
576224,4998.1
576225,4998.1
576226,4998.1
576227,4998.1
576228,4998.1
576229,4998.1
576230,4998.1
576231,4998.1
576232,4998.1
576233,4998.1
576234,4998.1
576235,4998.1
576247,4998.1
576257,4998.1
576282,4998.1
576283,4998.1
577501,2978.3
577502,2978.3
577511,2978.3
577515,2978.3
577517,2978.3
577518,2978.3
577519,2978.3
577520,2978.3
577521,2978.3
577522,2978.3
577523,2978.3
577524,2978.3
577526,2978.3
577527,2978.3
577529,2978.3
577531,2978.3
577532,2978.3
577533,2978.3
577535,2978.3
577536,2978.3
577537,2978.3
577538,2978.3
577539,2978.3
577540,2978.3
577541,2978.3
577542,2978.3
577543,2978.3
577544,4130.41
577545,2978.3
577546,2978.3
577554,2978.3
577555,2978.3
577557,2978.3
577558,2978.3
577596,2978.3
577597,2978.3
577598,2978.3
577599,2978.3
580001,5095.53
580002,5095.53
580003,5095.53
580004,5095.53
580005,5095.53
580006,5095.53
580007,5095.53
580008,5095.53
580009,5095.53
580011,5095.53
580020,5095.53
580021,5095.53
580023,5095.53
580024,5095.53
580025,5095.53
580026,5095.53
580028,5095.53
580029,5095.53
580030,5095.53
580031,5095.53
580032,5095.53
580112,5095.53
580114,5095.53
580118,5095.53
581101,3408.81
581102,3408.81
581103,5095.53
581104,3408.81
581105,5095.53
581106,3408.81
581107,5095.53
581108,3408.81
581109,3408.81
581110,3408.81
581111,3408.81
581112,3408.81
581113,5095.53
581115,3408.81
581116,3408.81
581117,5095.53
581118,3408.81
581119,3408.81
581120,3408.81
581121,4061.48
581123,3408.81
581126,3408.81
581128,3408.81
581129,4061.48
581145,3408.81
581148,3408.81
581186,4061.48
581187,4061.48
581193,3408.81
581195,5095.53
581196,5095.53
581198,3408.81
581201,5095.53
581202,3408.81
581203,3408.81
581204,5095.53
581205,3408.81
581206,5095.53
581207,5095.53
581208,3408.81
581209,5095.53
581210,3408.81
581211,3408.81
581212,3408.81
581213,3408.81
581301,4061.48
581302,4061.48
581303,4061.48
581304,4061.48
581306,4061.48
581307,4061.48
581308,4061.48
581314,4061.48
581315,4061.48
581316,4061.48
581317,4061.48
581318,4061.48
581319,4061.48
581320,4061.48
581321,4061.48
581322,4061.48
581323,4061.48
581324,4061.48
581325,4061.48
581326,4061.48
581327,4061.48
581328,4061.48
581329,4061.48
581330,4061.48
581331,4061.48
581332,4061.48
581333,4061.48
581334,4061.48
581335,4061.48
581336,4061.48
581337,4061.48
581338,4061.48
581339,4061.48
581340,4061.48
581341,4061.48
581342,4061.48
581343,4061.48
581344,4061.48
581345,4061.48
581346,4061.48
581347,4061.48
581348,4061.48
581349,4061.48
581350,4061.48
581351,4061.48
581352,4061.48
581353,4061.48
581354,4061.48
581355,4061.48
581356,4061.48
581357,4061.48
581358,4061.48
581359,4061.48
581360,4061.48
581361,4061.48
581362,4061.48
581363,4061.48
581365,4061.48
581384,4061.48
581396,4061.48
581400,4061.48
581401,4061.48
581402,4061.48
581403,4061.48
581411,4061.48
581412,4061.48
581421,4061.48
581423,4061.48
581440,4061.48
581450,4061.48
581453,4061.48
582201,5095.53
582208,5095.53
583226,2701.01
583227,2701.01
583228,2701.01
583229,2701.01
583230,2701.01
583231,2701.01
583232,2701.01
583234,2701.01
583235,2701.01
583236,2701.01
583237,2701.01
583238,2701.01
583268,2701.01
583277,2701.01
583278,2701.01
583279,2701.01
583280,2701.01
583281,2701.01
583282,2701.01
583283,2701.01
584101,2521.02
584102,2521.02
584103,2521.02
584104,2521.02
584111,2521.02
584113,2521.02
584115,2521.02
584116,2521.02
584118,2521.02
584120,2521.02
584122,2521.02
584123,2521.02
584124,2521.02
584125,2521.02
584126,2521.02
584127,2521.02
584128,2521.02
584129,2521.02
584132,2521.02
584133,2521.02
584134,2521.02
584135,2521.02
584136,2521.02
584138,2521.02
584139,2521.02
584140,2521.02
584143,2521.02
584167,2521.02
584170,2521.02
584202,2521.02
584203,2521.02
585201,2398.33
585202,2398.33
585214,2398.33
585215,2398.33
585216,2398.33
585219,2398.33
585220,2398.33
585221,2398.33
585223,2398.33
585224,2398.33
585226,2930.97
585227,2930.97
585237,2398.33
585287,2398.33
585290,2398.33
585291,2398.33
585304,2398.33
585309,2398.33
585315,2398.33
585319,2398.33
585321,2398.33
585323,2398.33
585326,2930.97
585327,2930.97
585328,2930.97
585329,2930.97
585330,2930.97
585331,2930.97
585353,2930.97
585355,2398.33
585401,2930.97
585402,2930.97
585403,2930.97
585411,2930.97
585412,2930.97
585413,2930.97
585414,2930.97
585416,2930.97
585417,2930.97
585418,2930.97
585419,2930.97
585421,2930.97
585436,2930.97
585437,2930.97
585443,2930.97
585444,2930.97
587101,3217.32
587102,3217.32
587103,3217.32
587104,3217.32
587111,3217.32
587112,3217.32
587113,3217.32
587114,3217.32
587115,3217.32
587116,3217.32
587117,3217.32
587118,3217.32
587119,3217.32
587120,3217.32
587121,3217.32
587122,3217.32
587124,3217.32
587125,3217.32
587154,3217.32
587155,3217.32
587201,3217.32
587202,3217.32
587203,3217.32
587204,3217.32
587205,3217.32
587206,3217.32
587207,3217.32
587301,3217.32
587311,3217.32
587312,3217.32
587313,3217.32
587314,3217.32
587315,3217.32
587316,3217.32
587330,3217.32
600001,6324.68
600002,6324.68
600003,6324.68
600004,6324.68
600005,6324.68
600006,6324.68
600007,6324.68
600008,6324.68
600009,6324.68
600010,6324.68
600011,6324.68
600012,6324.68
600013,6324.68
600014,6324.68
600015,6324.68
600017,6324.68
600018,6324.68
600020,6324.68
600021,6324.68
600022,6324.68
600023,6324.68
600024,6324.68
600025,6324.68
600026,6324.68
600028,6324.68
600030,6324.68
600031,6324.68
600032,6324.68
600033,6324.68
600034,6324.68
600035,6324.68
600036,6324.68
600038,6324.68
600039,6324.68
600040,6324.68
600041,6324.68
600042,6324.68
600078,6324.68
600081,6324.68
600082,6324.68
600083,6324.68
600084,6324.68
600085,6324.68
600086,6324.68
600090,6324.68
600092,6324.68
600093,6324.68
600094,6324.68
600101,6324.68
600102,6324.68
600104,6324.68
600106,6324.68
600107,6324.68
600113,6324.68
600118,6324.68
601103,4593.21
604401,4001.43
604402,4001.43
604403,4001.43
604404,4001.43
604405,4001.43
604406,4001.43
604407,4001.43
604408,4001.43
604409,4001.43
604410,4001.43
604501,4001.43
604502,4001.43
604503,4001.43
604504,4001.43
604505,4001.43
604601,4001.43
605005,5443.29
606001,4682.18
606003,4682.18
606103,4682.18
606104,4682.18
606105,4682.18
606106,4682.18
606108,4682.18
606110,4682.18
606111,4682.18
606302,4682.18
606303,4682.18
606304,4682.18
606601,4001.43
606603,4001.43
606604,4001.43
606611,4001.43
606701,4001.43
606702,4001.43
606703,4001.43
606704,4001.43
606705,4001.43
606706,4001.43
606707,4001.43
606708,4001.43
606709,4001.43
606710,4001.43
606751,4001.43
606752,4001.43
606753,4001.43
606754,4001.43
606755,4001.43
606801,4001.43
606802,4001.43
606803,4001.43
606804,4001.43
606805,4001.43
606806,4001.43
606807,4001.43
606808,4001.43
606811,4001.43
606901,4001.43
606902,4001.43
606903,4001.43
606904,4001.43
606905,4001.43
606906,4001.43
606907,4001.43
606908,4001.43
607001,4682.18
607002,4682.18
607003,4682.18
607004,4682.18
607005,4682.18
607006,4682.18
607101,4682.18
607102,4682.18
607103,4682.18
607104,4682.18
607105,4682.18
607106,4682.18
607108,4682.18
607109,4682.18
607112,4682.18
607205,4682.18
607301,4682.18
607302,4682.18
607303,4682.18
607308,4682.18
607401,4682.18
607801,4682.18
607802,4682.18
607803,4682.18
607804,4682.18
607805,4682.18
607807,4682.18
608001,4682.18
608002,4682.18
608102,4682.18
608201,4682.18
608301,4682.18
608302,4682.18
608303,4682.18
608304,4682.18
608305,4682.18
608306,4682.18
608401,4682.18
608501,4682.18
608502,4682.18
608601,4682.18
608602,4682.18
608701,4682.18
608702,4682.18
608703,4682.18
608704,4682.18
608801,4682.18
608901,4460.58
609001,2333.67
609003,2333.67
609101,2333.67
609102,2333.67
609103,2333.67
609104,2333.67
609105,2333.67
609106,2333.67
609107,2333.67
609108,2333.67
609109,2333.67
609110,2333.67
609111,2333.67
609112,2333.67
609113,2333.67
609114,2333.67
609115,2333.67
609116,2333.67
609117,2333.67
609118,2333.67
609201,2333.67
609202,2333.67
609203,2333.67
609204,2333.67
609205,2333.67
609301,2333.67
609302,2333.67
609303,2333.67
609304,2333.67
609305,2333.67
609306,2333.67
609307,2333.67
609308,2333.67
609309,2333.67
609310,2333.67
609311,2333.67
609312,2333.67
609313,2333.67
609314,2333.67
609401,2333.67
609402,2333.67
609404,2333.67
609604,5067.87
609701,2333.67
609702,2333.67
609703,2333.67
609704,2333.67
609801,2333.67
609802,4763.77
609803,2333.67
609804,4763.77
609805,2333.67
609806,2333.67
609807,4763.77
609808,2333.67
609810,2333.67
609811,2333.67
610201,2333.67
610204,2333.67
610207,2333.67
611001,2333.67
611002,2333.67
611003,2333.67
611102,2333.67
611103,2333.67
611104,2333.67
611105,2333.67
611106,2333.67
611108,2333.67
611109,2333.67
611110,2333.67
611111,2333.67
611112,2333.67
612001,4763.77
612002,4763.77
612101,4763.77
612102,4763.77
612103,4763.77
612104,4763.77
612105,4763.77
612106,4763.77
612201,2333.67
612202,4763.77
612203,2333.67
612204,4763.77
612301,4763.77
612302,4763.77
612303,4763.77
612401,4763.77
612402,4763.77
612501,4763.77
612502,4763.77
612503,4763.77
612504,4763.77
612602,4763.77
612605,4763.77
612702,4763.77
612703,4763.77
612901,4460.58
612902,4460.58
612903,4460.58
612904,4460.58
613001,4763.77
613002,4763.77
613003,4763.77
613004,4763.77
613005,4763.77
613006,4763.77
613007,4763.77
613009,4763.77
613010,4763.77
613101,4763.77
613102,4763.77
613103,4763.77
613104,4763.77
613105,4763.77
613201,4763.77
613202,4763.77
613203,4763.77
613204,4763.77
613205,4763.77
613301,3806.75
613303,4763.77
613401,4763.77
613402,4763.77
613403,4763.77
613501,4763.77
613502,4763.77
613503,4763.77
613504,4763.77
613601,4763.77
613602,4763.77
613702,2333.67
614019,4763.77
614201,4763.77
614202,4763.77
614203,4763.77
614204,4763.77
614205,4763.77
614206,4763.77
614207,4763.77
614208,4763.77
614210,4763.77
614211,4763.77
614301,4763.77
614302,4763.77
614303,4763.77
614401,4763.77
614402,4763.77
614601,4763.77
614602,4763.77
614612,4763.77
614613,4763.77
614614,4763.77
614615,4763.77
614616,3806.75
614617,3806.75
614618,3806.75
614619,3806.75
614620,3806.75
614621,3806.75
614622,3806.75
614623,4763.77
614624,3806.75
614625,4763.77
614626,4763.77
614628,4763.77
614629,3806.75
614630,3806.75
614701,4763.77
614707,2333.67
614711,2333.67
614712,2333.67
614714,2333.67
614723,4763.77
614801,3806.75
614802,4763.77
614803,4763.77
614804,4763.77
614805,3806.75
614806,2333.67
614807,2333.67
614808,2333.67
614809,2333.67
614810,2333.67
614901,4763.77
614902,4763.77
614903,4763.77
614904,4763.77
614905,4763.77
614906,4763.77
620001,5085.27
620002,5085.27
620003,5085.27
620004,5085.27
620005,5085.27
620006,5085.27
620007,5085.27
620008,5085.27
620009,5085.27
620010,5085.27
620011,5085.27
620012,5085.27
620013,5085.27
620014,5085.27
620015,5085.27
620016,5085.27
620017,5085.27
620018,5085.27
620019,5085.27
620020,5085.27
620021,5085.27
620022,5085.27
620023,5085.27
620024,5085.27
620025,5085.27
620026,5085.27
620101,5085.27
620102,5085.27
621001,5085.27
621002,5085.27
621003,5085.27
621004,5085.27
621005,5085.27
621006,5085.27
621007,5085.27
621008,5085.27
621009,5085.27
621010,5085.27
621011,5085.27
621012,5085.27
621014,5085.27
621101,3959.71
621102,3959.71
621103,3959.71
621104,3959.71
621105,5085.27
621106,3959.71
621107,3959.71
621108,3959.71
621109,3959.71
621110,3959.71
621111,5085.27
621112,5085.27
621113,3959.71
621114,3959.71
621115,3959.71
621116,3959.71
621117,3959.71
621118,3959.71
621133,3959.71
621202,5085.27
621203,5085.27
621204,5085.27
621205,5085.27
621206,5085.27
621207,5085.27
621208,5085.27
621209,5085.27
621210,5085.27
621211,5085.27
621212,3959.71
621213,5085.27
621214,5085.27
621215,5085.27
621216,5085.27
621217,5085.27
621218,5085.27
621219,3959.71
621220,3959.71
621301,4811.13
621302,5085.27
621305,5085.27
621306,5085.27
621307,5085.27
621308,5085.27
621310,5085.27
621311,4811.13
621312,5085.27
621313,4811.13
621314,5085.27
621315,5085.27
621316,3806.75
621601,5085.27
621651,5085.27
621652,5085.27
621653,5085.27
621701,4460.58
621702,5085.27
621703,5085.27
621704,4460.58
621705,4460.58
621706,5085.27
621707,4460.58
621708,3959.71
621709,4460.58
621710,4460.58
621711,5085.27
621712,5085.27
621713,4460.58
621714,4460.58
621715,4460.58
621716,3959.71
621717,3959.71
621718,4460.58
621719,4460.58
621722,5085.27
621729,4460.58
621730,4460.58
621801,4460.58
621802,4460.58
621803,4460.58
621804,4460.58
621805,4460.58
621806,4460.58
621851,4460.58
622001,3806.75
622002,3806.75
622003,3806.75
622004,3806.75
622005,3806.75
622101,3806.75
622102,3806.75
622103,3806.75
622104,3806.75
622201,3806.75
622202,3806.75
622203,3806.75
622204,3806.75
622209,3806.75
622301,3806.75
622302,3806.75
622303,3806.75
622304,3806.75
622401,3806.75
622402,3806.75
622403,3806.75
622404,3806.75
622407,3806.75
622409,3806.75
622411,3806.75
622412,3806.75
622422,3806.75
622501,3806.75
622502,3806.75
622503,3806.75
622504,3806.75
622505,3806.75
622506,3806.75
622507,3806.75
622515,3806.75
623115,4284.82
623120,4284.82
623135,4284.82
623308,4284.82
623315,4284.82
623401,4284.82
623402,4284.82
623403,4284.82
623404,4284.82
623406,4284.82
623407,4284.82
623409,4284.82
623501,4284.82
623502,4284.82
623503,4284.82
623504,4284.82
623512,4284.82
623513,4284.82
623514,4284.82
623515,4284.82
623516,4284.82
623517,4284.82
623518,4284.82
623519,4284.82
623520,4284.82
623521,4284.82
623522,4284.82
623523,4284.82
623524,4284.82
623525,4284.82
623526,4284.82
623527,4284.82
623528,4284.82
623529,4284.82
623530,4284.82
623531,4284.82
623532,4284.82
623533,4284.82
623534,4284.82
623536,4284.82
623537,4284.82
623538,4284.82
623566,4284.82
623601,4284.82
623603,4284.82
623604,4284.82
623605,4284.82
623608,4284.82
623701,4284.82
623703,4284.82
623704,4284.82
623705,4284.82
623706,4284.82
623707,4284.82
623708,4284.82
623711,4284.82
623712,4284.82
623806,4284.82
624001,5239.18
624002,5239.18
624003,5239.18
624004,5239.18
624005,5239.18
624101,5239.18
624103,5239.18
624201,5239.18
624202,5239.18
624204,5239.18
624206,5239.18
624208,5239.18
624210,5239.18
624211,5239.18
624212,5239.18
624215,5239.18
624216,5239.18
624219,5239.18
624220,5239.18
624301,5239.18
624302,5239.18
624303,5239.18
624304,5239.18
624306,5239.18
624307,5239.18
624308,5239.18
624401,5239.18
624402,5239.18
624403,5239.18
624601,5239.18
624610,5239.18
624612,5239.18
624613,5239.18
624614,5239.18
624615,5239.18
624616,5239.18
624617,5239.18
624618,5239.18
624619,5239.18
624620,5239.18
624621,5239.18
624622,5239.18
624701,5239.18
624702,5239.18
624703,5239.18
624704,5239.18
624705,5239.18
624706,5239.18
624707,5239.18
624708,5239.18
624709,5239.18
624710,5239.18
624711,5239.18
624712,5239.18
624801,5239.18
624802,5239.18
625001,5602.57
625002,5602.57
625003,5602.57
625004,5602.57
625005,5602.57
625006,5602.57
625007,5602.57
625008,5602.57
625009,5602.57
625011,5602.57
625012,5602.57
625014,5602.57
625016,5602.57
625017,5602.57
625018,5602.57
625019,5602.57
625020,5602.57
625021,5602.57
625022,5602.57
625023,5602.57
625101,5602.57
625102,5602.57
625103,5602.57
625104,5602.57
625105,5602.57
625106,5602.57
625107,5602.57
625108,5602.57
625109,5602.57
625110,5602.57
625122,5602.57
625201,5602.57
625203,5388.75
625205,5602.57
625207,5602.57
625214,5602.57
625218,5602.57
625221,5602.57
625234,5602.57
625301,5602.57
625402,5602.57
625501,5602.57
625503,5602.57
625512,5388.75
625513,5388.75
625514,5602.57
625515,5388.75
625516,5388.75
625517,5388.75
625518,5388.75
625520,5388.75
625521,5388.75
625522,5388.75
625523,5388.75
625524,5388.75
625525,5388.75
625526,5388.75
625527,5602.57
625528,5388.75
625529,5602.57
625530,5388.75
625531,5388.75
625532,5602.57
625533,5388.75
625534,5388.75
625535,5602.57
625536,5388.75
625537,5602.57
625540,5388.75
625556,5388.75
625562,5388.75
625579,5388.75
625582,5388.75
625601,5388.75
625602,5388.75
625603,5388.75
625604,5388.75
625605,5388.75
625701,5602.57
625702,5602.57
625703,5602.57
625704,5602.57
625705,5602.57
625706,5602.57
625707,5602.57
625708,5602.57
626001,5163.36
626002,5163.36
626003,5163.36
626004,5163.36
626005,5163.36
626101,5163.36
626102,5163.36
626103,5163.36
626104,5163.36
626105,5163.36
626106,5163.36
626107,5163.36
626108,5163.36
626109,5163.36
626110,5163.36
626111,5163.36
626112,5163.36
626113,5163.36
626114,5163.36
626115,5163.36
626116,5163.36
626117,5163.36
626118,5163.36
626119,5163.36
626121,5163.36
626122,5163.36
626123,5163.36
626124,5163.36
626125,5163.36
626126,5163.36
626127,5163.36
626128,5163.36
626129,5163.36
626130,5163.36
626131,5163.36
626132,5163.36
626133,5163.36
626134,5163.36
626135,5163.36
626136,5163.36
626137,5163.36
626138,5163.36
626139,5163.36
626140,5163.36
626141,5163.36
626142,5163.36
626149,5163.36
626188,5163.36
626189,5163.36
626201,5163.36
626202,5163.36
626203,5163.36
626204,5163.36
626205,5163.36
626607,5163.36
626612,5163.36
627001,5872.68
627002,5872.68
627003,5872.68
627004,5872.68
627005,5872.68
627006,5872.68
627007,5872.68
627008,5872.68
627009,5872.68
627010,5872.68
