pincode,state,district,psu_branch_count
521139,ANDHRA PRADESH,KRISHNA,6
521148,ANDHRA PRADESH,KRISHNA,1
521149,ANDHRA PRADESH,KRISHNA,1
521150,ANDHRA PRADESH,KRISHNA,2
521151,ANDHRA PRADESH,KRISHNA,8
521154,ANDHRA PRADESH,KRISHNA,1
521156,ANDHRA PRADESH,KRISHNA,4
521157,ANDHRA PRADESH,KRISHNA,7
521162,ANDHRA PRADESH,KRISHNA,2
521163,ANDHRA PRADESH,KRISHNA,3
521164,ANDHRA PRADESH,KRISHNA,2
521165,ANDHRA PRADESH,KRISHNA,12
521245,ANDHRA PRADESH,KRISHNA,1
521246,ANDHRA PRADESH,KRISHNA,2
521247,ANDHRA PRADESH,KRISHNA,1
521250,ANDHRA PRADESH,KRISHNA,1
521254,ANDHRA PRADESH,KRISHNA,1
521256,ANDHRA PRADESH,KRISHNA,1
521260,ANDHRA PRADESH,KRISHNA,1
521261,ANDHRA PRADESH,KRISHNA,1
521263,ANDHRA PRADESH,KRISHNA,3
521286,ANDHRA PRADESH,KRISHNA,3
521301,ANDHRA PRADESH,KRISHNA,15
521311,ANDHRA PRADESH,KRISHNA,1
521312,ANDHRA PRADESH,KRISHNA,1
521321,ANDHRA PRADESH,KRISHNA,3
521322,ANDHRA PRADESH,KRISHNA,2
521323,ANDHRA PRADESH,KRISHNA,1
521324,ANDHRA PRADESH,KRISHNA,6
521328,ANDHRA PRADESH,KRISHNA,3
521330,ANDHRA PRADESH,KRISHNA,1
521331,ANDHRA PRADESH,KRISHNA,3
521332,ANDHRA PRADESH,KRISHNA,1
521356,ANDHRA PRADESH,KRISHNA,4
521366,ANDHRA PRADESH,KRISHNA,6
521369,ANDHRA PRADESH,KRISHNA,3
521380,ANDHRA PRADESH,KRISHNA,1
518001,ANDHRA PRADESH,KURNOOL,19
518002,ANDHRA PRADESH,KURNOOL,31
518003,ANDHRA PRADESH,KURNOOL,8
518004,ANDHRA PRADESH,KURNOOL,12
518006,ANDHRA PRADESH,KURNOOL,2
518008,ANDHRA PRADESH,KURNOOL,1
518010,ANDHRA PRADESH,KURNOOL,3
518216,ANDHRA PRADESH,KURNOOL,2
518217,ANDHRA PRADESH,KURNOOL,2
518218,ANDHRA PRADESH,KURNOOL,2
518301,ANDHRA PRADESH,KURNOOL,15
518302,ANDHRA PRADESH,KURNOOL,2
518308,ANDHRA PRADESH,KURNOOL,1
518313,ANDHRA PRADESH,KURNOOL,2
518343,ANDHRA PRADESH,KURNOOL,1
518344,ANDHRA PRADESH,KURNOOL,3
518345,ANDHRA PRADESH,KURNOOL,3
518346,ANDHRA PRADESH,KURNOOL,1
518347,ANDHRA PRADESH,KURNOOL,3
518348,ANDHRA PRADESH,KURNOOL,2
518360,ANDHRA PRADESH,KURNOOL,8
518364,ANDHRA PRADESH,KURNOOL,1
518380,ANDHRA PRADESH,KURNOOL,2
518385,ANDHRA PRADESH,KURNOOL,1
518395,ANDHRA PRADESH,KURNOOL,2
518396,ANDHRA PRADESH,KURNOOL,1
518398,ANDHRA PRADESH,KURNOOL,1
518452,ANDHRA PRADESH,KURNOOL,2
518462,ANDHRA PRADESH,KURNOOL,2
518463,ANDHRA PRADESH,KURNOOL,4
518464,ANDHRA PRADESH,KURNOOL,3
518465,ANDHRA PRADESH,KURNOOL,1
518466,ANDHRA PRADESH,KURNOOL,1
518467,ANDHRA PRADESH,KURNOOL,1
518468,ANDHRA PRADESH,KURNOOL,2
523108,ANDHRA PRADESH,MARKAPURAM,5
523110,ANDHRA PRADESH,MARKAPURAM,2
523111,ANDHRA PRADESH,MARKAPURAM,3
523112,ANDHRA PRADESH,MARKAPURAM,2
523181,ANDHRA PRADESH,MARKAPURAM,2
523224,ANDHRA PRADESH,MARKAPURAM,1
523228,ANDHRA PRADESH,MARKAPURAM,2
523230,ANDHRA PRADESH,MARKAPURAM,7
523240,ANDHRA PRADESH,MARKAPURAM,5
523241,ANDHRA PRADESH,MARKAPURAM,3
523245,ANDHRA PRADESH,MARKAPURAM,1
523246,ANDHRA PRADESH,MARKAPURAM,1
523305,ANDHRA PRADESH,MARKAPURAM,3
523315,ANDHRA PRADESH,MARKAPURAM,1
523316,ANDHRA PRADESH,MARKAPURAM,9
523320,ANDHRA PRADESH,MARKAPURAM,2
523326,ANDHRA PRADESH,MARKAPURAM,3
523327,ANDHRA PRADESH,MARKAPURAM,3
523328,ANDHRA PRADESH,MARKAPURAM,1
523330,ANDHRA PRADESH,MARKAPURAM,1
523331,ANDHRA PRADESH,MARKAPURAM,5
523332,ANDHRA PRADESH,MARKAPURAM,1
523333,ANDHRA PRADESH,MARKAPURAM,3
523334,ANDHRA PRADESH,MARKAPURAM,2
523335,ANDHRA PRADESH,MARKAPURAM,1
523346,ANDHRA PRADESH,MARKAPURAM,1
523357,ANDHRA PRADESH,MARKAPURAM,6
523372,ANDHRA PRADESH,MARKAPURAM,2
523373,ANDHRA PRADESH,MARKAPURAM,2
518101,ANDHRA PRADESH,NANDYAL,4
518102,ANDHRA PRADESH,NANDYAL,1
518112,ANDHRA PRADESH,NANDYAL,2
518113,ANDHRA PRADESH,NANDYAL,1
518122,ANDHRA PRADESH,NANDYAL,2
518123,ANDHRA PRADESH,NANDYAL,1
518124,ANDHRA PRADESH,NANDYAL,3
518134,ANDHRA PRADESH,NANDYAL,6
518135,ANDHRA PRADESH,NANDYAL,1
518145,ANDHRA PRADESH,NANDYAL,1
518165,ANDHRA PRADESH,NANDYAL,1
518166,ANDHRA PRADESH,NANDYAL,1
518176,ANDHRA PRADESH,NANDYAL,1
518186,ANDHRA PRADESH,NANDYAL,1
518206,ANDHRA PRADESH,NANDYAL,1
518221,ANDHRA PRADESH,NANDYAL,2
518222,ANDHRA PRADESH,NANDYAL,7
518401,ANDHRA PRADESH,NANDYAL,6
518405,ANDHRA PRADESH,NANDYAL,1
518411,ANDHRA PRADESH,NANDYAL,1
518412,ANDHRA PRADESH,NANDYAL,2
518422,ANDHRA PRADESH,NANDYAL,5
518432,ANDHRA PRADESH,NANDYAL,1
518501,ANDHRA PRADESH,NANDYAL,31
518502,ANDHRA PRADESH,NANDYAL,12
518503,ANDHRA PRADESH,NANDYAL,2
518508,ANDHRA PRADESH,NANDYAL,1
518510,ANDHRA PRADESH,NANDYAL,2
518511,ANDHRA PRADESH,NANDYAL,1
518512,ANDHRA PRADESH,NANDYAL,2
518513,ANDHRA PRADESH,NANDYAL,1
518523,ANDHRA PRADESH,NANDYAL,2
518524,ANDHRA PRADESH,NANDYAL,1
518533,ANDHRA PRADESH,NANDYAL,3
518543,ANDHRA PRADESH,NANDYAL,6
518553,ANDHRA PRADESH,NANDYAL,2
518563,ANDHRA PRADESH,NANDYAL,3
518573,ANDHRA PRADESH,NANDYAL,1
518583,ANDHRA PRADESH,NANDYAL,1
518593,ANDHRA PRADESH,NANDYAL,2
518594,ANDHRA PRADESH,NANDYAL,2
518598,ANDHRA PRADESH,NANDYAL,2
518599,ANDHRA PRADESH,NANDYAL,2
518601,ANDHRA PRADESH,NANDYAL,1
518742,ANDHRA PRADESH,NANDYAL,1
520001,ANDHRA PRADESH,NTR,18
520002,ANDHRA PRADESH,NTR,29
520003,ANDHRA PRADESH,NTR,14
520004,ANDHRA PRADESH,NTR,7
520005,ANDHRA PRADESH,NTR,1
520006,ANDHRA PRADESH,NTR,1
520008,ANDHRA PRADESH,NTR,26
520009,ANDHRA PRADESH,NTR,2
520010,ANDHRA PRADESH,NTR,32
520011,ANDHRA PRADESH,NTR,9
520012,ANDHRA PRADESH,NTR,12
520013,ANDHRA PRADESH,NTR,5
520015,ANDHRA PRADESH,NTR,5
520024,ANDHRA PRADESH,NTR,1
521104,ANDHRA PRADESH,NTR,5
521108,ANDHRA PRADESH,NTR,8
521170,ANDHRA PRADESH,NTR,1
521175,ANDHRA PRADESH,NTR,11
521178,ANDHRA PRADESH,NTR,2
521180,ANDHRA PRADESH,NTR,7
521181,ANDHRA PRADESH,NTR,2
521182,ANDHRA PRADESH,NTR,1
521183,ANDHRA PRADESH,NTR,2
521185,ANDHRA PRADESH,NTR,13
521188,ANDHRA PRADESH,NTR,1
521190,ANDHRA PRADESH,NTR,4
521212,ANDHRA PRADESH,NTR,7
521215,ANDHRA PRADESH,NTR,8
521225,ANDHRA PRADESH,NTR,7
521227,ANDHRA PRADESH,NTR,5
521228,ANDHRA PRADESH,NTR,3
521229,ANDHRA PRADESH,NTR,2
521230,ANDHRA PRADESH,NTR,7
521235,ANDHRA PRADESH,NTR,6
521241,ANDHRA PRADESH,NTR,4
521401,ANDHRA PRADESH,NTR,3
521402,ANDHRA PRADESH,NTR,2
521403,ANDHRA PRADESH,NTR,3
521456,ANDHRA PRADESH,NTR,9
522020,ANDHRA PRADESH,PALNADU,8
522233,ANDHRA PRADESH,PALNADU,3
522234,ANDHRA PRADESH,PALNADU,1
522305,ANDHRA PRADESH,PALNADU,1
522315,ANDHRA PRADESH,PALNADU,2
522402,ANDHRA PRADESH,PALNADU,3
522403,ANDHRA PRADESH,PALNADU,15
522408,ANDHRA PRADESH,PALNADU,1
522409,ANDHRA PRADESH,PALNADU,3
522410,ANDHRA PRADESH,PALNADU,4
522411,ANDHRA PRADESH,PALNADU,1
522412,ANDHRA PRADESH,PALNADU,2
522413,ANDHRA PRADESH,PALNADU,7
522414,ANDHRA PRADESH,PALNADU,4
522415,ANDHRA PRADESH,PALNADU,4
522421,ANDHRA PRADESH,PALNADU,3
522426,ANDHRA PRADESH,PALNADU,7
522435,ANDHRA PRADESH,PALNADU,1
522436,ANDHRA PRADESH,PALNADU,1
522437,ANDHRA PRADESH,PALNADU,2
522439,ANDHRA PRADESH,PALNADU,2
522467,ANDHRA PRADESH,PALNADU,1
522549,ANDHRA PRADESH,PALNADU,3
522601,ANDHRA PRADESH,PALNADU,24
522603,ANDHRA PRADESH,PALNADU,3
522611,ANDHRA PRADESH,PALNADU,1
522612,ANDHRA PRADESH,PALNADU,1
522613,ANDHRA PRADESH,PALNADU,1
522614,ANDHRA PRADESH,PALNADU,2
522615,ANDHRA PRADESH,PALNADU,2
522616,ANDHRA PRADESH,PALNADU,12
522617,ANDHRA PRADESH,PALNADU,2
522619,ANDHRA PRADESH,PALNADU,1
522646,ANDHRA PRADESH,PALNADU,3
522647,ANDHRA PRADESH,PALNADU,10
522649,ANDHRA PRADESH,PALNADU,3
522657,ANDHRA PRADESH,PALNADU,1
522660,ANDHRA PRADESH,PALNADU,2
522661,ANDHRA PRADESH,PALNADU,1
522663,ANDHRA PRADESH,PALNADU,1
534918,ANDHRA PRADESH,PALNADU,1
532440,ANDHRA PRADESH,PARVATHIPURAM MANYAM,7
532443,ANDHRA PRADESH,PARVATHIPURAM MANYAM,3
532456,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
532460,ANDHRA PRADESH,PARVATHIPURAM MANYAM,2
532462,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
532501,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
532502,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
532523,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
532524,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
532542,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
532591,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
532592,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
535463,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
535501,ANDHRA PRADESH,PARVATHIPURAM MANYAM,11
535521,ANDHRA PRADESH,PARVATHIPURAM MANYAM,2
535522,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
535523,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
535524,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
535525,ANDHRA PRADESH,PARVATHIPURAM MANYAM,2
535526,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
535527,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
535546,ANDHRA PRADESH,PARVATHIPURAM MANYAM,2
535547,ANDHRA PRADESH,PARVATHIPURAM MANYAM,2
535557,ANDHRA PRADESH,PARVATHIPURAM MANYAM,4
535573,ANDHRA PRADESH,PARVATHIPURAM MANYAM,2
535591,ANDHRA PRADESH,PARVATHIPURAM MANYAM,6
535593,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
535594,ANDHRA PRADESH,PARVATHIPURAM MANYAM,1
507113,ANDHRA PRADESH,POLAVARAM,1
507129,ANDHRA PRADESH,POLAVARAM,1
531110,ANDHRA PRADESH,POLAVARAM,1
533284,ANDHRA PRADESH,POLAVARAM,1
533288,ANDHRA PRADESH,POLAVARAM,2
533295,ANDHRA PRADESH,POLAVARAM,1
533346,ANDHRA PRADESH,POLAVARAM,3
533347,ANDHRA PRADESH,POLAVARAM,1
533349,ANDHRA PRADESH,POLAVARAM,1
533350,ANDHRA PRADESH,POLAVARAM,1
533351,ANDHRA PRADESH,POLAVARAM,1
533428,ANDHRA PRADESH,POLAVARAM,2
533436,ANDHRA PRADESH,POLAVARAM,1
533483,ANDHRA PRADESH,POLAVARAM,1
533496,ANDHRA PRADESH,POLAVARAM,1
521223,ANDHRA PRADESH,PRAKASAM,1
523001,ANDHRA PRADESH,PRAKASAM,27
523002,ANDHRA PRADESH,PRAKASAM,20
523101,ANDHRA PRADESH,PRAKASAM,7
523109,ANDHRA PRADESH,PRAKASAM,2
523180,ANDHRA PRADESH,PRAKASAM,1
523182,ANDHRA PRADESH,PRAKASAM,1
523183,ANDHRA PRADESH,PRAKASAM,1
523186,ANDHRA PRADESH,PRAKASAM,2
523189,ANDHRA PRADESH,PRAKASAM,1
523211,ANDHRA PRADESH,PRAKASAM,3
523225,ANDHRA PRADESH,PRAKASAM,4
523226,ANDHRA PRADESH,PRAKASAM,4
523227,ANDHRA PRADESH,PRAKASAM,1
523247,ANDHRA PRADESH,PRAKASAM,6
523253,ANDHRA PRADESH,PRAKASAM,2
523255,ANDHRA PRADESH,PRAKASAM,1
523262,ANDHRA PRADESH,PRAKASAM,1
523263,ANDHRA PRADESH,PRAKASAM,1
523264,ANDHRA PRADESH,PRAKASAM,2
523265,ANDHRA PRADESH,PRAKASAM,1
523270,ANDHRA PRADESH,PRAKASAM,3
523271,ANDHRA PRADESH,PRAKASAM,3
523272,ANDHRA PRADESH,PRAKASAM,4
523274,ANDHRA PRADESH,PRAKASAM,6
523279,ANDHRA PRADESH,PRAKASAM,2
523280,ANDHRA PRADESH,PRAKASAM,2
523286,ANDHRA PRADESH,PRAKASAM,4
523304,ANDHRA PRADESH,PRAKASAM,1
532002,ANDHRA PRADESH,PRAKASAM,1
533226,ANDHRA PRADESH,PRAKASAM,1
574255,ANDHRA PRADESH,PRAKASAM,1
523105,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,11
523113,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
523114,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
523115,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
523116,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
523281,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
523292,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,3
524001,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,24
524002,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,19
524003,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,18
524004,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,21
524005,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524137,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,7
524138,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524142,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,3
524152,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524201,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,16
524202,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
524222,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
524223,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524224,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,4
524226,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,3
524227,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524228,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,3
524230,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524234,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524239,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524240,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524256,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524301,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524302,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524305,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,6
524307,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524308,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
524309,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
524310,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524311,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
524312,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524313,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
524314,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,4
524315,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,5
524316,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524318,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
524319,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524320,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,4
524321,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
524322,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,4
524323,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524341,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524342,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
524343,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524344,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,6
524345,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,5
524346,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524347,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524366,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
524405,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524407,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,3
524408,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2
524409,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
524504,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
532292,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
533114,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1
515101,ANDHRA PRADESH,SRI SATHYA SAI,3
515110,ANDHRA PRADESH,SRI SATHYA SAI,4
515122,ANDHRA PRADESH,SRI SATHYA SAI,2
515123,ANDHRA PRADESH,SRI SATHYA SAI,2
515133,ANDHRA PRADESH,SRI SATHYA SAI,1
515134,ANDHRA PRADESH,SRI SATHYA SAI,7
515144,ANDHRA PRADESH,SRI SATHYA SAI,1
515159,ANDHRA PRADESH,SRI SATHYA SAI,1
515164,ANDHRA PRADESH,SRI SATHYA SAI,3
515201,ANDHRA PRADESH,SRI SATHYA SAI,14
515202,ANDHRA PRADESH,SRI SATHYA SAI,1
515211,ANDHRA PRADESH,SRI SATHYA SAI,4
515212,ANDHRA PRADESH,SRI SATHYA SAI,1
515222,ANDHRA PRADESH,SRI SATHYA SAI,1
515231,ANDHRA PRADESH,SRI SATHYA SAI,3
515241,ANDHRA PRADESH,SRI SATHYA SAI,2
515261,ANDHRA PRADESH,SRI SATHYA SAI,1
515271,ANDHRA PRADESH,SRI SATHYA SAI,2
515281,ANDHRA PRADESH,SRI SATHYA SAI,3
515286,ANDHRA PRADESH,SRI SATHYA SAI,1
515301,ANDHRA PRADESH,SRI SATHYA SAI,4
515303,ANDHRA PRADESH,SRI SATHYA SAI,1
515305,ANDHRA PRADESH,SRI SATHYA SAI,1
515314,ANDHRA PRADESH,SRI SATHYA SAI,1
515321,ANDHRA PRADESH,SRI SATHYA SAI,1
515331,ANDHRA PRADESH,SRI SATHYA SAI,4
515341,ANDHRA PRADESH,SRI SATHYA SAI,2
515501,ANDHRA PRADESH,SRI SATHYA SAI,1
515511,ANDHRA PRADESH,SRI SATHYA SAI,4
515561,ANDHRA PRADESH,SRI SATHYA SAI,1
515571,ANDHRA PRADESH,SRI SATHYA SAI,3
515581,ANDHRA PRADESH,SRI SATHYA SAI,1
515591,ANDHRA PRADESH,SRI SATHYA SAI,8
515631,ANDHRA PRADESH,SRI SATHYA SAI,1
515641,ANDHRA PRADESH,SRI SATHYA SAI,2
515651,ANDHRA PRADESH,SRI SATHYA SAI,1
515661,ANDHRA PRADESH,SRI SATHYA SAI,4
515671,ANDHRA PRADESH,SRI SATHYA SAI,17
515672,ANDHRA PRADESH,SRI SATHYA SAI,1
523195,ANDHRA PRADESH,SRIKAKULAM,2
532001,ANDHRA PRADESH,SRIKAKULAM,34
532005,ANDHRA PRADESH,SRIKAKULAM,1
532168,ANDHRA PRADESH,SRIKAKULAM,6
532185,ANDHRA PRADESH,SRIKAKULAM,6
532190,ANDHRA PRADESH,SRIKAKULAM,2
532195,ANDHRA PRADESH,SRIKAKULAM,3
532201,ANDHRA PRADESH,SRIKAKULAM,9
532202,ANDHRA PRADESH,SRIKAKULAM,2
532211,ANDHRA PRADESH,SRIKAKULAM,2
532212,ANDHRA PRADESH,SRIKAKULAM,1
532213,ANDHRA PRADESH,SRIKAKULAM,3
532216,ANDHRA PRADESH,SRIKAKULAM,1
532218,ANDHRA PRADESH,SRIKAKULAM,1
532219,ANDHRA PRADESH,SRIKAKULAM,1
532220,ANDHRA PRADESH,SRIKAKULAM,1
532221,ANDHRA PRADESH,SRIKAKULAM,8
532222,ANDHRA PRADESH,SRIKAKULAM,5
532242,ANDHRA PRADESH,SRIKAKULAM,2
532243,ANDHRA PRADESH,SRIKAKULAM,2
532263,ANDHRA PRADESH,SRIKAKULAM,2
532264,ANDHRA PRADESH,SRIKAKULAM,1
532284,ANDHRA PRADESH,SRIKAKULAM,5
532290,ANDHRA PRADESH,SRIKAKULAM,1
532304,ANDHRA PRADESH,SRIKAKULAM,1
532312,ANDHRA PRADESH,SRIKAKULAM,6
532322,ANDHRA PRADESH,SRIKAKULAM,3
532401,ANDHRA PRADESH,SRIKAKULAM,3
532402,ANDHRA PRADESH,SRIKAKULAM,2
532404,ANDHRA PRADESH,SRIKAKULAM,2
532405,ANDHRA PRADESH,SRIKAKULAM,1
532407,ANDHRA PRADESH,SRIKAKULAM,4
532409,ANDHRA PRADESH,SRIKAKULAM,3
532410,ANDHRA PRADESH,SRIKAKULAM,2
532418,ANDHRA PRADESH,SRIKAKULAM,1
532421,ANDHRA PRADESH,SRIKAKULAM,10
532425,ANDHRA PRADESH,SRIKAKULAM,1
532426,ANDHRA PRADESH,SRIKAKULAM,1
532427,ANDHRA PRADESH,SRIKAKULAM,1
532429,ANDHRA PRADESH,SRIKAKULAM,1
532430,ANDHRA PRADESH,SRIKAKULAM,1
532432,ANDHRA PRADESH,SRIKAKULAM,2
532455,ANDHRA PRADESH,SRIKAKULAM,1
532457,ANDHRA PRADESH,SRIKAKULAM,1
532458,ANDHRA PRADESH,SRIKAKULAM,1
532459,ANDHRA PRADESH,SRIKAKULAM,1
532484,ANDHRA PRADESH,SRIKAKULAM,3
533421,ANDHRA PRADESH,SRIKAKULAM,1
535125,ANDHRA PRADESH,SRIKAKULAM,2
517101,ANDHRA PRADESH,TIRUPATI,5
517102,ANDHRA PRADESH,TIRUPATI,2
517112,ANDHRA PRADESH,TIRUPATI,6
517152,ANDHRA PRADESH,TIRUPATI,1
517193,ANDHRA PRADESH,TIRUPATI,1
517194,ANDHRA PRADESH,TIRUPATI,4
517250,ANDHRA PRADESH,TIRUPATI,1
517501,ANDHRA PRADESH,TIRUPATI,51
517502,ANDHRA PRADESH,TIRUPATI,17
517503,ANDHRA PRADESH,TIRUPATI,7
517504,ANDHRA PRADESH,TIRUPATI,9
517505,ANDHRA PRADESH,TIRUPATI,2
517506,ANDHRA PRADESH,TIRUPATI,3
517507,ANDHRA PRADESH,TIRUPATI,11
517520,ANDHRA PRADESH,TIRUPATI,4
517526,ANDHRA PRADESH,TIRUPATI,1
517541,ANDHRA PRADESH,TIRUPATI,1
517551,ANDHRA PRADESH,TIRUPATI,3
517561,ANDHRA PRADESH,TIRUPATI,3
517571,ANDHRA PRADESH,TIRUPATI,1
517581,ANDHRA PRADESH,TIRUPATI,2
517583,ANDHRA PRADESH,TIRUPATI,7
517587,ANDHRA PRADESH,TIRUPATI,2
517588,ANDHRA PRADESH,TIRUPATI,4
517589,ANDHRA PRADESH,TIRUPATI,3
517619,ANDHRA PRADESH,TIRUPATI,3
517640,ANDHRA PRADESH,TIRUPATI,3
517642,ANDHRA PRADESH,TIRUPATI,1
517643,ANDHRA PRADESH,TIRUPATI,1
517644,ANDHRA PRADESH,TIRUPATI,8
517645,ANDHRA PRADESH,TIRUPATI,2
517646,ANDHRA PRADESH,TIRUPATI,1
524101,ANDHRA PRADESH,TIRUPATI,12
524119,ANDHRA PRADESH,TIRUPATI,1
524121,ANDHRA PRADESH,TIRUPATI,8
524123,ANDHRA PRADESH,TIRUPATI,1
524124,ANDHRA PRADESH,TIRUPATI,1
524126,ANDHRA PRADESH,TIRUPATI,7
524127,ANDHRA PRADESH,TIRUPATI,1
524131,ANDHRA PRADESH,TIRUPATI,1
524132,ANDHRA PRADESH,TIRUPATI,8
524401,ANDHRA PRADESH,TIRUPATI,3
524402,ANDHRA PRADESH,TIRUPATI,1
524404,ANDHRA PRADESH,TIRUPATI,1
524406,ANDHRA PRADESH,TIRUPATI,2
524410,ANDHRA PRADESH,TIRUPATI,1
524411,ANDHRA PRADESH,TIRUPATI,2
524412,ANDHRA PRADESH,TIRUPATI,3
524413,ANDHRA PRADESH,TIRUPATI,2
524415,ANDHRA PRADESH,TIRUPATI,2
524421,ANDHRA PRADESH,TIRUPATI,3
530001,ANDHRA PRADESH,VISAKHAPATNAM,11
530002,ANDHRA PRADESH,VISAKHAPATNAM,14
530003,ANDHRA PRADESH,VISAKHAPATNAM,28
530004,ANDHRA PRADESH,VISAKHAPATNAM,3
530005,ANDHRA PRADESH,VISAKHAPATNAM,6
530006,ANDHRA PRADESH,VISAKHAPATNAM,1
530007,ANDHRA PRADESH,VISAKHAPATNAM,12
530008,ANDHRA PRADESH,VISAKHAPATNAM,5
530009,ANDHRA PRADESH,VISAKHAPATNAM,7
530011,ANDHRA PRADESH,VISAKHAPATNAM,6
530012,ANDHRA PRADESH,VISAKHAPATNAM,5
530013,ANDHRA PRADESH,VISAKHAPATNAM,21
530014,ANDHRA PRADESH,VISAKHAPATNAM,1
530015,ANDHRA PRADESH,VISAKHAPATNAM,1
530016,ANDHRA PRADESH,VISAKHAPATNAM,32
